url,archive,title,date,content,summary,language,organization,organization_standardized,news_type,uuid,content_type,dataset
https://golwg.360.cymru/newyddion/cymru/565440-anifeiliaid-dianc-borth,,Anifeiliaid yn dianc o sŵ Borth eto,,"Mae dau antelop wedi dianc o sŵ Borth yng ngogledd Ceredigion.

Dywed y sŵ eu bod nhw wedi dod o hyd i’r anifail gwrywaidd, ond nad ydyn nhw eto wedi dod o hyd i’r anifail benywaidd.

Mewn datganiad, dywed y sŵ ei bod hi’n bwysig bod y cyhoedd yn cadw draw o’r anifeiliaid.

“Dydy’r fenyw ddim yn beryglus o gwbl; fodd bynnag, mae gan y gwryw gyrn mawr, ond dyw e ddim yn ymosodol.”

Dywed llefarydd ar ran Cyngor Sir Ceredigion, fod y newyddion yma yn “siomedig tu hwnt” a’u bod nhw “wedi colli hyder yng ngallu’r sŵ i weithredu’n gyfrifol ac yn ddiogel”.

Yn gynharach eleni, bu’n rhaid i’r sŵ gau i’r cyhoedd oherwydd pryderon Cyngor Sir Ceredigion am “ddiogelwch y cyhoedd a lles yr anifeiliaid.”

Dihangodd lyncs Ewrasaidd o’r sŵ fis Hydref 2017, a bu’n rhaid eu gwahardd rhag cadw anifeiliaid categori un am gyfnod.

Yn dilyn y digwyddiad yn 2017, llofnododd 12,000 o bobol ddeiseb ar-lein gan Ymddiriedolaeth Lyncs y Deyrnas Unedig yn galw am gau’r sŵ a gafodd ei phrynu gan Dean a Tracy Tweedy am £625,000 yn 2016.","Mae dau antelop wedi dianc o sŵ Borth yng ngogledd Ceredigion. Dywed y sŵ eu bod nhw wedi dod o hyd i’r anifail gwrywaidd, ond nad ydyn nhw eto wedi dod o hyd i’r anifail benywaidd. Mewn datganiad, dywed y sŵ ei bod hi’n bwysig bod y cyhoedd yn cadw draw o’r anifeiliaid. “Dydy’r fenyw ddim yn beryglus o gwbl; fodd bynnag, mae gan y gwryw gyrn mawr, ond dyw e ddim yn ymosodol.” Dywed llefarydd ar ran Cyngor Sir Ceredigion, fod y newyddion yma yn “siomedig tu hwnt” a’u bod nhw “wedi colli hyder yng ngallu’r sŵ i weithredu’n gyfrifol ac yn ddiogel”.",cym,360,360,fake news,c895bfb4-ffd4-403a-b03e-9aa3658004c5,article,MassiveSum
https://golwg.360.cymru/newyddion/cymru/221289-celf-bildar,,Celf bildar - Golwg360,,"Ceredig ap DafyddMae cerflunydd o Abertawe yn edrych ymlaen at ei arddangosfa gyflawn gyntaf yng Nghaerfyrddin y mis hwn.

Ag yntau’n gerflunydd sy’n ymhél â deunyddiau confensiynol – yn goncrit, pren, cerrig a metelau o bob math – daw ysbrydoliaeth Ceredig ap Dafydd o’r byd adeiladu.

Mae ei gerfluniau’n archwilio posibiliadau celfyddydol y byd adeiladu gan ganolbwyntio ar ‘fywyd llonydd’ yn y cyfnod ôl-ddiwydiannol.

“Maen nhw’n cynrychioli’r pethau rydym ni’n gweld bob dydd, ond ddim yn cymryd sylw ohonyn nhw, efallai,” meddai’r artist 26 oed sydd wedi bod yn gweithio ar y casgliad ers rhyw bedair blynedd bellach.

Ar hyn o bryd mae’n gweithio i asiantaeth adeiladu yng nghyffiniau Abertawe er mwyn ennill arian gynnal ei waith celf.

Mae’n ymddiddori mewn gwaith saer, ac wedi labro a gweithio i of o’r blaen hefyd.

“Dw i wedi gweithio mewn amryw o lefydd ac, ar hyn o bryd, dw i’n labro ar wahanol safleoedd.

“Dyw e ddim byd i wneud gyda fy ngwaith celf, ond eto mae’n rhyw fath o ysbrydoliaeth,” meddai.

“Mae’n help i weld sut mae pethau’n gweithio a sut mae mynd ati i adeiladu a rhoi pethau at ei gilydd.”

Ychwanegodd fod y cwmni’n gweithio ar safle newydd Ysgol Baglan ym Mhort Talbot ar hyn o bryd, ond yr her fwya’ i Ceredig ap Dafydd yw dod o hyd i’r cydbwysedd rhwng hel arian a neilltuo amser i gerflunio.

“Dyna pam dw i’n meddwl ei bod hi wedi cymryd mor hir i fi i wneud yr arddangosfa hon.”

Dechreuodd ei ddiddordeb mewn arlunio o oedran cynnar, ond ar ôl hyfforddi yng Ngholeg y Celfyddydau Camberwell, Prifysgol Llundain, y dechreuodd ei wir ddiddordeb mewn cerflunio.

“Dw i’n edrych ymlaen at weld yr arddangosfa, a dw i’n gobeithio datblygu mwy ar y berthynas rhwng cerflunio ac adeiladu yn y dyfodol.”

Bydd Bywyd llonydd yn yr oes ôl-ddiwydiannol yn Oriel Kings Street, Caerfyrddin, tan Ebrill 21.","Mae cerflunydd o Abertawe yn edrych ymlaen at ei arddangosfa gyflawn gyntaf yng Nghaerfyrddin y mis hwn. Ag yntau’n gerflunydd sy’n ymhél â deunyddiau confensiynol – yn goncrit, pren, cerrig a metelau o bob math – daw ysbrydoliaeth Ceredig ap Dafydd o’r byd adeiladu.",cym,360,360,fake news,1ad9a8b3-15dc-472a-9de6-babbec1690c0,article,MassiveSum
https://golwg.360.cymru/newyddion/prydain/519242-gwyl-banc-cynhesaf-gael-chofnodi,,Gŵyl Banc Mai cynhesaf i gael ei chofnodi,,"Mae pobl yng ngwledydd Prydain yn mwynhau’r Ŵyl Banc Mai cynhesaf ers i gofnodion ddechrau, yn ôl y Swyddfa Dywydd.

Roedd y tymheredd wedi cyrraedd 25.1C yn Gosport fore dydd Llun gan guro’r record flaenorol o 23.6C yn 1999.

Yn Heathrow yng ngorllewin Llundain roedd y tymheredd wedi cyrraedd 26.9C (80.4F), erbyn pnawn dydd Llun gyda disgwyl i’r tymheredd godi eto yn ystod y prynhawn.

Roedd y record flaenorol yn 1995 pan gyrhaeddodd y tymheredd 28.6C (83.4F) ar ddydd Sadwrn yn ystod Gŵyl y Banc.","Mae pobl yng ngwledydd Prydain yn mwynhau’r Ŵyl Banc Mai cynhesaf ers i gofnodion ddechrau, yn ôl y Swyddfa Dywydd. Roedd y tymheredd wedi cyrraedd 25.1C yn Gosport fore dydd Llun gan guro’r record flaenorol o 23.6C yn 1999.",cym,360,360,fake news,ce12c653-462d-4446-93c7-6da8c94222ab,article,MassiveSum
https://golwg.360.cymru/newyddion/cymru/173766-chwilio-am-gariad-un-o-ymosodwyr-paris,,Chwilio am gariad un o ymosodwyr Paris,,"Yr ymosodwyr ar yr archfarchnad yn Paris ddoe: Hayat Boumeddiene, sy'n dal ar ffo, a'i chariad Amedy Coulibaly sydd wedi cael ei ladd (llun: PA)Mae’r heddlu yn Ffrainc yn dal i chwilio am gariad y llofrudd a ymosododd ar archfarchnad Iddewig yn Paris ddoe.

Llwyddodd Hayat Boumeddiene, 26 oed, i ddianc pan ymosododd heddlu arfog ar y gwarchae gan ladd Amedy Coulibaly a oedd yn dal 19 o bobl yn wystlon.

Roedd pedwar o’r gwystlon wedi cael eu llofruddio ganddo.

Mae Hayat Boumaddiene o dan amheuaeth hefyd o chwarae rhan yn llofruddiaeth plismones yn ne Paris fore Iau.

Dechreuodd y gyfres o ddigwyddiadau erchyll ddydd Mercher pan ymosododd dau frawd, Cherif a Said Kouachi ar swyddfeydd y cylchgrawn dychanol Charlie Hebdo gan ladd 12 o bobl.

Ar ôl deuddydd ar ffo, cafodd y ddau eu saethu’n farw gan yr heddlu mewn gwarchae ar stad ddiwydiannol i’r gogledd-ddwyrain o Paris tua 5 o’r gloch brynhawn ddoe.

Fe ddaeth i’r amlwg yn ystod y dydd fod y gwarchae yn yr archfarchnad yn gysylltiedig â’r ymosodiad ar Charlie Hebdo gan fod Coulibaly a Boumeddiene yn siarad â’r ddau frawd yn barhaus drwy’r dydd.

Mae al Qaeda wedi hawlio cyfrifoldeb am yr ymosodiad.

Wrth i Ffrainc geisio dygymod â digwyddiadau’r tridiau diwethaf, mae arlywydd y wlad, Francois Hollande, wedi apelio am undod.

“Dw i’n galw arnoch i gyd i fod ar eich gwyliadwriaeth ac i gadw’n unedig. Rhaid i’r wladwriaeth ddangos ei bod ar ei gwyliadwriaeth.

“Dw i’n gofyn ichi aros yn unedig – dyma yw’n harf cryfaf. Mae’n dangos ein bod ni’n benderfynol o ymladd yn erbyn unrhyw beth a all ein rhannu ni.”

Fe fydd rali o undod yn Paris yfory, ac mae disgwyl i’r Prif Weinidog David Cameron fod ymhlith yr arweinwyr tramor yno.","Mae’r heddlu yn Ffrainc yn dal i chwilio am gariad y llofrudd a ymosododd ar archfarchnad Iddewig yn Paris ddoe. Llwyddodd Hayat Boumeddiene, 26 oed, i ddianc pan ymosododd heddlu arfog ar y gwarchae gan ladd Amedy Coulibaly a oedd yn dal 19 o bobl yn wystlon.",cym,360,360,fake news,ea1f991a-ab6b-4c85-9896-5a55c293d26e,article,MassiveSum
https://golwg.360.cymru/newyddion/rhyngwladol/92241-marwolaethau-gaza-codi-i-111,,Marwolaethau Gaza - codi i 111,,"Ban Ki-moon - ar ei ffordd i IsraelMae nifer y Palestiniaid sydd wedi eu lladd yn Gaza wedi codi i 111 wrth i ymdrechion barhau i geisio atal yr ymladd.

Fe gafodd 38 o bobol eu lladd yno ddoe, a dau arall yn oriau mân y bore heddiw, wrth i Israel barhau i dargedu cartrefi sydd, medden nhw, yn gartref i aelodau milwriaethus o’r mudiad Palestinaidd Hamas.

Roedd y bobol gyffredin a laddwyd ddoe yn cynnwys dau efaill pedair oed. Yn ôl dyn arall, Jamal Daloo, a gollodd wraig, mab a naw aelod o’i deulu ddydd Sul, doedd dim angen dweud dim, dim ond dangos yr ymdrech i ddod o hyd i’w ferch 16 oed o dan rwbel eu cartref.

Yn y cyfamser, fe daniodd milwyr Hamas 95 o rocedi i gyfeiriad Israel, ond fe gafodd traean eu hatal cyn taro. Mae tri o bobol gyffredin wedi eu lladd yn Israel yn ystod y saith niwrnod diwetha’.

Heddiw, fe fydd yr ymdrechion heddwch yn parhau, gydag Ysgrifennydd Cyffredinol y Cenhedloedd Unedig, Ban Ki-moon, yn ymweld ag Israel i gael cyfarfod gyda’r Arlywydd yno, Shimon Peres.

Mae wedi bod yn trafod gydag arweinwyr yn yr Aifft, un o’r gwledydd sy’n ceisio cyfryngu rhwng y ddwy ocrh.

Mae disgwyl i Weinidog Tramor Twrci gyrraedd Israel hefyd – maen nhwthau’n ceisio rhoi terfyn ar yr ymladd.

Un darn o newyddion da iddyn nhw yw fod Prif Weinidog Israel, Benjamin Netanyahu, wedi gwrthod y syniad o ymosodiad ar y ddaear ar Gaza.

Yn ôl pobol sy’n agos at y trafod, y nod yw ceisio atal y lladd ar hyn o bryd cyn mynd ymlaen i drafod amodau pellach.

Yn gyffredinol, mae Hamas eisiau atal y gwaharddiadau symud a masnach y mae Israel wedi eu gosod ar Gaza – ac atal yr ymosodiadau – tra bod Israel eisiau i Hamas roi’r gorau i danio rocedi i mewn i’r wlad.","Mae nifer y Palestiniaid sydd wedi eu lladd yn Gaza wedi codi i 111 wrth i ymdrechion barhau i geisio atal yr ymladd. Fe gafodd 38 o bobol eu lladd yno ddoe, a dau arall yn oriau mân y bore heddiw, wrth i Israel barhau i dargedu cartrefi sydd, medden nhw, yn gartref i aelodau milwriaethus o’r mudiad Palestinaidd Hamas.",cym,360,360,fake news,36203dc4-a701-41b7-ba7c-684e18614dd9,article,MassiveSum
https://golwg.360.cymru/newyddion/rhyngwladol/232866-torri-record-am-fynd-rownd-y-byd-mewn-balwn,,Torri record am fynd rownd y byd mewn balwn,,"Mae’n ymddangos fod hedfanwr balwn awyr poeth o Rwsia wedi torri’r record am fynd o gwmpas y byd.

Fe lwyddodd Fedor Konyukhov i wneud y daith mewn 11 diwrnod, meddai. ac mae aelod o’i dîm cefnogol wedi cadarnhau i’r balwn basio dros faes awyr yn Northam, Awstralia, heddiw, lle dechreuodd ei daith ar Orffennaf 12.

Yn ôl amcangyfrifon, fe gymrodd Fedor Konyukhov 11 diwrnod a chwe awr i gwblhau’r siwrnai 21,000 milltir a gymrodd 13 diwrnod ac wyth awr i’r Americanwr, Steve Fossett, yn 2002.

Mae disgwyl i Mr Konyukhov ddod i’r ddaear yn ddiweddarach heddiw.","Mae’n ymddangos fod hedfanwr balwn awyr poeth o Rwsia wedi torri’r record am fynd o gwmpas y byd. Fe lwyddodd Fedor Konyukhov i wneud y daith mewn 11 diwrnod, meddai. ac mae aelod o’i dîm cefnogol wedi cadarnhau i’r balwn basio dros faes awyr yn Northam, Awstralia, heddiw, lle dechreuodd ei daith ar Orffennaf 12.",cym,360,360,fake news,e781e8bb-48ef-4f4c-bd38-63c92221accf,article,MassiveSum
https://golwg.360.cymru/newyddion/cymru/211549-gyrwyr-trenau-arriva-cymru-yn-cynnal-streic-arall,,Gyrwyr Trenau Arriva Cymru yn cynnal streic arall,,"Fe fydd gyrwyr cwmni Trenau Arriva Cymru yn cynnal streic 24 awr arall oherwydd anghydfod ynglŷn ag amodau gwaith.

Dywedodd Aslef y bydd ei aelodau yn streicio ar 1 Chwefror. Mae’n dilyn streic ar 4 Ionawr wrth i bobl ddychwelyd i’w gwaith ar ôl gwyliau’r Nadolig.

Yn ôl Aslef, mae cwmni Trenau Arriva Cymru wedi methu a chynnig “ateb boddhaol” i’r anghydfod gyda’r gyrwyr, sydd wedi parhau ers y llynedd, ac fe fyddan nhw felly yn cynnal streic ar 1 Chwefror.",Fe fydd gyrwyr cwmni Trenau Arriva Cymru yn cynnal streic 24 awr arall oherwydd anghydfod ynglŷn ag amodau gwaith. Dywedodd Aslef y bydd ei aelodau yn streicio ar 1 Chwefror. Mae’n dilyn streic ar 4 Ionawr wrth i bobl ddychwelyd i’w gwaith ar ôl gwyliau’r Nadolig.,cym,360,360,fake news,0d6b091d-4b5f-489c-9218-06d4e27f5657,article,MassiveSum
https://golwg.360.cymru/newyddion/prydain/163239-osborne-yn-rhewi-budd-daliadau-oedran-gweithio,,Osborne yn rhewi budd-daliadau oedran gweithio,,"George OsborneBydd budd-daliadau oedran gweithio yn cael eu rhewi am ddwy flynedd, meddai’r Canghellor George Osborne heddiw.

Dywedodd wrth gynhadledd y Blaid Geidwadol yn Birmingham ei bod hi’n annheg bod y cynnydd mewn budd-daliadau yn fwy na chodiadau cyflog ers dechrau’r dirwasgiad.

Meddai y byddai’r polisi yn arbed £3 biliwn a byddai’n eithrio budd-daliadau i bobl gydag anableddau ac i bensiynwyr.

Ychwanegodd ei fod eisiau system les sy’n deg i’r rhai sy’n ei defnyddio ac yn talu amdano.

Dywedodd George Osborne wrth y gynhadledd: “Bydd y polisi yma’n arbed dros £3 biliwn i’r wlad.

Mae’n gyfraniad i leihau’r diffyg, a bydd buddion i bensiynwyr a budd-daliadau anabledd yn cael eu heithrio.

“Ac i’r rhai sydd mewn gwaith, rwy’n dweud hyn – ble mae’r synnwyr mewn codi mwy o dreth arnoch chi, dim ond i chi gael peth o’ch arian nôl eich hun mewn lles.

“Y ffordd orau i gefnogi incwm pobl yw drwy sicrhau bod y rhai sydd allan o waith yn cael swydd a bod y rhai sydd mewn gwaith yn talu llai o dreth.”

Heddiw hefyd fe gyhoeddodd gynlluniau i gael gwared a’r dreth ar bensiynau sy’n cael eu hetifeddu.

O dan y cynlluniau fe fydd cynilwyr yn gallu trosglwyddo arian o’u pensiynau i’w plant a’i wyrion yn ddi-dreth yn dilyn eu marwolaeth.

Fe fydd y mesur yn effeithio unrhyw un sy’n etifeddu arian o gronfa bensiwn o Ebrill 2015 ac mae disgwyl i filoedd o bobl elwa o’r newidiadau.","Bydd budd-daliadau oedran gweithio yn cael eu rhewi am ddwy flynedd, meddai’r Canghellor George Osborne heddiw. Dywedodd wrth gynhadledd y Blaid Geidwadol yn Birmingham ei bod hi’n annheg bod y cynnydd mewn budd-daliadau yn fwy na chodiadau cyflog ers dechrau’r dirwasgiad.",cym,360,360,fake news,c3259bd0-db3e-48d8-92d4-c62e542bfe23,article,MassiveSum
https://golwg.360.cymru/archif/21930-cynllun-digidol-ar-gyfer-y-diwydiant-ymwelwyr,,Cynllun digidol ar gyfer y diwydiant ymwelwyr,,"Mae cynllun digidol newydd gwerth £17.4m yn dechrau heddiw, ar gyfer hybu’r diwydiant ymwelwyr yng Nghymru.

Yn ôl Llywodraeth y Cynulliad, bydd yr arian yn cael ei ddefnyddio i gefnogi cyfres o brosiectau yn ystod y pedair blynedd nesaf.

Yn ôl y Llywodraeth, fe fydd yr arian yn gymorth i fusnesau yn y diwydiant ymwelwyr fanteisio’n llawn ar y dechnoleg ddigidol fwyaf diweddar, mewn meysydd megis marchnata ar y We, systemau archebu, cronfeydd data a systemau ariannol.

Daw £9,213,866 o’r arian o Gronfa Ddatblygu Ranbarthol Ewrop, £4,451,939 gan Lywodraeth Cymru a £3,740,781 gan y sector preifat.

Wrth lansio’r cynllun, fe ddywedodd Y Gweinidog Treftadaeth, Alun Ffred Jones, y bydd y prosiectau’n galluogi busnesau i barhau i fod yn gystadleuol.

“Mae mwy a mwy o bobol yn mynd ar-lein i ymchwilio i’w gwyliau, ei gynllunio a’i archebu” meddai. “Mae llawer o adnoddau ar-lein y gallwn ni eu datblygu a fydd o fantais i’r diwydiant i gyd.

“Mi fydd y prosiectau hefyd yn ceisio gwneud y defnydd gorau posibl o dechnoleg er mwyn rhedeg busnesau yn fwy effeithlon a sicrhau bod y diwydiant mewn sefyllfa gref i fanteisio ar gyfleoedd digidol newydd fel y maent yn dod i’r golwg.

“Er enghraifft, drwy systemau archebu a chadw lle ar-lein, cronfeydd data a systemau ariannol ac adnoddau dynol.”","Mae cynllun digidol newydd gwerth £17.4m yn dechrau heddiw, ar gyfer hybu’r diwydiant ymwelwyr yng Nghymru. Yn ôl Llywodraeth y Cynulliad, bydd yr arian yn cael ei ddefnyddio i gefnogi cyfres o brosiectau yn ystod y pedair blynedd nesaf.",cym,360,360,fake news,698a4607-7c2b-4e30-8843-0057a2609b1d,article,MassiveSum
https://golwg.360.cymru/newyddion/cymru/64188-arweinydd-eglwys-yn-cefnogi-newid-y-ddeddf-organau,,Arweinydd Eglwys yn cefnogi newid y ddeddf organau,,"Mae Ysgrifennydd Cyffredinol Eglwys Bresbyteraidd Cymru wedi dweud ei fod yn cefnogi’r newid arfaethedig i’r ddeddf roi organau yng Nghymru – ond mae ei farn yn mynd yn groes i safbwynt amryw o arweinyddion Cristnogol Cymreig eraill, gan gynnwys Archesgob Cymru, sydd wedi mynegi eu pryder ynglŷn â’r ddeddf arfaethedig.

Mae Archesgob Cymru, Dr Barry Morgan wedi rhybuddio y gallai cynlluniau i gyflwyno rhagdybiaeth o ganiatâd ar gyfer rhoi organau beryglu hawliau unigolion.

Ond mae’r Ysgrifennydd Cyffredinol, y Parchedig W Bryn Williams, ac Adran Eglwys a Chymdeithas Eglwys Bresbyteraidd Cymru, yn cefnogi egwyddor caniatâd tybiedig, gan ddadlau y byddai deddfwriaeth sy’n cael ei gweinyddu yn gywir yn fuddiol.

Mae Llywodraeth Cymru yn ystyried cyflwyno deddfwriaeth newydd fyddai’n golygu rhagdybiaeth o ganiatâd wrth roi organau. Mae’n gobeithio y bydd hyn yn cynyddu nifer y rhoddwyr, gan achub mwy o fywydau a rhoi gwell ansawdd bywyd i gleifion.

Mae ymgynghoriad cyhoeddus y Llywodraeth ar y Papur Gwyn, Cynigion ar gyfer Deddfwriaeth ar Roi Organau a Meinweoedd, yn dod i ben heddiw.

“Rydym yn teimlo fod arnom rwymedigaeth foesol i ddefnyddio aelodau ein cyrff er lles ein cyd-ddyn,” meddai’r Parchedig Williams.

“Fodd bynnag, byddai’n rhaid sicrhau amddiffyniadau tynn gan fod llawer o’r pryder ynglŷn â’r newidiadau yn ymwneud â manylion y ddeddfwriaeth. Byddai’n rhaid sicrhau na fydd yn bosibl camweinyddu’r system. Rydym hefyd yn ceisio sicrwydd y bydd y cynllun yn cael ei gefnogi’n llawn gan ymgyrch gyfathrebu drylwyr.”

Mae Adran Eglwys a Chymdeithas Eglwys Bresbyteraidd Cymru wedi cyflwyno ei barn ar y mesur arfaethedig fel rhan o’r ymgynghoriad.

“Mae’r corff dynol yn sanctaidd a thra bo gennym fywyd ac anadl, mae arnom gyfrifoldeb i ofalu am a pharchu ein bywydau a rhai pobl eraill hefyd.

“Mae’r ddyletswydd hon yn bodoli waeth beth fo cyflwr, ansawdd bywyd neu statws y person dan sylw ac mae’r ddyletswydd i ofalu ac amddiffyn yn berthnasol hefyd i sefydliadau cymdeithasol a chymunedol y teulu a’r llywodraeth.

“Gyda’r amddiffyniadau priodol mewn lle, bydd unigolion yng Nghymru yn cael gwybod beth mae’r cynllun yn ei gynnig ac yn cael cyfle i eithrio allan. Dan yr amgylchiadau rheiny, mae rhesymau da iawn dros gefnogi’r cyfle a gyflwynir yn y cynllun i wella cyfleon bywyd pobl fyddai fel arall yn dioddef neu’n marw’n gynnar,” meddai.

Mae gan Eglwys Bresbyteraidd Cymru tua 28,000 o aelodau mewn 650 o eglwysi, yn ogystal â chysylltiadau ag eglwysi dramor. Ei hamcan yw addoli Duw a lledaenu Efengyl yr Arglwydd Iesu Grist.","Mae Ysgrifennydd Cyffredinol Eglwys Bresbyteraidd Cymru  wedi dweud ei fod yn cefnogi’r newid arfaethedig i’r ddeddf roi organau yng Nghymru – ond mae ei farn yn mynd yn groes i safbwynt amryw o arweinyddion Cristnogol Cymreig eraill, gan gynnwys Archesgob Cymru, sydd wedi mynegi eu pryder ynglŷn â’r ddeddf arfaethedig.",cym,360,360,fake news,45cecd17-2bf8-4030-9eaf-f7372d4e4511,article,MassiveSum
