uuid,content,summary,language,organization,content_type,dataset
628897c6-abe8-48c2-9880-e7b2f38f719d,"By . Matt Chorley, Political Editor for MailOnline . Labour leader Ed Miliband tonight faces revolt from his English MPs over his refusal to bar Scottish MPs from voting on policies which only apply south of the border. Former Cabinet ministers Ben Bradshaw and John Denham have formed a new group dubbed English Labour to challenge the party leadership's refusal to admit it is 'unfair' for Scots to vote on English matters. Mr Miliband is under pressure for refusing to back home rule for England, and David Cameron said it should form part of the response to Scotland rejecting independence in last week's referendum. Former Labour Cabinet ministers John Denham (left) and Ben Bradshaw have challenged the party leadership's refusal to say it is unfair for Scottish MPs to vote on English laws . The Labour leadership is struggling to hold the line on the English votes issue, insisting it could 'drive our country apart'. Mr Cameron has said reform at the Commons should be carried out 'in tandem' with the further devolution to Holyrood promised by the leaders of the three main Westminster parties in the final days of the referendum campaign. Mr Miliband's chances of being able to form a Commons majority after the next general election are likely to depend on the votes of Scottish MPs. He has called for constitutional convention to consider wider issues of reform, and was asked 13 times by the BBC's Andrew Marr whether he backed the idea of 'English votes for English laws', but refused to give a direct answer. To add to the sense of confusion, Labour deputy leader Harriet Harman tonight told LBC: 'We do have to recognise there's an anomaly and look at different ways we can address that.' Now it has emerged that Labour MPs in England have formed a rebel bloc to challenge the leadership. Former Culture Secretary Mr Bradshaw told the Western Morning News: 'Our leadership has to be much clearer that there's a problem that needs addressing. 'They've very good at talking about devolution, they're very good at talking about powers to communities and local government. 'We need to be absolutely crystal clear there is an imbalance and unfairness in our constitutional settlement.' Shadow chancellor Ed Balls and Labour leader Ed Miliband have refused to say it is unfair for Scots to vote on policies which do not affect their constituencies . William Hague, the Leader of the House of Commons, said English votes for English laws 'could not be avoided' Commons leader William Hague tonight fired a warning at Labour that banning Scottish MPs from voting on English laws 'cannot now be avoided'. The former Foreign Secretary, emerging from a summit with Tory MPs at the Prime Minister's countryside retreat at Chequers, said 'English votes for English laws' was 'something we have to face up to' in the wake of the Scottish independence referendum. He said handing more devolved powers to Holyrood had to go hand in hand with less Scottish influence over English laws. But Mr Hague held out an olive branch to the Labour Party – insisting that it would be prepared to hold talks on the issue in the coming weeks. He said: 'We will be open to discussions - of course we will be - with the Labour Party and other parties as well.' However he stressed that the issue had to be dealt with and that if the Westminster parties - including the Liberal Democrats - could not reach agreement they would have to set out their rival positions at the general election in May. He said: 'This issue of fairness for England - as well as for Scotland, Wales and Northern Ireland - I think is one that cannot now be avoided. That is now something we have to face up to. 'It has been discussed for a very long time. The time has now come to make some decisions about this.' Mr Bradshaw, who attended the inaugural meeting of the English Labour Party, with MPs, council leaders and representatives of the church and civic leaders, added: 'We have to acknowledge an unfairness where Scottish MPs vote on exclusively English matters. The question as to whether this is unfair has to be a 'yes'.' However, today shadow chancellor Ed Balls dodged questions about whether the system is fair six times. He told BBC Radio 4 only that he wanted a 'fairer' solution to the problem, but said: 'I think David Cameron is just trying to dupe people with an idea that he's got some easy, quick political fix which him and William Hague and George Osborne sorted out. 'You can't play political games with our constitution. I want fairness, but I'm not going to say there's an easy and fair solution to the question you're raising.' He continued that the Prime Minister was 'playing fast and loose with the whole of our Union'. Speaking at a fringe event in Manchester, Labour MP Simon Danczuk said Mr Miliband has to come out with substantial 'road map' to English devolution or he's in 'real trouble'. He added: 'If he doesn't address it tomorrow then he's got a real problem...then we are really on the back foot. 'Why we couldn't have had a good offer ready...just beggar's belief in my opinion.' Meanwhile Mr Denham, a former Communities Secretary, said the offer more powers to Scotland had to mean more autonomy for England too. He told The Telegraph: 'I think there's no doubt England needs to decide what it wants and that means you have to find a way that laws just affecting England have the consent of English MPs. 'So I don't have a problem with the principle that [says] as the powers of the Scottish Parliament increase the role of Scottish MPs in English affairs is bound to decrease.' London Mayor Boris Johnson said proposals to hand sweeping new powers to Edinburgh were being introduced at a 'blisteringly fast' pace - despite claims by Scottish nationalists that Westminster was 'reneging' on its campaign promises. But he warned that the 'basic unfairness' of allowing Scottish MPs to vote on legislation which does not apply north of the border needed addressing. He said this 'can be done while keeping the Union together', but added: 'It is just bonkers to say that it can be done overnight.' Prime Minister David Cameron Mr Cameron said the 'English votes for English laws' measure should be introduced 'in tandem' with handing new powers to Holyrood. The PM today held talks with senior backbenchers at his official country retreat, Chequers, to win support for his proposal.","English MPs including ex-Cabinet ministers form new rebel group .
Direct challenge to leader's refusal to say current system is 'unfair'
Deputy leader Harriet Harman says 'anomaly' must be addressed .
Scotland has been offered more powers after independence referendum .
Tax, spending and welfare will be decided at Holyrood Parliament .
But Scots MPs will still vote on the same issues affecting England .",eng,CNN,article,DialyNews
0057cd40-c5ef-4593-b533-a7e5da86ddb8,"Two senior Blairites approached Alan Johnson last year to ask whether he would consider taking over from Ed Miliband, it emerged last night. Lord Mandelson and Alastair Campbell contacted the former Home Secretary in the autumn to see if he wanted to replace Mr Miliband as Labour leader, according to the Financial Times. Both men have been forced to deny they encouraged Mr Johnson to put himself forward as Labour leader when Mr Miliband's leadership hit rock bottom in November last year. Peter Mandelson and Alastair Campbell held talks with Alan Johnson amid growing speculation that he would take the helm of the party to prevent a second election defeat . Mr Johnson has ruled out ever standing for the Labour leadership, to the dismay of his many supporters in the party . The Financial Times reported that former Business Secretary Lord Mandelson and New Labour spin doctor Mr Campbell approached Mr Johnson to see whether he would be interested in replacing the hapless Mr Miliband as leader. According to one Labour MP, Mr Johnson gave an 'emphatic No' – as he has in public. But it was seen as a sign of the growing sense of desperation in the Labour party in the wake of Mr Miliband's disastrous party conference speech in which he forgot to mention the deficit. Mr Johnson served in the Cabinet for six years and was seen as a safe pair of hands, popular with the media and the public. After Mr Miliband won the Labour leadership he appointed Mr Johnson as shadow chancellor, but he remained in post for just three months, resigning after revelations about his wife having an affair. However, many still view the former postman and trade union leader as a possible caretaker leader if Mr Miliband's woeful personal ratings risked prevent Labour winning the election. Labour leader Ed Miliband has come under fresh pressure in recent days over mounting criticism from business leaders . Stuart Rose, former M&S chairman: 'Labour's attack this week on a major British business smacked of the destructive anti-business mood that went out of political fashion decades ago.' Lord Digby Jones, former Labour trade minister: 'It's a much bigger problem with business. I think that they're scraping the bottom of the barrel... they haven't got the support that New Labour used to have years ago.' Yo! Sushi founder Simon Woodroffe, who once appeared in a Labour party advert:  'You know it scares me. I was a Labour Party supporter during the Blair-Brown thing and I was a supporter because I am a believer that politics needs to make money, that UK PLC needs to be a profitable business, and I thought they were a good management team.' Pizza Express founder Luke Johnson: 'Take freezing energy prices – an example of how the Opposition are ignorant of the way markets and capitalism works.' Brent Hoberman, co-founder of Lastminute.com: 'Should Labour get elected then what we may well find is that it will be similar to what Hollande did in France, in that he sends businesses away and investment out of the country and then he does a U-turn and it's almost too late.' Charlie Mullins, founder Pimlico Plumbers: 'I'm one business owner who isn't going to keep quiet about the destructive power of having a business-hating government with Ed Miliband at the helm.' Boots chief Stefano Pessina said: 'If they acted as they speak, it would be a catastrophe. The problem is, would they act that way or not? One thing is to threaten and to shout, but it is completely different to be in charge and to manage the country day to day.' New Labour supporters were seen as being closer to Mr Miliband's brother David, but he stepped down as an MP after losing the leadership against to his brother. At least 40 Labour MPs are believed to have backed the abortive coup, which occurred weeks after the Labour leader's conference speech last autumn. The FT article said that the paper had learned that 'two Labour grandees — Lord Mandelson, the former business secretary, and Alastair Campbell, Tony Blair's former press chief — took soundings from Johnson to see whether he was prepared to take over. 'Alan gave an emphatic No,' says one Labour MP. Another senior party figure claimed that at least 40 MPs supported the abortive coup — others claim far more.' Tensions between Mr Miliband and New Labour grandees have been renewed in recent days, after losing the support of business leaders seen as crucial to Mr Blair's three election triumphs. However, Lord Mandelson today insisted he had not encouraged Mr Johnson to challenge Mr Miliband, but only asked if rumours about him standing were true. He said: 'As he is a good friend of mine, we talked about the press frenzy going on at the time and he said it was all nonsense. End of conversation, end of story.' A Labour spokesman for the Labour party said the story was 'false and misleading'. 'This story is nonsense,' he said. 'Both Peter Mandelson and Alastair Campbell have made it crystal clear to the FT that they spoke to Alan Johnson only to see if the newspaper rumours were correct. 'They were not sounding him out or encouraging him to stand but checking the accuracy of reports in the press. They discovered that those reports were false and misleading, just as is today's story in the FT.' But Tory MP Nadhim Zahawi said: 'Six months out from the General Election those at the highest levels of the Labour party were plotting to remove Ed Miliband. 'This just proves Ed Miliband is not up to the job of being Prime Minster and his own party knows it. Ed Miliband in Downing Street would spell chaos for Britain.' The leadership speculation comes at the end of a week when captains of industry and entrepreneurs have lined up to warn against a Labour victory. Business leaders credited with the success of well-known chains including Boots, M&S, Pizza Express and Lastminute.com have turned their fire on Labour in recent days, warning victory for Mr Miliband would plunge Britain into an economic catastrophe. Sir Charles Dunstone, who was one of 63 signatories to a letter of support for Labour in 2005, told the Financial Times the business community felt 'isolated' by Labour's shift to the left. 'As a business person I'm frightened of an environment where there isn't sufficient emphasis put on growing the economy to grow tax receipts to spend more money,' he said. However, Lord Levy, formerly Tony Blair's chief fundraiser who helped New Labour form close ties with business, said he was 'saddened' by the attacks on Mr Miliband. He insisted that he had not given up on Labour working with business under Mr Miliband and attempted to play down the damage caused by attacks from leaders of large firms and shadow chancellor Ed Balls's televised memory lapse over the name of the party's small business adviser Bill Thomas. The peer told BBC Radio 4's The World At One: 'I'm somewhat saddened that people like Sir Charles Dunstone, whom I have great respect for, has said what he has said. 'Ed Balls, obviously, no one likes to have a touch of amnesia and forgetting Bill Thomas's name was one of those things that happened. 'But really the key issue is where does Labour stand with business. Frankly I don't think any political party can ignore business, they have to work with business, they have to work with a broad spectrum of society.' Businesses will today be promised a £10billion boost by cutting red tape in the Conservative manifesto as the party seeks to exploit Labour’s damaging row with captains of industry. In an interview with the Daily Mail, business minister Matthew Hancock set out plans to cut red tape, saving firms an average of £2,000 a year. He also signalled the party is preparing to offer tax breaks to start-up companies taking on their first employees and further steps to rein in vexatious employment tribunal claims. Mr Hancock said the Tories would go into the election as ‘unashamedly pro-business and pro-enterprise’, committing to more deregulation. A review of each sector will take place this year if the Tories remain in power, and Whitehall departments made to implement a ‘one in, two out’ rule whenever they introduce any new regulation. His announcement came as Labour has been embroiled in a business row, after Ed Miliband turned on the boss of Boots when he expressed alarm at the prospect of the party regaining power.","Ex-Business Secretary and former spin doctor called Alan Johnson .
'Took soundings to see whether he was prepared to take over', reports say .
Deny urging him to stand as leader but were only discussing rumours .
Former postman Johnson had been seen as a possible caretaker leader .
Calls made in November after Miliband's disastrous conference speech .",eng,CNN,article,DialyNews
8b1ed12d-3eb6-4331-afcf-36c99872ca93,"Canada is the safest country to travel to in 2024, according to a report from Berkshire Hathaway. An ... [+] aerial shot of Quebec City is pictured here. Safety is a top concern for many when choosing where to travel — a consideration that carries even more importance given the current landscape in the Middle East with the Israel-Hamas war and the U.S. State Department’s worldwide caution travel advisory. To help pinpoint safe countries for travel in 2024, Berkshire Hathaway Travel Protection has published its “Safest Destinations” report for the ninth year in a row. The report ranks both the top safety countries and the top safest cities globally. This year’s top safest countries are: Canada, Switzerland, and Norway. View of St. Moritz in Switzerland, the second highest-ranking country on a new ""safest places to ... [+] travel"" list from Berkshire Hathaway. The safest cities in the world are: Honolulu, Hawaii; Montreal, Quebec; and Reykjavik, Iceland. While Nordic countries and cities are regulars on top safety lists, it’s important to note that Iceland this month declared a “state of emergency” amid a rise in seismic activity and the “significant likelihood” that the Fagradalsfjall volcano will erupt. Safety in the context of travel, of course, can come in a number of forms. It can be places free of terrorism, destinations where you’re sheltered from severe-weather events, countries that have solid infrastructure to help prevent accidents on the road, and regions where travelers of color and LGBTQ+ travelers feel safe and comfortable. For its list, the insurance company surveyed 1,702 travelers and also considered data points from third-party sources to evaluate safety concerns such as terrorism, weather emergencies, health measures, and the safety of underrepresented groups. Honolulu ranks as the No. 1 safest city to visit in 2024, according to Berkshire Hathaway. However, ... [+] the U.S. was absent from the safest countries list. Travelers must have visited the countries they’re rating within the last five years. The survey includes data from the Global Peace Index and the State Department’s travel safety ratings. The survey also incorporates GeoSure Global scores of the major cities in each country. The scores take a number of factors into consideration, including women’s safety, theft, basic freedoms, and health and medical factors. An important thing to note with Berkshire Hathaway’s report: The ratings are “predictive,” meaning it doesn’t account for the possibility of natural disasters. Surveys were conducted in August and September, and, as an example, Iceland is on this year’s list, despite the thousands of small earthquakes that have been shaking the country in recent weeks. Cherry blossoms in Kyoto, Japan in spring. Berkshire Hathaway’s list has traditionally been dominated by Scandinavian countries, Northern Europe, and destinations like Australia and New Zealand. This year, Asian and South American nations broke into the top 15 as Japan and Brazil both made the safest countries list. Last year, Brazil ranked No. 42. Where are the Safest Countries to Travel to in 2024? Here are the 15 safest countries to travel to in 2024, according to Berkshire Hathaway’s report. Lake Louise in Banff National Park with its glacier-fed turquoise lakes and Mount Victoria Glacier ... [+] in the background. Canada ranks as the safest country to visit in 2024, according to Berkshire Hathaway. No. 1: Canada No. 2: Switzerland No. 3: Norway No. 4: Ireland No. 5: Netherlands No. 6: United Kingdom No. 7: Portugal No. 8: Denmark No. 9: Iceland No. 10: Australia No. 11: New Zealand No. 12: Japan No. 13: France No. 14: Spain No. 15: Brazil Where are the Safest Cities to Travel to in 2024? Here are the 15 safest cities to travel to in 2024, according to Berkshire Hathaway’s report. Reykjavik, the capital city of Iceland, is among the top safest cities, however Iceland has declared ... [+] a state of emergency amid increased seismic activity. No. 1: Honolulu No. 2: Montreal No. 3: Reykjavik No. 4: Sydney No. 5: Amsterdam No. 6: Dubai No. 7: Copenhagen No. 8: London No. 9: Seoul No. 10: Venice, Italy No. 11: Tokyo No. 12: Berlin No. 13: Paris No. 14: Barcelona No. 15: Orlando Contact Brittany Anas at brittanyanas@gmail.com","Canada is the safest country to travel to in 2024, according to a report from Berkshire Hathaway. An ... [+] aerial shot of Quebec City is pictured here.
getty
Safety is a top concern for many when… [+4153 chars]",eng,Forbes,article,GlobalNews
