uuid,content,summary,language,organization,content_type,dataset
ad825a74-d810-4b1f-85c4-d2cf8aa96053,"Mariella Frostrup has urged parents to be aware of the danger of online paedophiles when buying tablets or smartphones for Christmas . They are now must-have gifts for many children. But Mariella Frostrup has urged parents to be aware of the danger of online paedophiles when buying electronic devices such as tablets or smartphones for Christmas as they provide youngsters with access to a risky ‘unknown universe’. The presenter, 52, revealed her fears for her daughter Molly, 10, and son Danny, eight, as they begin using social media. Despite their young age they both have tablet computers. And Miss Frostrup, who is married to their father, human rights lawyer Jason McCue, 43, said she has been left checking their devices every night, after hearing stories from her friends about their children being targeted on sites such as Instagram. Miss Frostrup, who presents the Radio 4 programme Open Book, said: ‘I like to think of myself as a liberal, not driven to heights of hysteria by prevailing media headlines, but when it comes to the sexualisation of our children and the predatory presence of paedophiles I’m starting to feel the fear. ‘A friend emailed me the other night to say she’d deleted her daughter’s Instagram account after finding, among 70 or so school friends in a supposedly private stream, the profiles of three grown men who displayed disturbing enthusiasm for her photos of 10-year-olds.’ Earlier this year Miss Frostrup also learned of another friend’s teenage son’s ordeal after being targeted on YouTube. In the age of celebrity culture, some children seek to emulate their favourite stars by gaining thousands of online followers. And Miss Frostrup said the teenager was left traumatised and needing therapy after being targeted by a predator who used the promise of more followers on the video sharing website to lure him in. She said: ‘[He] found himself inundated with new friends on Facebook after posting a particularly “entertaining” video on a site recommended by his favourite YouTubers. These new friends assured him he had star potential and promised to quadruple his following if he met them on an unregulated site. ‘For kids who dream of the superstar status of YouTube sensations like the Jacksgap twins [sibling video bloggers who found fame with their channel about gap year travels], the quest for followers can be a dangerous obsession. Warning: Miss Frostrup, 52, said she was beginning to fear the 'predatory presence of paedophiles' online . 'He befriended one in particular, a supposedly abused girl who wanted his help and began sending him pictures of her abuse. Pandora’s box flew open and an avalanche of pornography involving men and kids poured forth which he found deeply disturbing but was too embarrassed to tell anyone about. ‘In a matter of weeks he’d been enticed into hell and his new “friend” was revealed as an adult man. Luckily, he eventually broke down and told his mother. Several visits to the police station and many hours of counselling have returned her traumatised son to the happy-go-lucky, confident creature he once was.’ Miss Frostrup made her comments in her Waitrose Weekend column, becoming the latest in a number of high profile names to voice concerns about the safety of children online. She said: ‘As we flock this festive season to purchase our kids their dream presents – tablets and smartphones, laptops and similar devices – I offer this as a salutary reminder that it’s not just in news stories that young people are being targeted and abused. We are buying our kids entry to an unknown universe and with “location access” switched on, a tracking device for strangers.’ Miss Frostrup she went on to say she had been compelled to check her children’s tablets every night for ‘visitors’ after hearing about the ordeals of fellow parents. She said: ‘I like to think of myself as a liberal, not driven to heights of hysteria by prevailing media headlines, but when it comes to the sexualisation of our children and the predatory presence of paedophiles I’m starting to feel the fear.’ Earlier this month, Prime Minister David Cameron revealed a criminal offence of sexual communication with a child is to be created . Earlier this month, Prime Minister David Cameron revealed a criminal offence of sexual communication with a child is to be created - closing a staggering loophole in the law. Paedophiles who currently solicit explicit pictures of children routinely escape punishment if it can’t be proved they have received an illegal image. But the new law will allow police and prosecutors to pursue those who send text messages or ‘fish’ for victims online, irrespective of the outcome of their behaviour. The new offence criminalises anyone over 18 years of age who communicates with a child under 16 if the communication is sexual or intended to elicit any sexual response. Experts believe it could prevent interactions from escalating to more serious forms of criminality such as grooming or actual abuse. And Miss Frostrup said she fears for the safety of children online, with the education system ill-equipped to teach children about the true dangers of the web. Miss Frostrup said: ‘With sex education a luxury tag-on in most hard-pressed Ofsted-regimented schools, a generation of young people are being confronted with disturbing imagery they can’t process, predatory adults masquerading as their contemporaries and the continued objectification of girls and women (and increasingly young boys). ‘It’s on my mind every night when I check my children’s tablets for unwelcome visitors and wonder about the grave new world they are growing up in.’","Mariella Frostrup urged parents to be aware of risky tablets and phones .
Electronic devices are must-have gifts for many children this Christmas .
Both of her children, aged eight and 10, have tablets of their own .
Presenter, 52, revealed she checks her children's devices every night .
But Miss Frostrup said she feared the 'predatory presence of paedophiles'",eng,CNN,article,DialyNews
69daefd9-8cde-4828-ac66-1b13ebcd42ce,"Faced with the devastating news her unborn child might not survive pregnancy, Robyn Wilson was advised to opt for an abortion. The 25-year-old was told at her first ultrasound scan it was highly likely her son had a serious, life-limiting illness, like Down's Syndrome. An appointment was booked for a termination. But just days before she was due to go through with the procedure, Mrs Wilson and her husband Adam, 26, decided against it. Robyn and Adam Wilson were advised to abort their unborn son after a 12-week scan revealed there was a chance he would be born with a life-limiting illness. Doctors warned baby Harry was unlikely to survive pregnancy and a termination appointment was booked . But the couple refused the abortion, and months later welcomed their healthy son, Harry, who is now about to celebrate his second birthday . Mrs Wilson said: 'We were told if the baby did live to birth, it might die shortly after, or that if it survived, it would be seriously ill or have health defects. There was still that slither of hope, but they advised us the best thing to do would be to have an abortion' They decided to carry on with their pregnancy and give their unborn child the best chance. Months later the couple were overjoyed when Mrs Wilson gave birth to a healthy baby boy, Harry. Mrs Wilson said she and her husband clung to a 'slither of hope' that their baby would survive. Now as she prepares to celebrate Harry's second birthday, she said: 'After being handed the results, we were told there was a very high chance our baby would die before birth. 'We were told if he did live to birth, he might die shortly after, or that if he survived, he would be seriously ill or have health defects. 'There was still that slither of hope but they told us advised us the best thing to do would be to have an termination. 'When we were advised to abort, everything was just rushing through my mind - I just kept thinking ""what would be worse having an abortion or having the baby in my arms for just a few minutes or days, maybe weeks?"". 'I thought I was never going to get that first hug, his first birthday party or that first day at school - let alone more. 'I thought it had all been taken away from me before it had even begun. But he's my best friend. I wouldn't change a thing. He's so perfect.' Miss Wilson, from Worksop, Nottinghamshire, was shocked to discover she was pregnant on January 23, 2012, shortly after starting a new job as a golf course supervisor. In spite of the difficult timing, the couple decided to continue with the pregnancy. Though Harry appeared to be fine when he was born, Mrs Wilson said she spent the first year of his life worrying he would suddenly be diagnosed with something . But she said she is now able to relax and enjoy Harry's second birthday - a milestone she never thought she'd get to enjoy . At their 12-week scan at Bassetlaw Royal Hospital on March 19, 2012, they were told  it was highly likely they had a Down's Syndrome baby and emergency blood tests were carried out the same day. The results revealed a heightened risk of Edward Syndrome or Patau Syndrome - both serious genetic disorders that limit life expectancy. Miss Wilson was referred to nearby Jessops Hospital, a maternity unit in Leeds, where she claims doctors advised her that her best option could be to terminate the pregnancy. She said: 'The hospital decided to book me in for an abortion to get rid of the baby - though they said it wasn't compulsory. 'The option was there and they advised that it could be for the best, as they were fairly certain something was going to be wrong with the baby. 'Adam and I were a complete mess, it's really not what we wanted to happen. 'We wanted to be telling people about the baby at this point - not finding ourselves unsure as to whether or not there would be a baby.' Doctors pencilled in a temporary abortion slot for March 26. Mss Wilson then underwent one final test, a CVS - a prenatal test to determine chromosomal abnormalities. And on March 23, just three days before the scheduled termination, the pair were shocked to discover results showed no problems with their unborn child. Despite medics insisting something must be wrong, heart and diaphragm scans appeared to show no obvious illnesses or deformities. She said: 'He was absolutely perfect when he was born. They rushed him off as they were expecting to find something wrong with him but he was completely fine' Following 12 scans and three tests, Miss Wilson gave birth to a healthy baby boy, Harry, on September 27, 2012, weighing 8lbs 5oz. Though Harry appeared to be fine, Miss Wilson said she spent the first year of his life worrying that he would suddenly be diagnosed with something. But she said she is now able to relax and enjoy Harry's second birthday - a milestone she never thought she'd get to enjoy. She said: 'He was absolutely perfect when he was born. They rushed him off as they were expecting to find something wrong with him but he was completely fine. 'I couldn't really enjoy the first few months of motherhood. 'Every time a doctor could come around I would be thinking ""this is it, this is it, someone is going to tell me what is wrong now"", but still to this day that hasn't come. 'The doctors and nurses couldn't believe it, they all call him ""the legend baby"". 'This year for his birthday we are going to go all out. Everyone is coming around and there is going to be food and a bouncy castle. 'I feel now I can finally stop worrying and enjoy life with Harry.' A spokesperson for Jessops Hospital declined to comment.","Robyn and Adam Wilson were told their unborn baby might not survive .
Doctors said it was likely he would be born with a life-limiting illness .
Booked Mrs Wilson in for abortion but stressed she didn't have to have it .
The couple held on to a 'slither of hope' and refused to give up on their son .
Baby Harry was born healthy and with no sign of any illness .
The couple are now preparing to celebrate his second birthday .
Mrs Wilson said it is a milestone they never thought they would see .",eng,CNN,article,DialyNews
29ad7288-bcec-4709-a190-c1ac0ecf5803,"The CEO of an ecommerce company whodrew controversyfor announcing he had replaced most of his support staff with a chatbot believes that jobs that rely on copy-pasting are a thing of the past because of AI. ""That job is gone. 100 percent,"" Suumit Shah, the CEO of India-based Duukan, told theWashington Postin an interview published Tuesday. Shah was referring to customer service workers who largely copy-paste responses. However, he qualified his comment by saying that not all customer service workers need to fear replacement. ""It was [a] no-brainer for me to replace the entire team with a bot,"" he added, ""which is like 100 times smarter, who is instant, and who cost me like 100th of what I used to pay to the support team."" Shah made headlines in July forannouncing over Twitterthat he had laid off 90% of his customer support staff and replaced them with a chatbot he said outperformed them. We had to layoff 90% of our support team because of this AI chatbot.Tough? Yes. Necessary? Absolutely.The results?Time to first response went from 1m 44s to INSTANT!Resolution time went from 2h 13m to 3m 12sCustomer support costs reduced by ~85%Here's how's we did it ""We had to layoff 90% of our support team because of this AI chatbot. Tough? Yes. Necessary? Absolutely,"" Shah wrote in his post, which has since been viewed over 2.7 million times on the platform. His post sparked intense backlash on X, the platform formerly known as Twitter, and Reddit, with one userposting: ""How not to announce layoffs."" Another userposted, ""Make no mistake. The support team was laid off here because business is failing and funding is dry. Not because of AI."" Shahtold Insiderin July that the layoffs occurred in September last year and resulted in 23 of the 26 members of his customer support team losing their jobs. He added that his customer support budget shrank to $100 a month after the layoffs. Shah told Insider at the time that even though he regretted kicking off a conversation about layoffs on Twitter, he remained firm on his stance. ""AI is taking our jobs,"" he said, adding: ""Over time, everybody will start doing this. It's not just us. Maybe I'm just too straightforward to have put it on Twitter."" The CEO told Insider via email on Friday that the business has grown since July. ""Our customer service team is now leaner but far more efficient. As for the budget, let's just say we've reallocated those funds to drive innovation and expansion,"" he added. There's growing concern over how AI will disrupt jobs. AGoldman Sachsreport in May found that around 300 million jobs globally could be disrupted by the technology. However, not everyone shares Shah's views. Tech leaders like Microsoft CEOSatya Nadellaand IBM CEOArvind Krishnahave previously said they believe AI will create more jobs than it will destroy.","Jobs that copy-paste responses are no longer safe, says CEO who replaced 90% of his support staff with AI.andresr/Getty Images
<ul><li>Jobs that copy-paste responses are a thing of the past because … [+3000 chars]",eng,Business Insider,article,GlobalNews
a3428c19-8e5a-4281-b969-18b556f23167,"LONDON, England (CNN) -- British military investigators interviewed a woman who claimed to have met a man from another planet while she was walking her dog, newly released Ministry of Defence files have revealed. The woman said she had been approached by a man with a ""Scandinavian-type accent"" dressed in a flying suit-style outfit while out walking on a sports field near Norwich, eastern England, in 1989. She claimed to have been ""completely terrified"" during the 10-minute encounter. Running home, she said she had then seen a large glowing object rising vertically from behind some nearby trees. The woman called a local military base to report the encounter the following day. A cover note on the file of the incident describes it as ""one of our more unusual UFO reports."" The incident is just one of around 1,200 sightings recorded by investigators between 1987 and 1993, according to the files released by the National Archives on Sunday. On another occasion, military officials took the unusual step of briefing ministers about an unidentified flying object photographed in the sky over Scotland alongside an RAF fighter jet. Witnesses claimed to have seen the large diamond-shaped object hanging in the air for about 10 minutes before it ascended vertically at high speed. Fearing intense media interest, investigators also commissioned detailed drawings of the object. The files also reveal that the Ministry of Defence abandoned plans to build a computer database of sightings out of fears of a public relations disaster should details of its existence ever be revealed. ""I personally doubt that the the MoD would lose much if we filed UFO reports in 'WPD' (the waste paper basket),"" one unnamed official wrote of the project.","National Archives releases details of recorded UFO sightings from 1987 to 1993 .
One woman claimed to have met a man from another planet while walking dog .
Officials briefed ministers about 1990 UFO sighting over Scotland .
Ministry of Defence abandoned plans for UFO database fearing PR disaster .",eng,CNN,article,DialyNews
0d33fe71-b9d5-40e6-a1b8-0a03703b340a,"Five people who were trying to sell the pieces in Spain have been arrested, police say. Spanish police say they have seized gold jewelry and other precious artefacts that were removed from Ukraine illegally in 2016. The 11 pieces dating from the Greco-Scythian period between the 8th and 4th centuries BC, include intricate necklaces, bracelets and earrings. The treasures were smuggled out of Ukraine after being briefly exhibited at a museum in Kyiv, Madrid National Police said on Monday in a statement. Three Spaniards and two Ukrainians have been arrested in connection with the attempted sale of the artefacts, one of whom is an Orthodox priest. Police said the treasures constitute a part of Ukraine’s national heritage. Police have been on the trail of the thieves since 2021 when one of the pieces, an ornate belt, with rams’ heads, was confiscated during a private sale in Madrid. The rest of the pieces, said to be worth 60 million euros ($64m), were seized over recent weeks as the thieves tried to sell them off in Madrid. According to the police, all the pieces had forged proprietary documents showing they belonged to the Ukrainian Orthodox Church. Spain’s National Archeological Museum and Cultural Heritage Institute are currently in possession of the artefacts.          Follow Al Jazeera English:","Spanish police say they have seized gold jewelry and other precious artefacts that were removed from Ukraine illegally in 2016.
The 11 pieces dating from the Greco-Scythian period between the 8th an… [+1063 chars]",eng,Al Jazeera English,article,GlobalNews
19a15ca9-805f-4d6a-b2d4-46b2005eb5b7,"Passing the driving test on the first attempt is an achievement most people would be proud of. But for Latvian driver Gatis Caunitis the feat is even more remarkable as he has no arms and has to use his feet to steer the car. The 26-year-old from Riga successfully passed his driving test and gained his full drivers license on Sunday using just his legs and feet to control the car. Scroll down for video . Gatis Caunitis from Latvia, who has passed his driving test, despite having no legs, and having to use his feet to steer the car . The 26-year-old from Riga uses his right foot to push the pedals as well as to put the key in the ignition to start the engine . The only concession is that he drives a vehicle with an automatic gearbox, but apart from that he steers the car like any other driver. He uses his left foot to steer the car, resting it on the steering wheel. While his right foot is used to push the pedals, move the gear stick and turn on the ignition. And even though he only uses his feet to drive, passengers who have been in the car with Mr Caunitis say his driving is absolutely safe. He uses his left leg to steer the car, keeping his left foot on the steering wheel at all times . Passengers who have been in the car with Mr Caunitis say his driving is absolutely safe, despite using his feet . Even though he only uses his feet, Mr Caunitis, who was six when he lost both of his arms, passed his driving test on the first attempt . Mr Caunitis was just six when he lost both of his arms, when he was hit by a strong electrical current after entering an unlocked electrical unit while playing hide and seek. But that hasn't stopped him wanting to lead a normal life or wanting to learn to drive and he was lucky enough to find an instructor willing to teach him. He explained: 'The instructor in the driving school showed no sign of surprise when he saw me. Like if it was just an ordinary situation. The only concession is that he drives a vehicle with an automatic gearbox, but apart from that he steers the car like any other driver . 'I asked him if he was afraid of driving with me, he said no. 'I passed both theory and practice in the first attempt. 'Actually, before allowing me to sit on a driver's seat, the instructor asked the Department of Transportation if there could be any claims against a disabled student. 'They said they had none.'","Gatis Caunitis lost both of his arms at the age of six after an accident .
Didn't want his disability to stop him from leading a normal life .
Found an instructor who was willing to teach him how to drive .
Steers the car with his left foot, and uses his right foot for the pedals .
Passed his driving test on the first attempt in Latvian capital Riga .
Passengers say despite his disability, he is a perfectly safe driver .",eng,CNN,article,DialyNews
aae1aee0-d93d-4c7f-835f-4c46d8e30fac,"(CNN) -- The U.S. Embassy in Jordan warned Wednesday that ""credible information"" has been received about a possible imminent threat in the region of the Gulf of Aqaba, the branch of the Red Sea that lies between Egypt, Israel, Jordan, and Saudi Arabia. The embassy warned U.S. citizens to avoid the downtown and port areas of the city of Aqaba, a tourist destination that lies on the Red Sea near the border with Israel. It recommended that all non-official and personal travel to Aqaba be deferred for at least 48 hours. The embassy issued a similar warning last month, after two rockets hit a street near the Intercontinental Hotel in Aqaba on August 2. News reports said a Jordanian civilian was killed. Rockets were also fired the same day at the Israeli Red Sea resort city of Eilat, according to news reports. However, Ali Al Ayed, Jordan's minister for media affairs and communications, told the state news agency Petra that the security situation was assessed and is considered stable. He said the U.S. Embassy warnings pertained only to U.S. citizens.","The embassy says it has ""credible information"" about a possible threat .
It warns U.S. citizens to avoid travel to Aqaba for the next two days .",eng,CNN,article,DialyNews
9434b99e-9ce3-4d26-a28a-2a2249cf5850,"He's the muscled model who set hearts aflutter all over the world when he appeared in a Dolce & Gabbana ad in nothing more than a pair of tight, white pants. Now David Gandy is set to recreate his famous pose in a pair of M&S pants, after the high street favourite signed up the 34-year-old in a bid to see off competition from H&M's David Beckham. What's more, the Essex model won't just be wearing the pants - like Beckham, Gandy will be turning his hand to designing them as well. Scroll down for video . Kecks appeal: David Gandy set female hearts aflutter when he appeared in tight pants for Dolce & Gabbana . He joins a select group of models turned pant designers, which also includes Portugal midfielder, Cristano Ronaldo, who designs and stars in the campaigns for his CR7 range. The men's pant market is worth an impressive £700m in the UK alone, and competition is becoming increasingly fierce. According to M&S, their new signing is an inspiration for men while being irresistible to women - a combination that they hope will result in soaring pant sales. 'We feel it's a more authentic collaboration,' revealed Scott Fyfe, menswear director at M&S. 'Women adore him and men love his style credentials.' The competition: Gandy (left) will have to take on David Beckham who designs a range for Swedish giant H&M . Popular: Beckham is also the face of H&M underwear, which has made inroads into the men's pant market . Gandy himself described his new role as 'a step on' from his modelling work and says he was involved in every part of the design process, including the choice of fabrics. The new pants, which launch in September, will be sold in twin packs for £20 - more expensive than the chain's current offering, although that's unlikely to put off famous fans such as David Cameron. What's more, according to analysts Verdict, the new range is likely to strike a chord, with men prepared to splash out more as the economy recovers. Speaking to the Sunday Times, retail analyst Kate Ormerod said: 'Disposable incomes are rising and people want to trade back up.' Good news, then, for M&S and Gandy. Looking good: Cristiano Ronaldo, here looking remarkably chic for a change, has his own underwear line, CR7 .","The Essex model, 34, is to design a range of men's pants for M&S .
M&S hopes the collaboration will help them see off H&M and David Beckham .
Gandy is involved in the design process but will also model the pants .
The high street favourite is after a slice of the lucrative men's pant market .
Along with Beckham, another famous purveyor of pants is Cristiano Ronaldo .",eng,CNN,article,DialyNews
589195bb-8ea8-4359-a00f-5b057ee473de,"Suman Sharma is the cofounder and CTO of Procyon Inc.   Cloud privileged access management (PAM) has evolved significantly over the last several years, establishing itself as a crucial element in an organization's security strategy for cloud service deployment. On one hand, traditional on-premises-first proponents initially designed solutions for on-premises use and are now adapting them for the cloud. On the other hand, cloud-first PAM innovators have developed solutions tailored for cloud applications. Migrating an existing product's architecture to a new paradigm is a substantial challenge. Consequently, legacy on-premises-first vendors often find themselves modifying their on-premises solutions to work in the cloud. However, this adaptation can sometimes result in offerings that do not fully align with the nuanced access and audit requirements specific to cloud environments. In the realm of cloud-first PAM providers, their strategies predominantly fall into two categories: agent-based and agentless solutions. Both methodologies offer structured approaches to safeguard, administer and oversee privileged accounts, but each boasts distinct benefits and challenges. In this article, I'll explore these two approaches in-depth, assessing their merits and shortcomings to provide organizations with comprehensive insights for informed decision-making. Agent-Based Cloud PAM Solutions Agent-based cloud PAM solutions involve deploying software agents on each user device used to access cloud resources. These agents communicate and interact directly with the PAM solution, ensuring that privileged access is secure and monitored. Here are a few benefits for agent-based options: 1. Enhanced Security: Agents provide robust security by enforcing strict access controls and monitoring at the endpoint level. 2. Kill Switch: The presence of agents allows for the immediate termination of any live session in the event of a security breach. 3. No Password: Agents can utilize passkey-like technology that depends on access to TPM/Secure Enclave for user authentication. 4. Offline Capability: Since the agents are installed on the endpoints, they can operate and enforce policies even when the system is offline. While the benefits offer a lot of upside, here are a few potential downsides: 1. Deployment Complexity: Implementing agents on each system can be labor-intensive and complex, requiring meticulous management. 2. System Overhead: With many vendors having agents, having yet another agent can cause interoperability problems among agents. 3. Maintenance: Regular updates and maintenance are necessary to ensure that the agents function correctly, adding to the management overhead. Agentless Cloud PAM Solutions Agentless PAM solutions, on the other hand, operate without the need for software agents on each system. Instead, they leverage existing protocols and authentication methods to manage and secure privileged access. Here are a few upsides to this option: 1. Ease of Deployment: Being agentless, these solutions are easier to deploy and manage as they don’t require installation on each endpoint. 2. Scalability: An agentless approach allows for easier scaling, adapting seamlessly to the changing infrastructure of an organization. 3. Reduced System Impact: With no additional agents on each system, there's no concern about interoperability issues among agents. On the other hand, agentless solutions come with a few challenges: 1. No Kill-Switch: Agentless solutions, not being inline, lack the capability of terminating sessions on the fly. 2. Dependency On Network Availability: Agentless solutions rely heavily on network availability. If the network is down, the enforcement of policies and access control might be compromised. 3. Limited Offline Capability: Without agents, enforcing policies when the system is offline is challenging. 4. Potentially Less Granular Control: Agentless solutions might not offer the same level of granularity in policy enforcement as agent-based solutions. Conclusion To summarize, here are four things for companies to consider when weighing their options: • Control and Security: Agent-based PAM solutions generally offer a higher level of control and security, which comes at the cost of complexity and resource consumption. • Network Dependency: Agentless solutions, while less complex, are more dependent on network availability, making them potentially less reliable in offline scenarios. • Deployment: Agentless solutions excel in terms of deployment ease, while agent-based solutions require a more hands-on approach for installation and management. • Operational Overhead: Agent-based solutions, while powerful, come with operational overhead due to the necessity for continual maintenance and updates. Agentless solutions, in contrast, are less resource-intensive. The agent-based approach emphasizes robust security measures and immediate response capabilities. By deploying software agents on user devices, it enforces stringent access controls, facilitates quick session termination during security breaches and operates seamlessly, even offline. While meticulous deployment and maintenance are required, the security it offers can better safeguard an organization's critical assets in the ever-evolving cloud environment. Nevertheless, it's important to recognize that agentless solutions offer a streamlined and efficient deployment option. These are particularly well-suited for organizations prioritizing ease of implementation and scalability alongside security considerations. Forbes Technology Council is an invitation-only community for world-class CIOs, CTOs and technology executives. Do I qualify?","Suman Sharma is the cofounder and CTO of Procyon Inc.
Getty
Cloud privileged access management (PAM) has evolved significantly over the last several years, establishing itself as a crucial element … [+5525 chars]",eng,Forbes,article,GlobalNews
b90b7f9b-4294-4c41-95e9-481a71715c72,"(CNN) -- Islamist rebels in Nigeria on Monday released video of a French family kidnapped in neighboring Cameroon last week, leading France to blast the scene as one of ""cruelty without limits."" The seven-member family was flanked by armed fighters from the Boko Haram movement in the brief video. One of the captive men reads a statement demanding that Nigeria and Cameroon free jailed members of Boko Haram, which is battling to establish Islamic rule in northern Nigeria, and their families. ""Meet all the demands we have mentioned, and if you leave out one of them, we will kill these hostages,"" the masked man says. The family -- a couple, their four children and an uncle -- were seized in a national park in remote northern Cameroon on February 19. Authorities in Cameroon said they were quickly spirited across the border into Nigeria. French Foreign Minister Laurent Fabius denounced the video, saying, ""All of the state services are mobilized to free our countrymen."" ""For all of us, these images are terribly shocking. They demonstrate cruelty without limits,"" Fabius said in a statement released Monday afternoon. The kidnapping has raised fears of Westerners being targeted by Islamist militant groups in Africa in the wake of the French military intervention against other Islamist rebels in Mali. The masked man in the video says French President Francois Hollande ""started war against Islam, and we must fight him everywhere."" ""He also should learn that we have spread everywhere to save our oppressed brothers,"" the masked man adds. The father works for the French company GDF Suez and is based in Yaounde, the capital in southern Cameroon. GDF Suez, which is developing a natural gas liquefaction project in Cameroon, said it was working closely with the French Foreign Ministry.","Nigerian Islamist rebels show video of kidnapped family .
France denounces the scene as ""cruelty without limits""
Boko Haram wants jailed members and their wives released .
A masked spokesman says France has declared war in Islam .",eng,CNN,article,DialyNews
