uuid,content,summary,language,organization,content_type,dataset
9056d1c5-1179-436e-90c3-2c1c26acf9ac,"It's no secret that American viewers are as fascinated with the latest happenings among the Crawley clan of Downton Abbey as us Brits. And popular reality-based shows such as Come Dine With Me and Undercover Boss have spawned scores of regional variations across the globe. But sales of British television shows around the world rose to a staggering £1.22billion last year. Global popularity: Shows such as Downton Abbey have helped lift sales of UK television shows to £1.22billion . Much loved: The exploits of Lady Mary, Lady Cora and Lady Edith are watched in countries like France, Sweden and in the Middle East as well as in the UK and U.S . New figures from trade association Pact show the US remains the most lucrative market for British shows, with sales increasing by 11 per cent to £475 million in 2012. Sales to China are up by 90 per cent to £12 million and India by 42 per cent, according to the latest annual Television Exports Survey. Despite sales to Australasian countries dropping slightly, that market remained the second biggest for UK exports with sales totalling £103million. Overall sales of UK TV shows around the world were up 4 per cent from £1.178 billion in 2011. Exports of finished TV programmes - as opposed to formats - dropped slightly but still remained the largest source of television revenue. Big business: Midsomer Murders is apparently one of German Chancellor Angela Merkel's favourite shows . Pact, which represents independent TV companies, said that dramas and reality-based factual programmes were key to the increase in UK TV exports. Downton Abbey is one of the UK's most popular exports, now airing in Sweden, Russia, South Korea and various Middle Eastern countries to name a few. Another popular period drama to spread from UK shores is Parade's End starring benedict Cumberbatch. Global export: Sherlock, starring Benedict Cumberbatch, has proved popular abroad . The Wartime show was bought by French broadcaster ARTE before it even aired and 17 other European countries now show it. Popular crime drama Midsomer Murders is said to be a favourite of German Chancellor Angela Merkel and has been sold to around 225 territories since it first aired on ITV. But it is not just scripted drama series that have proved a hit elsewhere. Local versions of shows such as Come Dine With Me are now produced all around the globe, with India the latest territory to produce its own version. Similarly, Undercover Boss is now broadcast in 200 territories and local variations of the format are shown in 20 countries including the U.S, Canada and France. But Pact said that the relatively low number of episodes in each season and 'overly domestic content' had prevented some programme sales. As well as boosting the UK entertainment industry's coffers, the popularity of British shows abroad has also seen the stock of some of our best loved actors and actresses rise across the globe. Former Doctor Who star David Tennant looks set for stardom in the US with American network Fox set to remake hit crime drama Broadchurch. According to the Independent, Tennant will put on an American accent for the remake. John McVay, Chief Executive at Pact, said: 'UK television productions are among the most sought-after in the world. 'International buyers seek out TV from Britain because they are looking for quality and originality. 'Year after year, our production companies lead the way creatively and our TV business goes from strength to strength. Popular: Parade's End, also starring Benedict Cumberbatch, is show in at least 17 European countries . 'The continued growth in exports to the USA is pleasing and the dramatic increase in sales to China is surely a sign of major developments to come. 'TV producers in the UK are innovative – they have established the sector among the most successful and influential of the UK's creative industries.' Paul Dempsey, President Global Markets, BBC Worldwide, added: 'Drama stands out as the most successful British export: shows like Parade's End, Sherlock and Downton Abbey have built a strong reputation for UK drama and made stars of British acting talent. 'Across the world we are seeing strong demand for British content. BBC Worldwide's export sales are up from £275m last year to £296m this year, on a like-for-like basis, and we continue to expect opportunities for growth across multiple territories. 'One particular example is Asia, where we are seeing strong demand for UK content in countries where we simply haven't experienced it before.' Remake: UK drama Broadchurch, starring former Doctor Who actor David Tennant, is to be remade for U.S Audiences by Fox .","Shows such as Downton Abbey and Midsomer Murders are proving increasingly popular abroad .
The US is the most lucrative market for UK shows abroad with sales increasing by 11 per cent .
Sales to China are up 90 per cent according to the latest Television Exports Report .",eng,CNN,article,DialyNews
e21d0c07-568c-4baa-9ea4-ca3c2daf3bbb,"The Kerala High Court on Tuesday directed the state government to issue instructions to all eateries to exhibit the date and time of preparation of food articles on their packaging. The direction came in an interim order while the court was considering a case filed by a woman whose daughter had died last year of food poisoning, which was suspected to have been caused after she ate shawarma from an eatery. “The endeavour of this court is to ensure that such incidents never happen in the future. This court is aware that the Food Safety Commissioner had issued an order in January, this year, disallowing the use of raw eggs in the production and storage of mayonnaise (which is often served with shawarma). It was brought to my notice that there was an incident of death by suspected consumption of ‘shawarma’ in the recent past,” said the bench of Justice Devan Ramachandran. State Food Safety Commissioner Afsana Parveen told the court that there are ‘shawarma guidelines’ issued by the government last year, and that there were also orders to eateries to show the date and time of preparation of shawarma on parcels. The court said that while these steps are a welcome beginning. “However, the battle is far from being won. Unless the eateries and consumers are made aware of the pitfalls of consuming ‘shawarma’, except in the manner as governed by the applicable Regulations, Rules and Circulars, such accidents may continue to happen, as we have seen in the recent past,’’ the court said.",The Kerala High Court on Tuesday directed the state government to issue instructions to all eateries to exhibit the date and time of preparation of food articles on their packaging.The direction came… [+1288 chars],eng,The Indian Express,article,GlobalNews
fa97dfc2-24f8-44b6-a0f8-fbc29e00d63a,"Many of us will have suffered the disappointment that comes with discovering than an online date is not all they seemed. However some reactions can be more extreme than others. In a recent study it was revealed that the number one fear that women have about dating online is that they will meet a serial killer. For men, it is that their date will be fat. This shocking statistic prompted the men behind the dating website Simple Pickup to conduct a social experiment to see if men really are as shallow as the study claimed. SCROLL DOWN FOR VIDEO . A usually slim Sara dressed up in a fat suit and attended five Tinder dates as part of a social experiment . Jesse and Kong asked their slim blonde friend Sara to set up a few dates using her Tinder profile. Tinder is a dating app where strangers who are in close proximity can 'like' a profile by swiping right. If the person in the profile swipes right too then the couple are able to chat via the app. Sara, 24, whose profile contains images of her petite frame in a bikini, had no problem securing five dates for the experiment. Sara worked with dating website Simple Pickup to test her dates' reaction when she turned up to their date several stone heavier than they anticipated . In her Tinder profile images, Sara appeared slender showing off her svelte figure in a bikini . Sara's original tinder profile managed to fetch her five dates who were all keen to leave once they saw her in her fat suit . However, Sara looked completely different when she turned up to meet her potential suitors. Ahead of the date, with the help of make-up and prosthetics, Sara transformed her slender body into that of an overweight woman complete with bingo wings and a double chin. Sara then waited for her dates at the agreed location surrounded by secret cameras ready to video the reactions of her dates. Sara agreed to take part in the experiment after a study found that men's worst fear about online dating is that their date will turn out to be fat . While some of the men attempted to hide their disappointment and engage in polite conversation at first several weren't shy when it came to pointing out Sara's flaws. Every single man featured in the video remarked on Sara's appearance, ranging from the polite 'you look a little different than your photo' to one brazen man telling her she appeared more voluptuous and even asking if she was pregnant. One man asks Sara how long it has been since she had her picture taken and Sara remarks that it's 'not super old' and had been taken six months ago. The cheeky actress plays on the men's obvious confusion and when they remark on how different she appears she reacts with sarcastic remarks. Sara underwent a huge transformation using make-up and prothestics . She tells one date that he is the first person to point out how different she looks and says to another that her new lipstick might be the reason for her altered appearance. Certain men take her deception a little more personally than others with one particularly upset date telling Sara that 'he doesn't appreciate people lying to' him before leaving. In total four out of the five men come up with a reason for them to leave the date. Out of the five dates that Sara invited only one (pictured) lasted the date with others making excuses to leave such as being married or needing the toilet . They range from the reasonable, with one man saying that he 'can't do this' because it wasn't what he expected, to the sneaky -  with another date hot footing it to the bathroom and never returning, ending in the completely absurd with one man claiming that he overlooked that fact that he is actually married. Despite having several dates lined up Sara only manages to keep one at her table and he is the only one who discovers Sara's true identity. When the 24-year-old confesses that the entire date has been part of a social experiment he seems somewhat relieved if a little shocked. The polite date says 'well I try to be nice' before adding 'sucks to be them' when finding out that the four other men had abandoned Sara. NOW SEE WHAT HAPPENS WHEN THE ROLES ARE REVERSED . After the shocking results of their first experiment the men behind Simple Pickup couldn't resist trying it again with the genders swapped. And the results couldn't be more different . Operating under the same structure as the original set-up, this time Willy, 28 would take on the role of the fat date. As with Sara, when Willy's dates first meat him they are a little taken a back pointing out that he appears rather different from his profile. However, unlike the men who met Sara the women who meet Willy seem happy to go along with the date. One of his dates tells Willy that she 'loves all men' and she 'doesn't discriminate as it's like having a smorgasbord.' Only one of the women seems genuinely upset by Willy's deception refusing to believe that Willy could be the same man she had been talking to on Tinder, he explains his different appearance with the fact that his pictures are two to three years old. Unlike Sara, whose dates couldn't be keener to leave the uncomfortable situation, the women who meet Willy are happy to stay for a chat and Willy even manages to secure several second dates with one of the girls asking him to a farmers market. One particularly eager lady is so keen on Willy she ends their date with a kiss. Have you had a nightmare Tinder dating experience? Share your story with us at femail@mailonline.co.uk .","Men's biggest online dating fear is that their date turns out to be fat .
Women are most worried about meeting a serial killer .
Dating site conducted a secret social experiment using Tinder matches .
A slim woman organised five dates and then attended them wearing a fat suit .
Four out of five men left within minutes of meeting her .
They then tried the experiment with the genders switched .",eng,CNN,article,DialyNews
e96c89cb-1080-463b-88fa-7e8de48ff331,"Improving views of the economy have helped hike President Barack Obama's approval rating to a 20-month high, a new CNN/ORC poll showed Tuesday, as markets climbed to record levels at news of an economy in overdrive. More Americans still disapprove of the job Obama is doing as President. But at 48%, Obama's approval rating is at its highest point in CNN polling since May 2013. The gains were driven by newfound backing among women, independents and millennials — groups where Obama's approval numbers jumped 10 percentage points from a month ago. RELATED: Read the entire CNN/ORC poll . Meanwhile, Obama's approval numbers ticked down among men, Republicans and Americans between 35 and 49 years old. The approval jump follows a late-quarter jolt in Obama's governing agenda, which gained momentum after unilateral actions on immigration and relations with Cuba. Separate surveys have showed those moves popular among the American people. It all amounts to some welcome good news for Obama, whose unpopularity — despite consistently improving economic conditions — led to widespread losses for his party in November's midterm elections. Tuesday's poll still reflected pervasive disaffection for Obama: 56% of respondents said the President has fallen short of their expectations, and 49% said his policies would take the country in the wrong direction. The steady economic recovery has posed a conundrum for the White House, which wants some credit for decisions that helped pull the country from last decade's recession. To the frustration of Obama and his aides, polls until recently showed Americans largely pessimistic about the country's financial state, despite solid job growth and a bull market on Wall Street. In public remarks — even those unrelated to the economy — Obama has touted the latest positive economic sign. But even as the unemployment rate dipped below 6%, a large portion of Americans were still gloomy about the economy. That's because of how people felt about their own economic standing, which for many still includes stagnant wages or jobs in low-paying service fields. But as the recovery powers on, and the days of the downturn fade further into the past, Americans appear to have turned the page in their views of the economy. Tuesday's CNN/ORC poll showed for the first time in seven years, a majority of Americans — 51% — have a positive view of the economy, a sharp increase from the 38% who felt that way in October. The jump was present in every demographic group — men, women, whites, non-whites, urban, rural — and was largest among Americans who earn less than $50,000 annually. Americans' increasingly positive economic views parallel a drop in gas prices — a phenomenon most experts say a President has little control over. And they come as new data show the American economy growing at a surging rate. The Commerce Department said Tuesday that gross domestic product grew at 5% in the third quarter — its fastest pace in more than a decade. Stocks rose sharply, with the Dow Jones Industrial Average topping 18,000 for the first time ever and the S&P 500 also reaching new heights. RELATED: Cuba releases Alan Gross, paves way for historic easing of sanctions with Cuba .","New poll shows Obama's approval rating at 20-month high .
Americans starting to feel positive about economy .
More Americans still disapprove of Obama's job performance than approve .",eng,CNN,article,DialyNews
f8a8a04e-6d4e-48ac-aaed-697c3aeb8508,"Baghdad (CNN) -- A human rights group expressed alarm Thursday at the pace of executions in Iraq and called for Iraqi authorities to abolish the practice. In a statement, Human Rights Watch noted that Iraq has executed at least 65 prisoners since the year began 40 days ago. Fifty-one of the executions occurred in January and 14 so far this month, it said. ""The Iraqi government seems to have given state executioners the green light to execute at will,"" said Joe Stork, deputy Middle East director at Human Rights Watch. ""The government needs to declare an immediate moratorium on all executions and begin an overhaul of its flawed criminal justice system."" The organization said it was particularly concerned that Iraqi courts use coerced confessions as evidence. ""The government should disclose the identities, locations, and status of all prisoners on death row, the crimes for which they have been convicted, court records for their being charged, tried, and sentenced, and details of any impending executions,"" Human Rights Watch said. The U.N. High Commissioner for Human Rights Navi Pillay expressed shock late last month over reports that 34 individuals, including two women, had been executed in Iraq on January 19 following their convictions for crimes. ""Even if the most scrupulous fair trial standards were observed, this would be a terrifying number of executions to take place in a single day,"" Pillay said. ""Given the lack of transparency in court proceedings, major concerns about due process and fairness of trials, and the very wide range of offenses for which the death penalty can be imposed in Iraq, it is a truly shocking figure."" More than 1,200 people are believed to have been sentenced to death since 2004, though the number executed is not known, she said. The death penalty can be imposed for some four dozen crimes, including damage to public property under certain circumstances, she said. She called on the Iraqi government to institute a moratorium on instituting the death penalty. Ministry of Justice officials in Baghdad did not answer their telephones on Thursday. Early this month, Justice Minister Hassan al-Shummari responded to the U.N.'s critique, saying, ""The implementation of fair punishment against terrorists and murderers comes in accord with the law of the state."" In a statement on the ministry's website, he said, ""Questioning the credibility of the Iraqi judiciary system by the U.N. High Commissioner is (a) strange thing and the High Commissioner should also (be) aware of the size of the challenges that Iraq is facing by terrorist groups who had committed heinous crimes and mass executions against innocent people"" Human Rights Watch says it opposes capital punishment ""because of its inhumane nature and its finality."" In its statement, the group says that criminal trials in Iraq often violate standards of fairness, right to defense counsel, right to be presumed innocent until proven guilty and not to be compelled to confess. ""Many defendants are unable to pursue a meaningful defense or to challenge evidence against them, and lengthy pretrial detention without judicial review is common,"" the group says.","Human Rights Watch says at least 65 prisoners have been executed in 40 days .
HRW official: Government ""seems to have given state executioners the green light""
Iraq's Ministry of Justice calls it ""fair punishment against terrorists and murderers""
HRW: Many defendants in Iraqi courts are ""unable to pursue a meaningful defense""",eng,CNN,article,DialyNews
5e41c667-360b-400d-8b51-d3ebb9312702,"An undercover police detective faces a charge of driving under the influence after he was discovered intoxicated and asleep at the wheel of his car. Russell Backman, from the Las Vegas Metropolitan Police Department, was found at 4am on Super Bowl Sunday near the intersection of Hualapai Way and Sahara Avenue. Officers who responded to the incident determined Backman, who has been an officer for 15 years, was intoxicated. Undercover police detective Russell Backman faces a charge of driving under the influence after he was discovered intoxicated and asleep at the wheel of his car. The incident occurred at the intersection of Hualapai Way and Sahara Avenue (above) Witnesses said a couple of officers were together for a night of drinking at Distill - A Local Bar in Summerlin (above, file photo) An internal investigation is being conducted by the Metropolitan police department concerning Backman's allegation. Witnesses said a couple of officers were together for a night of drinking at 'Distill - A Local Bar' in Summerlin, according to News3. After the night's festivities ended, one officer took a cab home and the other left in his own car. Backman has been a detective at the Las Vegas Metropolitan Police Department (above) since March 2000 and is assigned to the Organized Crime Bureau. His blood level alcohol results in connection to the incident are currently pending . Another Las Vegas detective Michael Kitchen (above) was arrested on January 22 after he allegedly punched a prostitute . The Metropolitan police department received a call concerning the incident at 3.58am, and Backman was discovered in his car. He was arrested and taken to the Clark County Detention Center, according to police. Backman has been working with the department since March 2000. He is assigned to the Organized Crime Bureau, according to the Las Vegas Review Journal. His blood level alcohol results in connection with the incident are currently pending. Due to his undercover status, police said his age and booking photo will not be released. Backman is the second Metropolitan detective to be arrested in the last two weeks. Another officer, Michael Kitchen, was arrested on January 22 after he allegedly punched a prostitute he arranged to meet. He faces charges of attempted sexual assault, battery with intent to commit sexual assault and robbery.","Las Vegas officer Russell Backman found at intersection of Hualapai Way and Sahara Ave .
Backman, an officer for 15 years, also faces internal investigation by his police department .
He is second officer from department to be arrested in last two weeks .",eng,CNN,article,DialyNews
a5d7cc1e-594f-4105-8cbc-67361d1d95b0,"A host of stars from past and present have had their famous faces carved into festive Jack O Lanterns for an annual Halloween festival. The Rise of the Jack O Lanterns display showcases more than 5,000 elaborately-carved pumpkins, which are available to view at sites in Los Angeles and New York. And while the designs vary from the wicked to the wonderful, it is the celebrity faces which prove the most popular year on year. Perhaps unsurprisingly, the Kardashian clan feature heavily in this year’s celebration, with Kim, Kourtney, Khloe, Kylie, Kendall, matriarch Kris and even brother Rob receiving the festive treatment ahead of Halloween on Friday. Star power: The faces of celebrities such as Kim Kardashian decorate the pumpkins at this year's Rise of the Jack O'Lanterns . Old Hollywood: Movie legends such as Marilyn Monroe were also part of the celebrity mix . Old Hollywood greats including Marilyn Monroe, Mickey Rooney and Shirley Temple also feature; as well as a number of musicians from Michael Jackson and Elvis to Shakira and Katy Perry. The festival also pays tribute to the stars who have passed away in the last year. Beloved comedian Robin Williams, who died in August of a suspected suicide, actor Phillip Seymour Hoffman, who died of a drug overdose in February, and comedienne Joan Rivers, who died just last month, are all immortalized in the display. Famous face: Ms Kardashian's husband, Kanye West, is also rendered in a pumpkin carving . All in the family: The Kardashians were very much in pumpkin vogue this year, with re-creations of matriarch Kris Jenner and other members of the clan . Bright eyes: Kourtney Kardashian's winning smile was captured in her pumpkin portrait . The origins of Jack o'Lantern carving as a practice are uncertain, but it's a widely held belief that the tradition started in Ireland during the 19th Century. In an age populated by devout Christians, and when superstitions ran rampant, carved pumpkins were sometimes set on windowsills around All Saints' Day to ward off evil spirits. Nowadays, pumpkin carving is a tradition firmly woven into the American culture of Halloween, with the average American's spending $66 per person one the occasion, according to the National Retail Federation. Sister, sister: Khloe Kardashian's pretty pout and long locks were also re-created in her design . Model behavior: Kendall Jenner has a fresh-faced glow in her pumpkin design . Kid sister: The youngest family member, Kylie Jenner, gets a pretty portrait too . Brotherly love: Rob Kardashian rounds out the famous siblings' portraits . Cream of the crop: Ellen DeGeneres's short hairstyle and friendly face were nicely rendered for the annual festival, which showcases more than 5,000 elaborately carved pumpkins at sites in Los Angeles and New York . California love: Late rapper Tupac Shakur's signature bandana is included in his portrait . Love me tender: Rock legend Elvis Presley's famous face is recognizable in pumpkin form . Pumpkins don't lie: Shakira was also honored with a portrait at the festival, where fans flock to see the spooky creations of professional artists and sculptors . I'm the one who carves: Bryan Cranston's Breaking Bad character, Walter White, was also featured on a pumpkin . Talk show legend: Oprah Winfrey's widely recognizable face can be seen on another gourd . Funny face: Audrey Hepburn is one of the Hollywood greats to be included in the exhibit . Critical mass: Celebrated film journalist Roger Ebert, who died in 2013, looks thoughtful in his picture . Curly top: Shirley Temple, who died in February, was remembered as a dimpled child star in her pumpkin . Can we talk: Beloved comedienne Joan Rivers, who died just last month, received a pumpkin tribute . Through a new lens: Philip Seymour Hoffman, who died in February, is remembered with a pumpkin portrait . About face: Mickey Rooney's bright smile as a young actor is rendered in orange . Pumpkin haze: Music legend Jimi Hendrix's pumpkin hits the right notes . Carve it: Michael Jackson's face appears brightly lit in his pumpkin design . Waiting for tonight: Jennifer Lopez is re-created in a sultry Jack o'lantern portrait . Carve it like Beckham: David Beckham's handsome looks are celebrated with a dapper pumpkin portrait . Wide array: It wasn't just entertainment personalities included - South African anti-apartheid leader Nelson Mandela was also carved into a pumpkin . It's all in the eyes: Big Bang Theory and Blossom star Mayim Bialik's glasses are perfectly reproduced . Companion piece: A portrait of Ms Bialik's Big Bang Theory co-star Jim Parsons accompanies hers . Ball drop: Perennial New Year's Rockin' Eve host Dick Clark, who died in 2012, is included with a special prop .","Kim Kardashian, Marilyn Monroe and Ellen DeGeneres will light up the night at the Rise of the Jack O Lanterns festival .
Visitors will get the chance to see more than 5,000 specially-carved creations .",eng,CNN,article,DialyNews
05b431e6-b7a5-4e98-b8a9-9ab5879e58ee,"A nurse yesterday told how her elderly mother starved herself to death in what the pensioner considered her only legal way to exercise her right to die. Bronwen Davies said she initially struggled to reconcile feelings of extreme anger with a desire to support Jean Davies’s right to die ‘on her own terms’. Twice-widowed Mrs Davies, 86, a long-term right-to-die campaigner, had been battling an increasing number of chronic health conditions – but was not terminally ill – when she ‘reached a point where she didn’t want to go on’ at the end of this summer. Jean Davies, 86, a life-long right to die campaigner, poses for a portrait with her daughter Bronwen at her home in Oxford September 2014 . The former maths teacher began refusing food on August 28 – five weeks before she eventually died on October 1, just hours after being visited for the final time by a GP who had agreed to treat the symptoms of starvation and dehydration. She stopped drinking water on September 16. Yesterday her daughter, who is married but has kept her maiden name, said: ‘I was very angry when my mother first told me of her decision. 'However, I recognised that this wasn’t about me. All the family did. We are all respectful of the fact that it was her life and her choice.’ Miss Davies added: ‘My mother was a fiercely independent lady who had the capacity to make this decision. 'She had been talking about doing this for the last two or three years, if her health deteriorated – although that’s not to say we ever thought it would actually happen. She was becoming increasingly restricted in what she could do. A portrait of Jean Davies aged 15 in 1943, left, and her daughter Bronwen Davies, 60, right . 'Her quality of life was diminishing and eventually she was diagnosed with one chronic condition too many.’ Assisting or encouraging a suicide remains a criminal offence in the UK. But last week Alison Saunders, the Director of Public Prosecutions, issued new guidance to Crown Prosecution Service lawyers suggesting doctors or carers in such cases should only be prosecuted if they ‘may have exerted influence on the victim’. Miss Davies, 63, from Cardiff, said her mother suffered from fainting episodes throughout her life, which last autumn progressed to her collapsing unconscious in the middle of the night. Mrs Davies also suffered chronic back pain. Although she was still travelling independently around Britain by train until the spring, and was technologically literate enough to order her own grocery shopping online into the summer, she suffered a further ‘episode of acute ill-health’ in May. The former maths teacher began refusing food on August 28 – five weeks before she eventually died . Miss Davies declined to go into further detail about the nature of her ‘remarkable’ mother’s various health conditions. Mrs Davies had been a right-to-die campaigner for decades. A former chairman of the Voluntary Euthanasia Society, she wrote a book in 1997 which called for doctors to be allowed to help patients die. In the absence of British laws permitting assisted dying, and unwilling to travel to the Dignitas assisted suicide clinic in Switzerland, she believed starvation was the only legal option of ending her life available to her. She feared an overdose of medication would not work. Jean Davies might have been able to find a doctor to help her commit suicide under new prosecution guidelines slipped into operation last week which mean a doctor who assists a suicide is unlikely, in the right circumstances, to be prosecuted. Until last week the rules said that any doctor, nurse, medical professional or carer who takes part in an assisted suicide should be prosecuted under the 1961 Suicide Act. Director of Public Prosecutions Alison Saunders altered the guidance last week in a move condemned by anti-euthanasia campaigners. Her predecessor Keir Starmer published guidelines in 2010 on who would be prosecuted for helping a suicide which said broadly that no one would be prosecuted if they acted out of compassion rather than greed or malice. However, they warned that a medical professional would be prosecuted if the suicide victim was ‘in his or her care’, whether or not they were being paid. Mrs Saunders has now said the phrase ‘in his or her care’ will apply only to doctors who know the suicide victim and have been in a position to influence their thinking. Lord Falconer’s Assisted Dying Bill would allow a doctor to provide lethal drugs to someone who is terminally ill and expected to die within six months. Mrs Davies, from Oxford, contacted the Sunday Times four weeks into her fast. In the interview published yesterday, she described her situation as her body shut down as ‘hell’. She added: ‘I can’t tell you how hard it is. 'You wouldn’t decide this unless you thought your life was going to be so bad. It is intolerable. What alternative do I have?’ She admitted that her family ‘don’t want me to die’, but added: ‘They give me absolute right to make my own choices.’ The former choir singer began starving herself after enjoying a final piece of a cake she had baked herself. When she stopped drinking water it left her mouth so dry she had difficulty talking. Miss Davies said her mother hadn’t realised it might take weeks rather than days to die after she stopped drinking. In her final weeks, Mrs Davies was looked after by her four children and two grown-up grandchildren, who took it in turns to visit. She died peacefully at home with Miss Davies and her grandson at her side. Miss Davies yesterday declined to identify the Oxford GP surgery which treated her mother. But her doctor, a Christian who does not believe in assisted dying, told the Sunday Times he had treated her after consulting his defence union who ruled ‘you cannot force someone to eat if they have capacity’. Miss Davies said the case had been referred to the coroner, who was waiting for medical reports before deciding whether an inquest would be necessary. Sarah Wootton, chief executive of Dignity in Dying, said the group supported Lord Falconer’s Assisted Dying Bill, which would enable competent adults who are terminally ill to request assistance to end their own life. Dr Peter Saunders, campaign director of Care Not Killing, said he feared Mrs Davies’s case could be ‘seized upon by the pro-euthanasia lobby to further their agenda of legalising assisted suicide and euthanasia’.","Jean Davies, right-to-die campaigner from Oxford, had chronic health issues .
She ‘reached point where she didn't want to go on’ at end of this summer .
Ex-maths teacher began refusing food August 28 and water September 16 .
The former chairman of the Voluntary Euthanasia Society died on October 1 .
Her daughter, Bronwen, 60, claims mother was 'fiercely independent lady'",eng,CNN,article,DialyNews
2534f3d5-8608-4771-9351-5b8fe413d1e0,"By . Daily Mail Reporter . PUBLISHED: . 13:51 EST, 19 September 2012 . | . UPDATED: . 14:09 EST, 19 September 2012 . A Bank of America worker whose right hand, arm and leg were disabled in a car accident is suing the bank after they allegedly fired him for his typing and walking too slowly. Daniel Hermann, 38, was left without the full use of his right limbs after he was severely injured in the crash in 1992, but the bank said accommodating him 'wouldn't be fair to people with two hands'. Hermann, from Irwin, Pennsylvania, claims he was fired on September 20, 2010 for being a couple of minutes late from his lunch break as it took him longer to walk from the lunch room due to his limp. In a lawsuit, he also said the bank repeatedly ignored his pleas for breaks and equipment to accommodate his disabilities and told him they didn't follow rules set out in the Disabilities Act. 'Discrimination': Daniel Hermann, pictured with his wife and children, is suing Bank of America after they allegedly fired him for walking and typing too slowly due to his disabilities . 'We've filed this lawsuit because Bank . of America's conduct was unacceptable and the company should be held . accountable when its supervisors and managers violate the law,' his attorney, Emily Town, told ABC News. Hermann had worked in the customer service department for Merill Lynch, helping mortgagors behind on their payments,  for three years before it was acquired by the Bank of America in January 2010. Prior to the acquisition, he had 'thrived' in the work place as Merill Lynch accommodated his disabilities, including allowing him to take break between calls to type up notes with his left hand, and providing him with a left-handed keyboard, the lawsuit says. These conditions allowed Hermann, who had a total of 13 years in the banking industry, to regularly earn a monthly bonus if he spoke to five mortgagors every hour. But when his job was transferred to Bank of America's customer service department, the support vanished, the lawsuit claims. Fired: He claims supervisors ignored his requests for equipment he had previously been allowed and told him that accommodating him 'wouldn't be fair to people with two hands' Hurt: Hermann, pictured with his wife Betsy, is unable to fully use his right hand, arm or leg after a car accident . The Americans with Disabilities Act of 1990 is a civil rights law that prohibits discrimination based on disability, which is defined as 'a physical or mental impairment that substantially limits a major life activity'. The protective law is flexible but it can only be strengthened, not weakened, in the future. In terms of employment, it prohibits an employer discriminating against a qualified worker with a disability. It covers job application procedures, promotions, advancement and training. It also demands that reasonable accommodations are made for disabled employees with physical or mental limitations. As well as the workplace, the law extends to public transport, accommodation, public facilities and communications for people who are blind or deaf. Supervisors said he was not allowed to take time between calls to enter information into his system, meaning he could only take three or four calls an hour - and miss out on his bonuses. He claims he repeatedly brought up his issues with supervisors, asking if he could work in a different department with less typing or to alter his performance criteria - but he was refused. He told his supervisor about the Americans with Disabilities Act of 1990, which prohibits employers . from discriminating against qualified individuals with disabilities and to help accommodate them. But one supervisor responded: 'Bank of America is not going to do anything . for you,' and 'Bank of America doesn't have ADA rules,' according to the lawsuit. Another added that accommodating him 'wouldn't be fair to people with two hands'. Hermann said he complained about the comments on an employee hotline. In January 2010, he started to receive warnings that he was returning late from lunch break, but he countered that his limp meant it took him longer to get to and from the dining room. There was one canteen nearby but, if it was fully occupied, he sometimes had to go to one on a different floor, and he could often not get back in time, he said. Lawsuit: Hermann was transferred to the bank after it acquired Merill Lynch, where he worked for three years. In a statement, the bank insisted it was it committed accommodating employees with disabilities . He eventually received six warnings for being merely seconds or . minutes late from his lunch break and was eventually fired, the lawsuit claims, ABC reported. Hermann filed a charge of . discrimination with the Equal Employment Opportunity Commission on March . 18, 2011 and is suing them for back pay, front pay and compensatory and punitive damages. Town, his attorney, called Hermann a 'hard worker who needed very minor accommodations for his obvious disabilities'. Shirley Norton, a spokeswoman for the bank, said the company could not comment until it has reviewed the suit. 'But I can tell you that Bank of America is committed to providing programs and accommodations to support the needs of employees with disabilities,' she told ABC.","Daniel Hermann's right hand, arm and leg left disabled in 1992 car crash .
He worked in the customer service department of Merill Lynch for three years until it was acquired by Bank of America .
New bosses 'would not allow the breaks or equipment he'd previously had' as 'it wouldn't be fair to people with two hands'
Supervisors 'said they do not abide by anti-discrimination laws at the bank'
Fired 'after he could not get back to his desk after lunch quick enough'",eng,CNN,article,DialyNews
838f73d2-b607-47c9-b74d-eec39a566ba6,"KATHMANDU, Nepal --Nepal’s government decided to ban the popular social media appTikTokon Monday, saying it was disrupting “social harmony” in the country. The announcement was made following a Cabinet meeting. Foreign Minister Narayan Prakash Saud said the app would be banned immediately. “The government has decided to ban TikTok as it was necessary to regulate the use of the social media platform that was disrupting social harmony, goodwill and flow of indecent materials,” Saud said. He said that to make social media platforms accountable, the government has asked the companies to register and open a liaison office inNepal, paytaxesand abide by the country's laws and regulations. It wasn't clear what triggered the ban or if TikTok had refused to comply with Nepal's requests. The company did not immediately respond to an email seeking comment. TikTok, owned byChina’s ByteDance, has faced scrutiny in a number of countries because of concerns that Beijing could use the app to harvest user data or advance its interests. Countries including the United States, Britain and New Zealand have banned the app on government phones despite TikTok repeatedly denying that it has ever shared data with the Chinese government and would not do so if asked. Nepal has banned all pornographic sites in 2018.","KATHMANDU, Nepal -- Nepals government decided to ban the popular social media app TikTok on Monday, saying it was disrupting social harmony in the country. 
The announcement was made following a Cab… [+1118 chars]",eng,ABC News,article,GlobalNews
