uuid,content,summary,language,organization,content_type,dataset
6ed90991-afc3-44dc-bef9-d31a48909771,"COLOMBO :     Sri Lanka's cabinet approved a hike in Value Added Tax (VAT) up to 18 per cent from the current 15 per cent with effect from Jan. 1, 2024, said Transport Minister Bandula Gunawardana. State tax revenue of the first nine months of 2023 rose 51 per cent as compared to the same period last year but tax collection targets agreed with the International Monetary Fund have not yet been accomplished, the cabinet said in a statement. The new tax proposals will go into effect from 2024, including the imposition of taxes on all goods and services to which VAT is not yet applicable. ""Public revenue increased to 1.7 trillion rupees ($5.19 billion) in the first nine months when compared to last year but this amount is barely sufficient to pay public sector salaries, meet welfare payments and other recurrent expenditure,"" Gunawardana, who is the cabinet spokesman, told reporters. ""We know the public is struggling, so even though we are very reluctant to we have no choice but to increase taxes,"" he said. Additional taxes are likely to be introduced in the budget, which will be presented to parliament in mid-November, said Gunawardana. ($1 = 327.3500 Sri Lankan rupees)  ","COLOMBO : Sri Lanka's cabinet approved a hike in Value Added Tax (VAT) up to 18 per cent from the current 15 per cent with effect from Jan. 1, 2024, said Transport Minister Bandula Gunawardana.
Stat… [+987 chars]",eng,CNA,article,GlobalNews
5d17aa01-0929-4ed3-84d4-0985570d1d06,"Revised plans have been drawn up to demolish the former Highland home of paedophile TV presenter Jimmy Savile. Savile, uncovered as one of Britain's most prolific sex offenders, lived in the Allt-na-Reigh cottage in Glen Coe from 1998 until his death in 2011. The property has become an eyesore and has been vandalised ever since details of Savile's abuse emerged following his death at the age of 84. The new owner plans to replace it with another house. Harris Aslam, boss of Kirkcaldy-based convenience stores business Greens Retail Ltd, said feedback from the local community and other organisations had guided the design of the revised proposals. His planning application has been submitted to Highland Council. Previously, the property belonged to legendary Scottish mountaineer Dr Hamish MacInnes. Savile's abuse was thought to have begun in the mid-1940s, when he was in his late teens or early twenties, and lasted until 2009, two years before his death. The Dame Janet Smith review identified 72 victims of Savile in connection with his work at the BBC, including eight who were raped. Eleven of his victims were younger than 12 years old. Last year a row emerged over rebuilding plans for Savile's former home. Groups including Mountaineering Scotland and National Trust for Scotland had raised concerns about the design. Mountaineering Scotland, which represents the interests of outdoor pursuits enthusiasts, was not opposed to the cottage being replaced, but was concerned the design did not fit the character of the surrounding landscape. Mr Aslam said the new proposals would include a tribute to Dr MacInnes, who whose mountaineering skills earned him the nickname the Fox of Glencoe. Born in Gatehouse of Fleet in Dumfries and Galloway, Dr MacInnes was famed for his climbing exploits and inventions of mountaineering equipment, including ice axes. He made Glen Coe his home and was taken on a ""final tour"" of the area following his death in November 2020 aged 90. A hearse carrying his coffin, which featured two ice axes of his design, passed through Glencoe village and on to the famous glen itself. In a statement, Mr Aslam said the new design was for a ""residence sympathetic to the prestigious surroundings"". He said: ""This really is an incredibly exclusive property and presents a once-in-a-generation opportunity to develop something we can all be very proud of as adorers of the Glen Coe valley and as proud Scots.  ""We often forget the truly life-changing inventions which mountaineering legend, Hamish MacInnes, created in the outbuilding on site including the 'Pterodactyl' ice-axe, and the eponymous MacInnes stretcher used by mountain rescue teams worldwide.  ""Accordingly, intending to pay homage to Hamish, it gives us great pride to propose the outbuilding to be named Hamish House along with a commemorative plaque to be installed on-site to honour these great achievements."" Mr Aslam added: ""This has been a challenging project over the last few months and years, though we appreciate a pre-application position reached with Highland Council whereby they are welcoming the revised proposals and we are hopeful this will lead to a positive outcome for all with a view to commencing works on site in spring 2024.""","Revised plans have been drawn up to demolish the former Highland home of paedophile Jimmy Savile.
Savile, uncovered as one of Britain's most prolific sex offenders, lived the Allt-na-Reigh cottage i… [+3280 chars]",eng,BBC News,article,GlobalNews
49653965-dd00-4803-afdb-3010010aaf19,"(CNN) -- World number two Phil Mickelson has indefinitely suspended his PGA Tour schedule after his wife was diagnosed with breast cancer. Phil and Amy Mickelson have been married for 13 years and have three children. Three-time major winner Mickelson was due to play at the Byron Nelson Championship starting on Thursday and defend his title at Colonial next week -- but has withdrawn to be alongside his wife, Amy. ""After undergoing an extensive battery of tests Phil Mickelsons's wife, Amy, has been diagnosed with breast cancer,"" said a statement on the American's official Web site. ""More tests are scheduled but the treatment process is expected to begin with major surgery, possibly within the next two weeks."" Mickelson met his wife, a former cheerleader for the Phoenix Suns National Basketball Association team, in 1992 and they were married in 1996. They have three children -- nine-year-old Amanda, seven-year-old Sophia and Evan who is six. PGA Tour commissioner Tim Finchem said on the official PGA Web site: ""We are saddened by the news of Amy Mickelson's diagnosis, but are hopeful that with the support of Phil and her family and friends, she will come through this difficult tim. ""The thoughts and prayers of everyone connected with the PGA Tour are with the Mickelson family."" World number one Tiger Woods added: ""Elin and I are deeply saddened to hear the news about Amy. Our thoughts and prayers are with her, Phil, the children and the entire Mickelson family.""","World number two Phil Mickelson has suspended his PGA Tour schedule .
Mickelson has withdrawn to be alongside his wife Amy who has breast cancer .
The pair have been married for 13 years and have two daughters and one son .",eng,CNN,article,DialyNews
7259e443-a013-40d0-b81a-ea396b5c983c,"Reuters An Afghan man works on a poppy field in Nangarhar province, Afghanistan  Afghan farmers have lost income of more than USD 1 billion from opium sales after the  Taliban  outlawed poppy cultivation, according to a report from the UN drugs agency published on Sunday.  Afghanistan  was the world's biggest opium producer and a major source for heroin in Europe and  Asia  when the Taliban seized power in August 2021.  They pledged to wipe out the country's drug cultivation industry and imposed a formal ban in April 2022, dealing a heavy blow to hundreds of thousands of farmers and day labourers who relied on proceeds from the crop to survive.  Opium cultivation crashed by 95 per cent after the ban, the report from the  UN Office on Drugs and Crime  said.  Until 2023, the value of Afghanistan's opiate exports frequently outstripped the value of its legal exports.  UN officials said the strong contraction of the opium economy is expected to have far-reaching consequences for the country as opiate exports before the ban accounted for between 9-14 per cent of the national GDP.  Afghans need urgent humanitarian assistance to meet their most immediate needs, absorb the shock of lost income and save lives, said  UNODC  executive director, Ghada Waly.  ""Afghanistan is in dire need of strong investment in sustainable livelihoods to provide Afghans with opportunities away from opium,"" she said.  Afghans are dealing with drought, severe economic hardship and the continued consequences of decades of war and natural disasters.  The downturn, along with the halt of international financing that propped up the economy of the former Western-backed government, is driving people into poverty, hunger, and addiction.  A September report from the UNODC said that Afghanistan is the world's fastest-growing maker of methamphetamine, with seizures of the synthetic drug increasing as poppy cultivation shrinks.  Lower incomes along the opiate supply chain could stimulate other illegal activities like the trafficking of arms, people or synthetic drugs, the most recent UNODC report said. Experience Your Economic Times Newspaper, The Digital Way! Sunday, 05 Nov, 2023 Read Complete ePaper  » Digital View Print View Wealth Edition Saab Bags India’s First 100% FDI in Defence Project India has cleared the first 100% foreign direct investment (FDI) in the defence sector, with permissions granted to Sweden’s Saab to set up a new facility that will manufacture rockets. Steady Loan Demand, Fall in Provisions Lift SBI Profit 8% State Bank of India (SBI), the country’s largest lender by loans outstanding, met D-Street expectations to report an 8% increase in the second-quarter net profit on steady credit demand and lower provisions as the nation’s most-valued government entity wrote back some accounts where recovery was delayed. The lender expects robust loan growth, underpinned by broad-based economic expansion. Byju’s Posts ₹3,569 cr Core Business Revenue, Ebitda Loss of ₹2,253 cr Troubled edtech major Byju’s on Saturday reported its delayed audited financial accounting for the year ended March 2022 — in parts — showing a 2.3 times growth in revenue to ₹3,569 crore in its standalone business. Ebitda loss of the core business — financials for which were reported — was down to ₹2,253 crore in FY22, from ₹2,406 crore in the previous year, according to a company statement.  Read More News on poppy ban unodc taliban opium crisis un office on drugs and crime asia afghanistan (Catch all the  Business News ,  Breaking News  Events and  Latest News  Updates on  The Economic Times .) Download  The Economic Times News App  to get Daily Market Updates & Live Business News. ... more less Prime Exclusives Investment Ideas Stock Report Plus ePaper Wealth Edition Microsoft, Google, OpenAI join the race to make chips for AI. But can they catch up with Nvidia? PharmEasy CEO on 90% drop in share price: ‘Not a valuation cut but a chance to reward shareholders.’ UPI to ONDC’s Namma Yatri: How Juspay made its way through India Stack Has Delhi government’s EV policy just pulled the carpet from under IGL’s feet? Eros International case: How an alleged fund diversion of over INR2,000 crore took place Greentoons of the week 1 2 3 View all Stories","Afghan farmers have lost income of more than USD 1 billion from opium sales after the Taliban outlawed poppy cultivation, according to a report from the UN drugs agency published on Sunday. Afghanist… [+1803 chars]",eng,The Times of India,article,GlobalNews
b3c5c767-f6e7-4ccf-8587-2eb7c4f01c54,"Israel's invasion of Gaza could escalate the war into a full-blown regional conflict, military analysts said. ""The trigger in our minds for all the dominoes to fall is for Israel to cross into Gaza,"" Dale Buckner, retired US Army colonel and CEO of the global security firm Global Guardian, told Insider. ""If Israel makes the decision that it's going to attack Gaza in some shape or form — whether that's from sea, air, or ground — then this escalates materially because now you have all the different cells that Iran backs throughout the region,"" he said. Over the weekend, Hamas launched a surprise terrorist attack on Israel. Israel said 1,300 people werekilledandmore than 100 peoplewere taken hostage. On Sunday, Israeldeclared a state of warand a day later announced a""complete siege"" of Gaza. Israel's retaliations have left more than 1,500 people dead as of Friday, the Palestinian health ministrysaid. Late on Thursday, Israel said thatcivilians living in northern Gaza needed to evacuatethe area within 24 hours, suggesting that a large-scale attack could be imminent. Buckner pointed to signs of escalations across Israel's borders that could tilt a possible Israeli-Hamas war into a regional conflict. In the north, theIranian-backed Lebanese militant group Hezbollah launched dozens of rockets and shellsagainst Israeli positions on Sunday in a contested region along the border with the Israeli-occupied Golan Heights. While in the south,Israeli forces have bombed the crossingsof food, medicine, and fuel deliveries from Egypt into Gaza. Having served as a US Army veteran for 24 years, Buckner said he knows ""these escalations have a way of taking life on their own, and that's the risk here."" Israel's incursion into Gaza could create a ""domino effect"" that triggers all its neighbors in the region to join the conflict, Buckner said. Hussein Ibish, a senior fellow at the Washington-based Arab Gulf States Institute, made a similar point toThe Washington Post. ""This could easily get out of control,"" he told the newspaper, adding: ""Everything is in place for a cascading series of events that will culminate in Israel attacking Iran."" Meanwhile, Amichai Magen, a visiting fellow in Israel studies at Stanford University's Freeman Spogli Institute for International Studies,told ABC7 Newsthat Iran could easily react. ""If Iran concludes that it is about to lose its southern proxy in Gaza, that Israel will eliminate or severely degrade Hamas in Gaza, it may very well open a second front against Israel in the north using Hezbollah and various proxies that it has built in Syria, even in Iraq and Yemen with Houthis,"" he said. ""This is potentially a very dangerous multi-front conflict that we may be facing over the next few days and weeks,"" Magen added. Thedeployment of the USS Gerald R. Ford Carrier Strike Groupto the Mediterranean, meanwhile, can be seen as a message from the US to Iran and others in the region, Buckner said. ""We're seeing a modern aircraft carrier that's already placed itself in the Mediterranean within striking distance. I think that's messaging directly to Iran and others that we are there and will engage if required,"" he said.","Israeli army infantry fighting vehicles (IFVs) deployed along the border with the Gaza Strip in southern Israel on October 13, 2023.JACK GUEZ
<ul><li>Israel's invasion of Gaza could turn the war int… [+3477 chars]",eng,Business Insider,article,GlobalNews
fcfdb601-2564-437f-b171-c8d46a45058a,"(CNN) -- He's terrified millions of children with his books, from ""Welcome to the Dead House"" to ""Planet of the Lawn Gnomes."" But R.L. Stine isn't ready to let his audience grow up in peace. With the 20th anniversary of his popular ""Goosebumps"" series comes Stine's adult horror novel ""Red Rain."" The book follows travel writer Lea Sutter into the middle of a devastating hurricane and out again with a pair of evil twins who will wreak their own kind of devastation on her family. Stine isn't the first young-adult author to venture into adult fiction. J.K. Rowling recently released a novel titled ""The Casual Vacancy"" that sold 157,000 hardcover copies in its first week of publication, according to Nielsen BookScan. Beloved ""Sweet Valley"" creator Francine Pascal has also moved into the adult world with her characters; Elizabeth and Jessica Wakefield grew up in ""Sweet Valley Confidential"" and started their 30s in this summer's novella e-series ""The Sweet Life."" ""Red Rain"" isn't even the first adult book Stine has written. In 2000, he released a novel called ""Superstitious"" about a professor named Liam O'Connor who is the most superstitious man in the world, for good reason. Stine's publishers expected a best-seller, but book sales were mediocre for an author with such a big reputation. ""It was too early to do an adult novel. No one asked about it. ... I've been waiting by the phone for 12 years,"" Stine joked. This time, his fans are ready. They've been hounding Stine on Twitter -- he has almost 60,000 followers -- asking him to write a book for them. ""That's how I keep in touch,"" Stine said. ""There are no kids on Twitter. It's all people (in their 20s, 30s) who read 'Goosebumps' and 'Fear Street' in the '90s. They were my huge audience."" Stine has written more than 300 books that have sold a combined 350 million copies around the world. (At one point, he was churning out 12 ""Goosebumps"" books a year; now he's down to six.) At the recent National Book Festival in Washington, the author's autograph line seemed endless. ""It was amazing. It was 7-year-olds, 10-year-olds, 20-year-olds, 30-year-olds. Half of them were like, 'I loved your books when I was a kid,' "" Stine said. ""It's great for my ego."" Stacy Creamer, editor for ""Red Rain"" as well as the vice president and publisher for Touchstone, knows Stine's work well. Her 10-year-old son devours his books ""like crack."" ""To see that kind of enthusiasm in my own son, it was easy to see if, you know, someone checked in with him 10, 15 years from now. ... I think he'd be pretty intrigued."" Stine sent Creamer an outline for ""Red Rain."" The plot he wanted to tackle seemed so complicated, Creamer was a little nervous. But after receiving the finished novel, she said, she would have published the book even from an unknown author. Of course, having Stine's name attached added a bit of glamour. ""I knew he had the chops to do it, because I think writers are writers,"" Creamer said. ""But man, he just slammed it."" There are pitfalls to having a children's author write an adult novel. Although Rowling's ""The Casual Vacancy"" is on track to become one of the best-selling hardcover novels of the year, it has received mixed reviews. ""After all of this magic, what could we have expected?"" professor Seth Lerer wrote for The Daily Beast. "" 'The Casual Vacancy' may be a disappointment, but it is a natural one. For after having written books of magic for a magical age, Rowling has come out with a book of Muggle life for Muggles. Is this what happens when you grow up?"" Pascal's ""Sweet Valley Confidential"" ended up on best-seller lists as well, but fans were outraged at the experiences Pascal crafted for her once-innocent teen characters. ""I felt a 27-year-old woman (Elizabeth) was entitled to an orgasm,"" Pascal said with a laugh. ""You would be surprised at how many responses I got that didn't feel that way. ... I had somehow maligned their hero, and it was not good."" Pascal's idea for an adult novel came in a similar way to Stine's. Facebook was her inspiration; on the social media site, she said, everyone is looking for the kid they grew up with, the friend from elementary school, their high school sweetheart. ""Strangely enough, even though these are fictional characters, they are real (to fans),"" Pascal said. ""I thought they would have a curiosity to find out what happened to these people they lived with."" Curiosity seems to have outweighed outrage for the millions of Sweet Valley readers. ""The Sweet Life"" e-series was downloaded more than 40,000 times. A copy of all six novellas will be available in one hardcover book October 30. Stine won't have to wait long to see whether ""Red Rain"" is a success; the book is released Tuesday. If it is, he just might continue to give his grown-up fans goosebumps. ""I'll wait by the phone, see if it's another 12 years,"" Stine laughed. ""I'd love to do another one."" Do you follow the authors you read as a child or young adult today? Share your favorites in the comments section below.","Stine has written more than 300 books that have sold a combined 350 million copies .
""Red Rain"" follows travel writer Lea Sutter into the middle of a hurricane .
J.K. Rowling and Francine Pascal have also recently published adult books .",eng,CNN,article,DialyNews
b6f4bb65-49e2-4472-9b70-258019e06a6c,"Slow progress adapting to the effects of climate change will put Scotland at increasing risk, advisors warn.   The average global temperature has already risen by about 1.2C since the start of the industrial revolution with its impact already being felt on our weather systems.","The average global temperature has already risen by about 1.2C since the start of the industrial revolution with its impact already being felt on our weather systems.
On Monday, UN Secretary-General… [+1436 chars]",eng,BBC News,article,GlobalNews
31db1551-16e6-42f5-804c-fa502f76dcfe,"Washington (CNN) -- For several fear-filled minutes last Friday, three passengers on board American Airlines flight 2332 in Dallas called emergency dispatchers to report a flight attendant's apparent meltdown, asking for help and trying to make sense of her strange rant. The flight, which was on the ground, never took off, and no passengers were hurt. But the 911 calls, released Tuesday, show the mutual confusion of the callers and the 911 dispatchers as they tried to piece together information, which was sparse on both sides of the phone line. ""We're on flight 2332 and, um, they're talking over the radio about crashing our plane,"" the first caller, a woman, told the emergency dispatcher. ""OK, who is talking about crashing your plane?"" the dispatcher asked. ""The attendants, over the PA,"" the caller said. ""Please help us."" Obviously perplexed, and wanting to confirm the bizarre report, the dispatcher repeated the information. ""You're currently on board the flight, and the attendants are announcing over the PA system..."" ""Yes,"" the caller interjected. ""...that they're going to crash the plane?"" the dispatcher asked. ""Yes,"" the caller said. ""Did they say why?"" ""No,"" the caller answered. The dispatcher implored the caller not to hang up, asked for her name and phone number, and asked precisely what the flight attendant said. ""Her specific words were, 'This plane is not going to take off before it crashes,'"" the passenger said. A second female passenger called, and the dispatcher told her help was on the way. ""Listen, we've got people that are coming to you. I need you to give me some information so you can help me fill them in, OK?"" the dispatcher said. ""(You are) going to be OK. As long as that plane doesn't take off, you are still fine. You are still on the ground, right?"" The passenger confirmed the plane was still on the ground and said a passenger in the back of the plane had just gone up front. ""OK, don't be alarmed. He may be a sky marshal,"" the dispatcher said. ""They fly armed and they are in plainclothes. So don't be alarmed."" The man, it was later learned, was another passenger who helped detain the flight attendant. The third 911 caller, a man, asked ""Are you all aware of what's going on on flight 2332 right now?"" ""It looks like they're physically restraining a flight attendant,"" he said. ""She's lost it. People are helping out."" Finally, another call came from the airport control tower, saying the matter was nearing a resolution. ""Flight 2332 returning to the gate. Altercation on board. Fight being reported,"" the control tower official reported. Friday morning's event at Dallas-Ft. Worth International Airport was a rare disruption blamed on a flight attendant, but did not appear to involve any criminal intent. Local and federal officials said they had not filed charges against the airline employee, adding to speculation she had suffered a mental breakdown. One passenger later told CNN the flight attendant appeared confused even before the flight pulled away from the gate. The passenger said she overheard the flight attendant say she was bipolar and had not taken her medication. As the plane taxied towards the runway, the flight attendant made references to needing to perform ""cross-checks,"" and then appeared to be attempting to reach the pilots. Unable to reach the pilots, she announced on the plane's public address system that she was no longer responsible for the safety of the aircraft and that it might crash. Fellow crew members scuffled with the woman for control of the microphone, and passengers moved in to restrain her. The flight attendant and a colleague were taken to a hospital for treatment, American Airlines said.","Flight attendant reportedly suffered mental breakdown on American Airlines flight .
Three passengers called 911, asked dispatchers for help .
'They're talking over the radio about crashing our plane,' said one caller .
No charges have been filed against the flight attendant, local and federal officials said .",eng,CNN,article,DialyNews
3fca4e7d-f511-4a71-ac1a-61a21fa0d723,"Imaxsaid today it won’t proceed with its proposed acquisition of the outstanding stake inImax Chinaafter a vote of shareholders of its subsidiary fell short. Some 70% of the shares voted were in favor of the deal, but those against exceeded the 10% threshold required by Hong Kong law to defeat a privatization transaction. Approximately 61% of the total “disinterested” shares of Imax China common stock were voted. The subsidiary is based in Shanghai and traded on the Hong Kong stock exchange. “Even though our proposal received the vast majority of votes cast, and support from both leading independent proxy advisory firms, the vote did not achieve the threshold needed for approval,” said Imax CEO Rich Gelfond.Related StoriesBreaking NewsIMAX & EVT Expand Partnership With New Locations In Australia And GermanyBreaking NewsImax CEO Says ""I Will Feel A Lot Better"" If Strike Settles By Thanksgiving, But It Only Needs One Film At A Time In July, Imax, which currently owns 71.6% of its Chinese subsidiary, had offered to buy the rest of it for HK$10 (about $1.28) per share, or about $124 million. The proposal to acquire the outstanding 96.3 million shares represented about a 49% premium to the 30-trading day average closing price of Imax China, the parent company said at the time. It said the deal would provide an immediate financial boost through operational efficiencies and new growth opportunities. Leading shareholder advisory firms ISS and Glass Lewis recommended shareholders vote in favor of the deal. Last month, Canadian investment fund Letko, Brosseau & Associates, which holds around 1.7 percent of Imax China shares, said it would vote against the deal, saying it undervalued the company and would benefit Imax Corp. at the expense of minority investors. “While disappointing, the vote demonstrates that shareholders believe, as we do, that the future of Imax China is bright. We are committed to our business in China and our team will continue to create new growth opportunities for the Imax brand and technology in this vital market for blockbuster entertainment. Furthermore, we will explore opportunities to deploy the incremental capital intended for this transaction through alternate means of creating shareholder value, such as share repurchases” of Imax stock. Imax sharesare off 1.87% at $19.45 n pre-market trade.","Imax said today it won’t proceed with its proposed acquisition of the outstanding stake in Imax China after a vote of shareholders of its subsidiary fell short.
Some 70% of the shares voted were in … [+1939 chars]",eng,Deadline,article,GlobalNews
acea34a8-12bc-4fd2-bd19-bce000cd7ae8,"ATLANTA --A hearing began Monday in an eminent domain battle that involves one of rural Georgia's poorest areas but could have implications for property law across the state and nation. At stake is determining whether a railroad can legally condemn property to build a rail line 4.5 miles (7.3 kilometers) long that would serve a rock quarry and possibly other industries. A hearing officer will take up to three days of testimony before making a recommendation to the Georgia Public Service Commission's five elected members, who will ultimately decide. The line would be built by the Sandersville Railroad, which is owned by an influential Georgia family. It would connect to the CSX railroad at Sparta, allowing products to be shipped widely. Sparta is about 85 miles (135 kilometers) southeast of Atlanta. People in the rural neighborhood don't want a train track passing through or near their property, in part because they think it would enable expansion at a quarry owned by Heidelberg Materials, a publicly traded German firm. Some residents already dislike the quarry because it generates noise, dust and truck traffic. Supporters say if the railroad is built, the quarry will move its operation farther from houses, trains will reduce trucks on roads and the railroad will build berms to shield residents. But owners say losing a 200-foot (60-meter) wide strip of property to the railroad would spoil land they treasure for its peace and quiet, hunting, fishing and family heritage. “Sandersville Railroad does not care about the destruction of my family’s property or our way of life,"" Donald Garret Sr., one of the owners, said in written testimony in August. ""They just care about their own plans for my property, which won’t serve the public, but will just help them expand their business and the quarry’s business.” Opponents have high-powered allies, including the Institute for Justice, which hopes to use the case to chip away at eminent domain, the government power to legally take private land while paying fair compensation. The libertarian-leaning legal group was on the losing side of a landmark 2005 case allowing the city of New London, Connecticut, to take land from one private owner and transfer it to another private owner in the name of economic development. The decision set off a widespread reaction, including more than 20 states passing laws to restrict eminent domain. Railroads have long had the power of eminent domain, but Georgia law says such land seizures must be for “public use."" Opponents targeted the project by saying it would only benefit the quarry. “This is not a taking of necessity from private property owners to serve truly public interests and the public as a whole. Rather, this is a naked wealth transfer,"" Daniel Kochan, a law professor at Virginia's George Mason University, testified for opponents. The Sandersville Railroad says there are other users, including a company co-located with the quarry that blends gravel and asphalt for paving. Several companies have said they would truck products from the Sandersville area and load them onto the short line, noting they want access to CSX, but opponents question whether that business will materialize. The case matters because private entities need to condemn private land not only to build railroads, but also to build other facilities such as pipelines and electric transmission lines. There’s a particular need to build additional electric transmission lines in Georgia and other states to transmit electricity from new solar and wind generation. “Railroads in America are private companies operating in the public interest,"" Sandersville Railroad President Ben Tarbutton III testified Monday. He said in earlier testimony that the Institute for Justice is engaged in “transparent efforts to change federal and state constitutional law regarding condemnation.” Tarbutton is a past chair of the Georgia Chamber of Commerce and University System of Georgia Board of Regents. His family has owned the railroad for more than a century. Others who live nearby, organized as the No Railroad In Our Community Coalition, are represented by the Southern Poverty Law Center. Janet Paige Smith, a leader of the group, testified that the railroad would further burden a neighborhood with many Black retirees on fixed incomes. “We already suffer from traffic, air pollution, noise, debris, trash, and more from the Heidelberg Quarry, but this project would make everything worse,” Smith testified.","ATLANTA -- It's a fight over land in one of rural Georgia's poorest areas, but it could have implications for property law across the state and nation.
A hearing is scheduled to begin Monday to help… [+4067 chars]",eng,ABC News,article,GlobalNews
