uuid,content,summary,language,organization,content_type,dataset
80881cc7-f82b-47e9-a262-8e1a6f4d73f1,"By . Daily Mail Reporter . PUBLISHED: . 06:32 EST, 25 August 2013 . | . UPDATED: . 11:10 EST, 25 August 2013 . The sons of Sir Lawrie Barratt have been accused of 'chucking out the peasants' by turfing women and children out of their homes on his former country estate to help settle a £20 million inheritance tax bill. Sir Lawrie combined the role of go-getter tycoon with that of kindly 'squire' of the Daffodil Valley community of Farndale. Under his patronage, the village - on one of the bleakest parts of the North York Moors - blossomed into a thriving community of artists, scholars, musicians, and writers. 'Kindly squire': Sir Lawrie Barratt, who died nine months ago, created a community of scholars, artists and writers at his vast estate in North Yorkshire . But, according to the Sunday Express, barely nine months after the building magnate's death, his legacy is starting to unravel as his heirs start evicting his former tenants and selling their tied cottages for big profits to help with their tax bill. Locals say Sir Lawrie would be 'turning in his grave' if he had any inkling what his sons, Peter and David Barratt, had planned for the estate, which he built up from run-down farms and cottages from 1981. Peter, a millionaire in his own right through his garden centre empire, and David stand to rake in big profits by selling properties rented for £600 a month for up to £380,000. Worried tenants who have found out they have no legal protection are even turning to housing charity Shelter for help as they face homelessness. Many of the properties were in a poor state before the Barratt frontman snapped up the estate for a reputed £1.5million as his regular retreat from the world of big business. Tenants - who were often surprised by the modest terms on which Sir Lawrie offered the 300-year-old cottages - soon found that the businessman's word was his bond and were assured they had nothing to fear by investing in their homes. Threatened: Homes on the Farndale estate are to be sold off after Sir Lawrie's death. He passed the portfolio to his sons Peter and David, who need to raise money to settle an inheritance tax bill . However, the tranquilllty of the Dale has been shattered after many of the tenants were informed Sir Lawrie's sons intended to begin selling some of the properties after each being stung for £10 million inheritance tax on their father's estate, valued at £48 million. One elderly woman whose cottage is being sold from beneath her is said by neighbours to be bed-ridden with health problems. Locals have also complained that David Barratt has also been sighted in the village eyeing up properties which are not even on the hit-list as a future second home for himself and his glamorous American girlfriend. The residents who held mass meetings over the past week have agreed to launch a campaign to save Farndale at the Farndale Village Show tomorrow (Monday). A petition is to be started and donations are already flooding in for a war chest to fund the legal costs of those who decide to stay to fight the eviction notices. The first property to sell has been the cottage which Nicky Hollins and her ten-year-old daughter Ruby moved into six years ago. When Sir Lawrie said yes without even running a credit check it was a dream come true for Nicky - who had been dreading bringing her child up in their home city of Hull. But now the pretty white cottage has been sold subject to survey, ironically to her next door neighbours who are currently away in Africa, and she has to be out by October 17. Popular: Visitors to Farndale in North Yorkshire flock to enjoy the famous display of daffodils . She said in the Sunday Express: 'Sir Lawrie kept this estate together and would not want to see the destruction of what he turned into a thriving community. 'The sons are chucking out the peasants. It is very feudal. They can do what they want I suppose but there should be some moral obligations on them as landlords.' The Barratts own 48 farm houses in cottages in Farndale, about 45 per cent of the village - which nestles in the Yorkshire's own Daffodil Valley. About 50,000 visitors a year flock to the beauty spot to admire the displays of unique flowers said to have planted centuries ago by local monks. Nicky, 42, added: 'People love the Daffodil Walk because it is like stepping back in time and what makes it so authentic is people actually live here.' Initially, 13 of the properties were to be put on the market. But after a storm of protest, this was reduced to seven. However, the tenants believe the cottages will be sold one by one as holiday homes and the community wiped out. The first to be evicted is self-employed artist Flo Watson who has to be out by September 29 along with her children Bella, 12, Minnie, eight, and Obie, four. Her sister Chloe who lives next door with her three children has also been given her marching orders. Flo was born and bred in the area, growing up in the next village, and moved onto the Dale three years ago. 'I felt very secure when I came here. It felt like I was coming home. If they had only given me six months' notice it would have been easier to deal with,' she said. A Shelter spokesman said: 'We aren't able to comment on specific cases such as this, but Shelter's advice may be helpful to some of the residents in this case.' A spokesman for Strutt & Parker, the estate agent acting for the sale of properties on the Farndale estate, said: 'Our clients are continuing to try to come up with options and solutions. 'The current situation is that only four occupied properties are going to be sold along with three vacant ones.' Local Thirsk and Malton Tory MP Anne McIntosh called the situation 'difficult' and pledged to work to find a solutiuon.","Late squire of Farndale Estate in North Yorkshire would be 'turning in his grave' over actions of sons David and Peter .
Sir Lawrie turned estate into thriving community of artists and scholars .
But nine months after his death, sons are believed to want to turn cottages into holiday homes .",eng,CNN,article,DialyNews
32a97754-c662-495b-a59a-810c2151afcf,"Steve Bruce claims players diving threatens the honesty of the Premier League that makes it admired across the world. The Hull manager said he was not convinced by calls to introduce a panel to review diving incidents, as has been suggested by Arsenal boss Arsene Wenger, but said action does need to be taken. Chelsea have been at the centre of renewed controversy over diving this week and, during their match against Hull on December 13, Diego Costa and Willian were both booked for supposedly taking a tumble, while Bruce compared a Gary Cahill dive to 'something out of Swan Lake'. Steve Bruce said the state of diving in the Premier League is threatening the name of England's top flight . Eden Hazard is felled by Laurent Koscielny against Arsenal - a penalty was given and scored by the Belgian . Bruce likened Gary Cahill's dive against Hull to 'something out of Swan Lake' - no penalty was awarded . Bruce said: 'It's very difficult for referees when you have people like [Eden] Hazard and Willian, who are genuinely quick and take you on with a low centre of gravity - the slightest tap can take them over. 'But when you see a blatant dive, I think you have to take action. The reason why the Barclays Premier League is the league that it is, is for its honesty, its integrity and ferocity. 'You must remember that people enjoy the honesty of the Premier League all over the world. We can't make it like every other league - it's a different culture. 'I'm not so sure about a panel, but we have to start taking action against it.' Cesc Fabregas could not contain his emotions after being booked for diving against Southampton . A reverse angle shows that Matt Targett's right leg makes contact and appears to trip the Chelsea midfielder .","Hull City boss Steve Bruce says diving is threatening the Premier League .
Bruce says simulation is taking away the honest appeal of English football .
Chelsea have been subject to a renewed diving controversy this week .
The Hull boss compared a Gary Cahill dive with famous ballet Swan Lake .",eng,CNN,article,DialyNews
b58d3640-db01-4b57-8a99-feea20b5c702,"By . Daily Mail Reporter . PUBLISHED: . 13:48 EST, 29 August 2013 . | . UPDATED: . 14:37 EST, 29 August 2013 . These peculiar portraits were created by a dedicated artist who spent every day for an entire year drawing a self-portrait using both hands. Ambidextrous artist Tom Mosser, 53, came up with the idea of his Bed Head Self-Portrait Series as a way of being creative at least once a day. Some days he would work for just one minute while others he would draw for hours - but the pictures always had to be finished that day. A year in the life: Tom Mosser stands before dozens of the portraits he created for his project . The project lasted nearly 13 months with Tom, from Pittsburgh in Pennsylvania, completing 395 self-portraits. His unique talent meant that Tom could clench a pen or a paintbrush in both hands when creating his works. The technique, which he calls 'Ambidextrous Impressionism', requires using movements with his left hand and firm movements with his right. Tom said his works were created through whatever means took his fancy that day. Tom describes his technique as Ambidextrous Impressionism - movements with left hand and firmer movements with his right hand . Nods to Picasso and Warhol? Tom uses pens, pencils and paintbrushes . He uses pens, pencils and paintbrushes, planned some works but spontaneously sketched others and used surfaces ranging from paper to cardboard, wood, shopping bags and canvases. He even let his hair grow for an entire year to help depict change. Tom said: 'There were days that I relished creating them and there were days that I grew bored of drawing myself again but no matter how tired I was I would do it. More experimental: there were days when Tom relished creating and days when he grew bored . Scary: several times Tom was travelling with friends and would pop out to the bathroom with paper and pencil in hand to work . Tom was determined to finish at least one portrait per day . Discipline: Artist Tom wrote comments about his portraits on Facebook so he had to get on with it . 'Several times I was travelling and visiting friends and I'd pop out to the bathroom with paper and pencil in hand, taping the paper to the mirror for a quick sketch. 'But despite the trauma of having to look at my goofy face every day for hours at a time, no matter what happened on a particular day I knew I had accomplished this one artistic task. 'There was no stopping because I had made a public commitment on Facebook - I had to do the portraits. Being watched was good motivation. 'When drawing with two hands it's like two people drawing side by side. It's almost like a third artist has created them - I can't produce the same look using just one arm.' Tom adds: When drawing with two hands it's like two people drawing side by side . Tom said looking at his own 'goofy' face every day was traumatic....","Artist came up with the idea of his 'Bed Head Self-Portrait' series as a way of being creative at least once a day .
The project lasted nearly 13 months with Tom, from Pittsburgh in Pennsylvania, USA, completing 395 self-portraits .
He calls technique 'Ambidextrous Impressionism' - some works were planned, others spontaneously sketched .",eng,CNN,article,DialyNews
c397cda7-2250-4033-9f0f-f98b056aa513,"Elon Musk's social media platform X has sued a left-leaning pressure group that accused the site of allowing antisemitic posts next to advertising.  X's lawsuit alleges that Media Matters for America ""manipulated"" data in an attempt to ""destroy"" the platform formerly known as Twitter. Firms including Apple, Disney, IBM and Comcast have paused adverts on X since the watchdog released its analysis. After Mr Musk threatened the lawsuit, Media Matters called him a bully. The advocacy group said last week that ads had appeared on X alongside posts supporting Nazism, such as Hitler quotes and Holocaust denial.  Separately, Mr Musk himself last week was accused of amplifying an antisemitic trope on the platform. The lawsuit, filed in Texas on Monday, argues: ""Media Matters knowingly and maliciously manufactured side-by-side images depicting advertisers' posts on X Corp's social media platform beside Neo-Nazi and white-nationalist fringe content and then portrayed these manufactured images as if they were what typical X users experience on the platform. ""Media Matters designed both these images and its resulting media strategy to drive advertisers from the platform and destroy X Corp."" X said in the lawsuit that ads for Comcast, Oracle and IBM had only appeared alongside hateful content for Media Matters, and no other viewer. Linda Yaccarino, chief executive of X, posted on Monday: ""Here's the truth. Not a single authentic user on X saw IBM's, Comcast's, or Oracle's ads next to the content in Media Matters' article."" In the wake of the Media Matters allegations, the European Commission, Warner Bros Discovery, Paramount and Lionsgate have also pulled ad dollars from X. On Saturday, Mr Musk vowed to file a ""thermonuclear"" lawsuit against Media Matters, and anyone ""who colluded in this fraudulent attack on our company"". In response, Media Matters president Angelo Carusone said they would win any legal action.  ""Far from the free speech advocate he claims to be, Musk is a bully who threatens meritless lawsuits in an attempt to silence reporting that he even confirmed is accurate,"" Mr Carusone said in a statement. Founded in 2004, Media Matters is known for its criticism of conservative commentators and media outlets.  It describes itself as a non-profit ""progressive research and information center dedicated to comprehensively monitoring, analyzing, and correcting conservative misinformation in the US media"". Last Wednesday, Mr Musk came under fire after he replied to a post sharing a conspiracy theory accusing Jewish communities of pushing hatred against white people, calling it ""actual truth"". The billionaire Tesla and SpaceX entrepreneur later denied antisemitism, saying his comments referred not to all Jewish people, but to groups like the Anti-Defamation League, a Jewish anti-hate monitor. Meanwhile, Texas Republican Attorney General Ken Paxton said on Monday that he had opened an investigation into Media Matters ""for potential fraudulent activity"" over its allegations about X.  His office released a statement calling the liberal group a ""radical anti-free speech organization"". Mr Paxton also vowed to ensure that ""the public has not been deceived by the schemes of radical left-wing organizations who would like nothing more than to limit freedom by reducing participation in the public square"".  Also on Monday the White House announced President Joe Biden would join Threads - the Meta-owned rival to X. Threads accounts have also been created for the president, first lady, vice-president and second gentleman. ","Elon Musk's social media platform X has sued a left-leaning pressure group that accused the site of allowing antisemitic posts next to advertising. 
X's legal action alleges that Media Matters for A… [+3816 chars]",eng,BBC News,article,GlobalNews
f87c07f1-cfc0-47e2-85f1-d75bff7b91f6,"New York (CNN)For the second time in days, New York police -- joined by officers from departments across the country -- buried one of their own Sunday. And again, a silent protest in blue repeated itself as some officers turned their backs on the city's mayor. The show of dissent happened a week earlier at the funeral for Officer Rafael Ramos, who was killed along with Officer Wenjian Liu as the two patrol partners sat in their squad car. On Sunday at the funeral for Liu, it appeared fewer officers turned their backs as Mayor Bill de Blasio spoke than during the service for Ramos. Before Liu's service, Police Commissioner William Bratton had asked that officers refrain from acting disrespectfully. Some officers have accused the mayor of encouraging anti-police fervor because of his support of protests against police brutality. Tens of thousands had taken to the streets after the death of African-American Eric Garner during an encounter with white NYPD officers in July. Pat Lynch, head of the Patrolmen's Benevolent Association, has taken aim at de Blasio, even saying the mayor's office was stained with the two dead officers' blood. But before Sunday's funeral, Bratton urged officers to be reverent. ""A hero's funeral is about grieving, not grievance,"" Bratton said in a memo. He said the earlier display put all NYPD officers in a bad light. ""It stole the valor, honor and attention that rightfully belonged to the memory of detective Rafael Ramos's life and sacrifice,"" his memo read. On Saturday, there was no protest by the police against the mayor. Several officers saluted de Blasio when he arrived for Liu's wake. The best of what the U.S. can be . At the Sunday service, the slain New York Police officer was remembered as a family man, a dedicated police officer, an avid fisherman and a person who embraced the best of what the United States can be. Liu was 12 when his parents emigrated with him in 1994 from Canton, China. His family said that the first souvenir he bought when he arrived was a sticker of the Statue of Liberty. He valued law and order and always wanted to be an officer. Weeping, his wife Pei Xia Chen told the thousands of mourners who gathered at Brooklyn's Aievoli Funeral Home that her husband was dedicated to his job and he understood the awesome responsibility it entailed. ""We spoke about work often,"" she said, ""and how much respect he had for the law, how he applied the law ... with courtesy, with respect and with the highest professionalism."" The couple had been married for only two months when Liu was shot to death December 20 as he sat in his patrol car next his partner, Officer Rafael Ramos. In uniform, Ramos and Liu were apparently murdered simply because they were cops. Their killer had posted on social media his desire to end police officers' lives. In the immediate aftermath of the slayings, de Blasio called the attack on the officers an attack on all New Yorkers. On Sunday, the mayor said that Liu, as well as Ramos, ""embodied our city's most cherished values."" ""(In their deaths, we lost) the very best of us. ... We lost two individuals who were showing us the way,"" the mayor told mourners. Ramos saw his work as ministry and was posthumously appointed honorary NYPD chaplain. He was just hours away from becoming a lay chaplain and graduating from a community-crisis chaplaincy program before his death. He left behind a wife, Maritza, and two sons, Justin and Jaden. Though he majored in accounting in college, Liu joined the police force where he served for seven years. He used his Chinese-language skills as whenever he could, his family said. Bratton described him as an especially empathetic person who often listened to the people he served in New York. Being a cop is about more than paperwork and arrests and keeping watch, Bratton said, it's also about being kind. ""For seven years, he sought out"" those who were suffering and tried to ease that. At Ramos' funeral last weekend, Bratton promoted both men to the rank of detective, first grade. Officer Liu ""believed in the possibility ... of a city free of fear,"" Bratton said, and is the type of ""officer that we want ... and the type that we have."" De Blasio praised Liu for his love of family. The officer rarely took time off but when he did, Liu went fishing. And in those wonderful moments when he caught a big fish, he would share it with his parents and his wife. He was a ""brave and skilled police officer but he was also a kind man, a kind officer, someone who gave of himself,"" the mayor said. ""He wanted to help others in everything he did."" Liu ""walked a path of courage, path of sacrifice, a path of kindness,"" the mayor continued. ""This city welcomed Detective Liu. New York stands a little taller today because of the time he walked among us."" FBI director James Comey was the first to address mourners, speaking about what drives officers to do their job despite the risks. ""They want to do good ... they want to make ordinary life"" better,"" he said. Though political and law enforcement leaders gave moving comments, hearing from Liu's family members was truly heartbreaking. Liu's father wept as he praised his son in Cantonese, saying he was grateful for how much Liu cared for him. Pei Xie Chen spoke directly to her husband: ""You were an amazing man."" Diversity and unity . The ceremonial burning of paper money and the melodic sounds of Buddhist chants marked Liu's wake Saturday. There were throngs of police officers -- many who had traveled from across the country to pay respects in New York. They represented many different cultural backgrounds, like Ramos and Liu. Ramos, a New York native of Puerto Rican descent, was remembered last week at a massive gathering at a Protestant church in Queens. ""This was his dream, to become an NYPD officer,"" New York Gov. Andrew Cuomo said outside Liu's wake Saturday. ""In some ways, it's the ultimate assimilation into America, into New York, to become a police officer. And obviously he was so proud, and he was so proud for his whole family."" Cuomo was unable to attend Sunday's service due the recent death of his father. After Liu's funeral, Lynch of the Patrolmen's Benevolent Association told reporters that some officers ""feel like they were turned upon by City Hall and we have a right to express our opinions as well, and they did respectfully."" Officers who turned their backs when the mayor spoke did not act, Lynch said, ""inside a church, not inside the service, but outside where it should be done, on the streets, like we have a right to do."" ""This was an organic gesture that started on the streets of New York, and it should be respected,"" he said. After Sunday's service, a drum corps played as officers walked block after block as Liu's body was transported from the funeral home. Officers from around the country joined local officers paying tribute. For more than a half mile away in any direction from the procession, one could see a huge wall of police uniforms. CNN's Shimon Prokupecz, Ray Sanchez and Michael Martinez contributed to this report.","NYPD commissioner William Bratton said ""Wenjian Liu believed in the possibility of a city free of fear""
Some officers turned their back as New York Mayor Bill de Blasio spoke at Wenjian Liu's funeral in Brooklyn .
Bratton urged reverence after last weekend's silent protest against the mayor .",eng,CNN,article,DialyNews
52c543d3-12c9-45ec-a3c0-246eb6b23844,"(CNN) -- The evidence, and the claims: . The knife . Prosecution says: A knife found in co-defendant Raffaele Sollecito's house has the DNA of Amanda Knox on the handle and of victim Meredith Kercher on the blade, suggesting it's the murder weapon. Defense says: The knife doesn't match the shape and size of wounds on Kercher's body or an outline of the knife left on her bed. The defense also presented experts who said DNA on the blade was too small to be definitive. DNA on Kercher's bra clasp . Prosecution says: A bra clasp that was ripped from Kercher's bra and found on the floor of her room has DNA of Raffaele Sollecito on it, proving he was in the room when she was killed. Defense says: The bra clasp is contaminated and essentially tainted evidence because it was moved around the crime scene and left there for more than six weeks before it was picked up as evidence. Knox's confession . Prosecution says: During her interrogation, Knox said she could hear Kercher screaming. She also pointed the finger early on at Patrick Lumumba, who was eventually released. The prosecution said Knox's false statement proves she is lying and was at the home when Kercher was killed. Defense says: Knox's statements were made when she was asked to imagine what would have happened that night in her apartment. The defense maintains Knox pointed the finger at Lumumba because she was confused and pressured. Eventually the confession was thrown out because Knox was not questioned with a lawyer present. Bloody footprint on bathroom rug . Prosecution says: The prosecution attributed a bloody footprint on a rug in the bathroom to Sollecito, which they say proves he was there at the time of the murder. Defense says: Sollecito's lawyers presented forensic experts who said the print is in no way a match to Sollecito, but instead a match to Rudy Guede, who was convicted separately in the case. The defense focused on Sollecito's hammer toe, which they say wouldn't leave an imprint like the print found on the mat. The window . Prosecution says: A broken window in the home Knox shared with Kercher was an attempt by the American to stage a break-in as a cover for the murder. The prosecution maintains it would be impossible for someone to break the window and climb through the window as proposed by the defense. Defense says: The window was broken by Guede, a known drifter who had broken into homes before. Defense expert Francesco Pasquali simulated how glass would break if a rock were thrown from the outside. His testimony included that he believes a burglar could have thrown a rock that way, not from the inside (to stage a robbery) as the prosecution maintains. Allegations of crime scene contamination . Defense says: The defense has argued that several pieces of key DNA were contaminated at the scene. Crime scene video shows investigators sometimes not wearing gloves or hair coverings, prodding their fingers in Kercher's wounds, leaving key pieces of evidence at the scene for weeks and moving them around, and at one point breaking a window for no reason. Prosecution says: The prosecution has argued that all the evidence was indeed properly handled and that it isn't their job to prove the crime scene work was good enough. Instead, they say, that's the job of the defense. Bloody shoe print in Kercher's room . Prosecution says: The bloody shoe print found next to Kercher's body belonged to Sollecito and placed him in Kercher's room when she was murdered. Defense says: After Guede, a man from the Ivory Coast who was convicted in a separate trial for murdering Kercher, was found to have a shoe box for shoes matching the print, they argued for a re-examination of the print. Francesco Vinci, a coroner and forensic specialist for Sollecito, testified he believes it was wrongly attributed to Sollecito and belongs to Guede.","The verdict in Amanda Knox's appeal will be heard after the defendant statements next week .
American is charged with the murder of British exchange student Meredith Kercher .
Kercher had her throat cut in the house she shared with Knox in Italy in 2007 .
Knox and her former boyfriend Raffaele Sollecito are fighting to overturn their 2009 convictions .",eng,CNN,article,DialyNews
c02ea124-536a-4dc1-8d58-4b26613079dd,"WASHINGTON DC: Republican presidential candidates Nikki Haley and Vivek Ramaswamy reacted differently when asked about former President and frontrunner Donald Trump's remark calling his political opponents ""vermin"".The former UN envoy Nikki Haley expressed her disagreement with the statement""I don't agree with that statement,"" Haley said at a town hall event in Newton, Iowa.""Any more than I agree when he said Hezbollah was smart, or any more than I agree when he hit Netanyahu when his country was on its knees after all that brutality,"" NYT quoted her as saying.""It's the chaos of it all, right? I think he means well. But the chaos has got to stop,"" she added.On the other hand, Ohio biotech entrepreneur Vivek Ramaswamy tried to brush off Trump's remarks and instead slammed the media for ""obsessing over a random word"" and ignoring the issues that have been ""killing the country"".""This is a classic mainstream media move,"" Ramaswamy reacted, ""Pick some individual phrase of Donald Trump, focus on literally that word without actually interrogating the substance of what's at issue"".""This is what's wrong with the mainstream media- focus on the substance and let's have an actual policy debate rather than talking to a presidential candidate instead of the policy substance of what's actually going on in the country picking on some word that Donald Trump said on a certain day and asking me for comment on it? Give me a break,"" Fox News quoted him as saying.In a speech in New Hampshire over the weekend, Trump told a crowd: ""We will root out the communists, Marxists, fascists and the radical left thugs that live like vermin within the confines of our country,"" and he warned that ""the real threat is not from the radical right. The real threat is from the radical left, and it's growing every day,"" CNN reported.The former President was also slammed by President Joe Biden. Speaking to donors at an event in San Francisco earlier this week, Biden said that Trump using the word ""vermin"" is ""language you heard in Nazi Germany in the 30s,"" and argued that Trump would use the presidency for ""revenge and retribution"" if elected again.Meanwhile, according to recent CNN polls show that Haley is becoming one of Trump's strongest challengers. While the former president holds majority support in the early primary states of South Carolina and New Hampshire, Haley has moved ahead of Trump's other rivals and holds second place.However, the latest national Fox News poll showed Ramaswamy polling in fourth place at 7 per cent, maintaining the same amount of support he had in October. Ahead of him are former UN Ambassador Nikki Haley at 11 per cent, Florida Governor Ron DeSantis at 14 per cent and Trump at a whopping 62 per cent.The next US presidential election is scheduled for November 5, 2024. ",How to make no-sugar Ragi Almond Cake at home,eng,The Times of India,article,GlobalNews
0d61b537-8f25-4f26-89d2-714d25dad971,"Thousands of people have been forced to flee the Sudanese region of West Dafur amid fears of ethnic cleansing, a medical charity says.  Witnesses have accused the paramilitary group Rapid Support Forces (RSF) of targeting and killing non-Arabs, with reports of hundreds of deaths. This comes after the RSF captured the Sudanese army headquarters in West Darfur capital of El Geneina.  The RSF says it is not involved in what it describes as a ""tribal conflict"". It has been battling the army for control of the country since April. Medecins Sans Frontieres (MSF) says that most of the 7,000 people who have crossed into Chad in the past three days are women and children who are fleeing with nothing. Hatim Ali, a local human rights monitor, said he had fled to Chad after the RSF and allied militias arrived on horses, camels and motorbikes and besieged Erdamta, just across a river from El Geneina. He said they ""killed so many men and raped a lot of women"", adding that hundreds of people may have been killed. Since the capture of El Geneina, the RSF and allied Arab militias have been accused of murdering ethnic Masalit people, looting homes and raping women. The RSF and Arab militia even reportedly attacked a camp for internally displaced people in Erdamta, where some 800 people are said to have been killed. A man who fled the camp with his family before the attack told the BBC: ""I'm still alive, but I lost a lot"".  Alaa Babikr, a resident of El Geneina, told the BBC that civilians had no way to escape the fighting. While many people have fled to Chad, thousands remain trapped in Sudan as Arab militias demand huge sums of money to cross the border, an aid worker told BBC. Pierre Honnorat, the head of the World Food Programme (WFP) in Chad, told the BBC the key challenge was feeding the thousands of refugees. ""We need support, and we need it now. We do need to secure a meal a day to them all. They have nothing,"" he said.  The RSF originated in Darfur and has been accused of atrocities against non-Arabic groups in the region during this year's conflict. The paramilitary group has been gaining more territory in Darfur since the beginning of this month, taking control of four of the region's five states.  Peace talks in Saudi Arabia have been unfruitful as efforts to secure a ceasefire have failed, according to Reuters. The UN refugee agency says ""an unimaginable"" humanitarian crisis is unfolding in Sudan.  Nearly six million people have been forced from their homes since the war began.","Thousands of people have been forced to flee the Sudanese region of West Dafur amid fears of ethnic cleansing, a medical charity says. 
Witnesses have accused the paramilitary group Rapid Support Fo… [+1262 chars]",eng,BBC News,article,GlobalNews
7e839897-e49d-444e-8ae8-bf7508a50581,"(CNN) -- He's been out of competitive action for most of 2014, but Tiger Woods will return to golf next week. Woods, who underwent back surgery to repair a pinched nerve in March, will play at his own Quicken Loans National event at the Congressional Country Club as he begins his preparations for the third major of the season -- the British Open. ""After a lot of therapy I have recovered well and will be supporting my foundation next week at the Quicken Loans National,"" said Woods on his Facebook page. ""I've just started to hit full shots but it's time to take the next step. I will be a bit rusty but I want to play myself back into competitive shape. Excited for the challenge ahead."" Woods was forced to miss The Masters in April as well as the U.S. Open in June as the 14-time major champion recovered from surgery. The 38-year-old's last major victory came at the 2008 U.S. Open. He has now missed six major championships through injury, his absence at Augusta the first time he'd not been at the Masters since making his debut there as an amateur in 1995. Stuck on 14 majors since 2008, Woods has two more chances this season to close in on Jack Nicklaus' record haul of 18. Staged at Hoylake in north west England this year, the Open starts on 17 July. McIlroy misses cut . Days after saying he would represent Ireland -- not Great Britain -- at the 2016 Olympics in Rio, Rory McIlroy failed to make the cut at the Irish Open. A poor first round of 3-over-par 74 immediately put McIlroy under pressure and even with a 2-under 69 Friday, he missed out on the weekend's action. McIlroy -- the highest-ranked golfer in the field at No. 6 -- needed to hit an eagle on the final hole to make the cut but could only produce a birdie. ""It's very frustrating,"" McIlroy, who also missed the cut in 2013, told the European Tour's website. ""To make six birdies and an eagle and shoot just two under means there were a lot of mistakes and wasteful shots. ""I just need to tighten it all up and become a lot more consistent, make the bad shots a little bit better and not be as wasteful around the greens. If I can do that, I know my game is right there. I've got a couple weeks off now to work on my game a little bit, play some links golf and get ready for the Scottish Open and the (British) Open."" Finland's Mikko Ilonen leads by two shots.","Tiger Woods says he has recovered from back injury .
Woods will make his competitive return at the Quicken Loans National .
The 38-year-old Woods missed The Masters and the U.S. Open .
The third major of the season -- the British Open -- starts on July 17 .",eng,CNN,article,DialyNews
2218c013-6e55-4d96-974c-2232a7adc60f,"By . Barbara Mcmahon . Tired but elated, Pippa Middleton was all smiles yesterday as she completed a cycling race across America – and  she credited her success to a ‘particularly comfy’ saddle. Pippa, 30, crossed the finish line just after 3am in Annapolis, Maryland, after covering 3,000 miles in six days, ten hours and 54 minutes. The younger sister of the Duchess of Cambridge was  the only woman in a team of eight, which also included her brother James. Pippa, James and the rest of the team arrived in Annapolis, Maryland, with others from the Race Across America cycle team just after 3am local time, after covering 3,000 miles in six days, ten hours and 54 minutes . Family fun: The Duchess of Cambridge's younger sister, 30, and their 27-year-old brother set off from Oceanside, California for their adventure last Saturday, with Pippa the only woman on the team . Soft: Pippa revealed before setting off that she would be protecting her widely appreciated bottom with plenty of special 'chamois cream', which prevents chafing. Her custom-built, £2,250 road bike also no doubt helped . Professional but patriotic look: Pippa and her team-mates rode across America in Union flag-themed lycras . They set off from California on the . Race Across America with the aim of crossing 12 states to raise money . for charity. Asked if she had suffered saddle sores, Pippa laughed and . said: ‘It wasn’t too bad. I think it was because I chose a particularly . comfy saddle. The hardest thing was the sheer endurance of it and not . getting enough sleep. We averaged about three hours a night. ‘I found cycling at night quite intimidating. There was a few nights when we came across snakes, skunks and deer.’ She said her legs had been sore for the first few days. ‘They were a bit wobbly at first but then I got used to it,’ she added. A glowing, tanned looking Pippa was happy to pose with a beaming Cayman, 9, during a pit stop in her mammoth 3000 mile ride across America . The gruelling test of endurance didn't seem to be taking too much of a toll on super-fit Pippa . Cayman and her mother Lisa bumped into Pippa and her brother James as they made a brief pit stop . James Middleton, sporting a full mountain-man beard, joined his sister on the charity bike ride across America . Pippa smiles as she climbs back into the escort car with her brother to rest while others continue cycling . The Route: Race Across America takes place across 12 days, with cyclists venturing from Oceanside, California to Annapolis, Maryland . Pippa . and her team cycled through California, Arizona, Utah, Colorado, . Kansas, Missouri, Illinois, Indiana, Ohio, West Virginia, Pennsylvania . and Maryland. It’s been brilliant. I was talked into this by most of the . boys, and particularly by James,’ she added. The . trip did not go completely to plan. Two of the team’s bikes developed . faults and two support vehicles, including the mobile kitchen, also . broke down. There have been . fatalities in the race in previous years  and Olympic legend Sir Steve . Redgrave, who took part in 2010, broke cheekbones, ribs and a wrist . after falling from his bike. Pippa, 30 and James, 27, appeared upbeat about the enormous challenge ahead of them before they set off on Saturday . Pippa Middleton pictured on June 13 at the start of her grueling 3,000 mile bike ride across 12 states for charity . Pippa Middleton and her brother set off on the charity on the epic bike race across 12 American states in eight days . The 30-year-old test rides her 7.5kg bike - which was crafted with her famous posterior in mind. Lasers scanned thousands of points on her body to ensure it would be the perfect fit . Pippa is the only woman taking part in the ride, which is in aid of The Michael Matthews Foundation . Pippa . and her team was raising money for the British Heart Foundation – which . has appointed her as an ambassador – and The Michael Matthews . Foundation, named after a British adventurer who died in 1999, aged 22, . on Mount Everest. It provides education to children who wouldn’t . otherwise receive one. By yesterday Pippa had raised more than £4,800.","James and Pippa set off from Oceanside, California, last Saturday .
They were part of a team of eight taking turns to cycle while others rested .
Pippa revealed she would treat her bottom with plenty of saddle cream .
But her custom-built, £2,250 road bike no doubt helped her as well .",eng,CNN,article,DialyNews
