url,archive,title,date,content,summary,language,organization,organization_standardized,news_type,uuid,content_type,dataset
https://www.dengiamerika.com/a/2820045.html,,به‌رنامه‌کانی کاژمێری دووه‌م,,هه‌واڵه‌کان، ڕاپـۆرت، وتووێژ، سه‌رگوتاری ڕۆژانه‌‌ که‌ تیایدا ڕاوبۆچوونی حکومه‌تی ئه‌مه‌ریکا ده‌خرێته‌ ڕوو.,هه‌واڵه‌کان، ڕاپـۆرت، وتووێژ، سه‌رگوتاری ڕۆژانه‌‌ که‌ تیایدا ڕاوبۆچوونی حکومه‌تی ئه‌مه‌ریکا ده‌خرێته‌ ڕوو.,kur,dengiamerika,Dengi Amerika,fake news,d5e4b155-7afe-44f7-ad56-90177c894491,article,MassiveSum
https://www.dengiamerika.com/a/2677795.html,https://www.dengiamerika.com/a/2677795.html,هه‌له‌و واشنتن: شکسته‌کانی ئه‌م دوایـیه‌ی داعش له‌ که‌رکوک و تکریت,,"Copy and paste the embed code below.

The code has been copied to your clipboard.",له‌م هه‌فته‌یه‌ هێزی پـێشـمه‌رگه‌ی کوردسـتان سـتراتیجیـیه‌تی خۆی له‌ به‌رگریـیه‌وه‌ گۆڕی بۆ هێرشبردن و به‌مه‌ش به‌ پاڵپشـتی هێزی ئاسـمانی وڵاتانی هاوپه‌یمانان توانیویه‌تی ناوچه‌یه‌کی فراوانی باشوری شاری که‌رکوک له‌ داعش ڕزگاربکات,kur,dengiamerika,Dengi Amerika,fake news,a4fc0656-58b9-45dd-8627-87d389ae705e,article,MassiveSum
https://www.dengeamerika.com/a/a-59-2007-11-16-voa2-89431847/1110599.html,,Dadpirsê giştî yê Turkîye proseka qanunî destpêkir bo daêxistina partîyeke sîyasî yê piştevanêt Kurd,,"Medya Turkî dibêjît dadpirsê giştî proseka qanunî destpêkir bo daêxistina partîyeke sîyasî yê piştevanêt Kurd ku dibêjin pêywendî heye digel serhildayêt Kurd.Raport dibêjin serokê dadpirsê Turk Abdurahman Yalçinkaya ew prose destpêkir û pêşkêşî dadgeha destûrî ya Turkîye kir ku berbend bikitin ewê Partîya Civaka Demokrat DTP. Û ew partîye daxwaza otonomîyê dikitin bo deverêt rojhilalta başûra Turkîye ku piranîya wana Kurd in, weke rêkê bo çareserkirina kêşeya pitir ji 20 sala li navbeyna wana û partîya PKK.Jiberî nûke Turkîye partîyan berbend kirîye jiber pêywendîyê wan bi PKK re.",Raport dibêjin serokê dadpirsê Turk Abdurahman Yalçinkaya ew prose destpêkir û pêşkêşî dadgeha destûrî ya Turkîye kir ku berbend bik...,kur,dengeamerika,Denge Amerika,fake news,8ada4963-52f4-4095-8caf-eb0f4244c3cc,article,MassiveSum
https://www.dengeamerika.com/a/a-59-2008-11-23-voa1-89441407/1111332.html,,Serok Bush û Serokê Pêrû kom dibin,,"Serokê Amerîkî George Bush roja yekşembî digel serokê Pêrû Alan Garcia kom dibe, li dawiya kombûna cihaniya dumahî ya wî wekî serokê Amerîka.

Serok Bush pişik darî di konferansa rêkxistiya Hevkariya Aboriya Asya-Pasifik (APEC) li Lîma, Pêrû diket ji bo bas kirina rêkên pêşve birina aboriya cîhanê.

Roja şembî welatên endam di APEC de razî bûn heta salekê berbesta li pêş bazirganiya cîhanî zêde neken.

Herweha roja şembî serok Bush digel serokê Rûsî Dimitri Medvedev kom bu, bo cara yekê ewêt dagîr kirina Gorcistanê ji layê Rûsya ve.",Kombûna APEC li Lîma birêve diçe,kur,dengeamerika,Denge Amerika,fake news,e2037a0f-3472-4469-9f21-be8122a4b6b8,article,MassiveSum
https://www.dengeamerika.com/a/komeleka-mafen-mirovan-ji-suriye-dixazit-da-bizavkareke-siyasi-berdet-112084209/1115029.html,,Komeleke Mafên Mirovan ji Sûrîyê Dixwaze da Bizavkarekî Sîyasî Berde,,"Komeleke mafên mirovan ji Sûrîyê dixwaze ku bizavkarekê siyasî berde ku jiber rexne li Îranê girtîbûn. Alî Abdulla bi 30 mehan hatiyê hikûm kirin jiber rexneyên wî ku gotibû, di hilbijartinên Îranê de fend û fêl hatibûne kirin.

Komela Human Rights Watch – Çavdêrîya Mafê Mirovan ku bingehê wê li New Yorkê ye, roja Înîyê got ku Dîmeşq dê Alî Abdulla li dadgeheke leşkirî dad bike, bi tawana gihandina zîyanê li welatekî ku têkîlî ligel Sûrîye hene.

Abdulla endamê komeleka hevrik e li Sûrîyê ku navê wê Ragihandina Dîmeşqê ye.","Bizavkarekî Siyasî li Sûrîyê, Alî Abdulla bi 30 mehan hatiyê hikûm kirin.",kur,dengeamerika,Denge Amerika,fake news,6852283d-d472-4a00-8410-570b4b9944ca,article,MassiveSum
https://www.dengeamerika.com/a/2185612.html,https://www.dengeamerika.com/a/2185612.html,Kurdish Radio 1400 To 1500,,Bernameyên Dengê Amerîka (VOA) yên bi zimanê Kurmancî ku li ser înternetê tên weşandin,Bernameyên Dengê Amerîka (VOA) yên bi zimanê Kurmancî ku li ser înternetê tên weşandin,kur,dengeamerika,Denge Amerika,fake news,8e94e5e1-b514-4ec1-a2f9-63fa2a1e65fb,article,MassiveSum
https://www.dengeamerika.com/a/4013292.html,https://www.dengeamerika.com/a/4013292.html,Raporta Xecîcan Farqîn,,"Copy and paste the embed code below.

The code has been copied to your clipboard.",Bernameyên bi zimanê Kurmancî ji Dengê Amerîka (VOA) li ser înternetê,kur,dengeamerika,Denge Amerika,fake news,23b1fa53-1ee9-4c82-8853-70cc1cad4382,article,MassiveSum
https://www.dengeamerika.com/a/ynk/1603644.html,https://www.dengeamerika.com/a/ynk/1603644.html,Şandeya YNK’ê bi Serokomar Gul û Serokwezîr Erdogan re Civîya,,"Şandeya Yekîtîya Niştîmanî Kurdistan (YNK) ku do Çarşemê li Koşka Çankaya bi Serokomarê Tirkîyê Abdullah Gul re civîya, îro Pêncşemê jî bi Serokwezîr Recep Tayyîp Erdogan re hate ba hev.

Jêderên nêzî şandeya YNK’ê didin xuya kirin, Nûnerê YNK’ê li Enqerê Bahroz Galalî, derbarê civîna bi Serokomar Abdullah Gul re dibêje, civîn pir baş derbaz bûye ku serokomarê Tirk bi şanazî behsa mêvanperwerîya Mam Celal kirîye.

Galalî dide zanîn ku Serokomarê Tirk gotîye; ‘Em çiqas li Silêmanî û Hewlêrê xwe li nav mala xwe dihesibînin, ev der jî mala we ye’.

Birêz Galalî, li ser naveroka hevdîtinê jî dîyar dike, danûstandinên navbera Hikûmeta Herêma Kurdistanê û Tirkîyê hatine gotûbêj kirin, rewşa sîyasî ya niha li Rojhilata Navîn hatîye nirxandin.

Ew herwiha dide zanî ku jibo çareserkirina pirsa Kurd li Tirkîyê jî her du alîyan bal kişandin ser pêdivîya dîyalogê.

Hate ragihandin, piştî civîna do Çarşemê, Serokomarê Tirkîyê êvarê jî li Koşka Çankaya şîvek daye şandeya YNK’ê.

Şandeya YNK’ê ya bi Seroktîya Xosret Resûl Elî, îro Pêncşemê jî li avahîya Serokwezîrtîya Tirkîyê bi Serokwezîr Recep Tayyîp Erdogan re hevdîtinek pêk anî ku derbarê hevdîtina bi serkowezîr re hîna ti daxuyanîyek nehatîye dayîn.","Nûnerê YNK’ê li Enqerê Bahroz Galalî dibêje, civîna bi Serokomar Abdullah Gul re pir baş derbaz bûye û serokomarê Tirk bi şanazî behsa mêvanperwerîya Mam Celal kirîye",kur,dengeamerika,Denge Amerika,fake news,ce2feca8-f92a-46fc-8049-64a2c5d88822,article,MassiveSum
https://www.dengiamerika.com/a/libya-17aug11-127955128/973387.html,,سه‌رهه‌ڵـداوانی لیبیا هه‌وڵی کۆنتڕۆڵکردنی ته‌واوی زاویه‌ ده‌ده‌ن,,"سه‌رهه‌ڵداوانی لیبیا ده‌ستیان کردووه‌ به‌ هێرشکردنه‌ سه‌ر پاڵاوگه‌یه‌کی نه‌وت له‌ شارۆچکه‌یه‌کی ڕۆژئاوای ته‌رابلوس له‌ هه‌وڵیکاندا بۆ وه‌ده‌رنانی هێزه‌کانی سه‌ر به‌ موعه‌ممه‌ر قه‌زافی و پـێشـڕه‌وی به‌ره‌و پایته‌خت بکه‌ن.

سه‌رهه‌ڵـداوان ده‌ڵێن ئه‌وان ده‌سـتیان گرتووه‌ به‌سه‌ر زۆربه‌ی ناوچه‌کانی زاویـه‌ که‌ شـارۆچکه‌یه‌کی سـتراتیژیـیه‌ و 50 کیلۆمه‌تر له‌ ته‌رابلوسه‌وه‌ دوره‌. به‌ گرتنی ئه‌و شـارۆچکه‌یه‌ سه‌رهه‌ڵـداوان ده‌توانن ڕێـگه‌یه‌کی سه‌ره‌کی بـبڕن که‌ بۆ گه‌یاندنی که‌لوپه‌ل و پـێداویستی بۆ هێزه‌کانی قه‌زافی له‌ تارابلوس به‌کاردێت. هاوکاتی هه‌ڵگیرسانی شه‌ڕ و پێـکدادان له‌ پاڵاوگه‌ی نه‌وتی شـارۆچکه‌که‌، په‌یامنێران ده‌ڵێن ڕۆژی چوارشه‌ممه‌ زۆربه‌ی به‌شه‌کانی دیکه‌ی شـارۆچکه‌که‌ پـێده‌چێت چۆڵ کرابن و هه‌روه‌ها ئارام بوون‌.

ڕۆژی سێشه‌ممه‌ هێزه‌کانی لایه‌نگری قه‌زافی تۆپـبارانی ناوچه‌که‌یان کرد. کاربه‌ده‌سـتانی حکومه‌تی قه‌زافی نکۆڵی ده‌که‌ن له‌وه‌ی سه‌رهه‌ڵـداوان ده‌سـتیان به‌سه‌ر زاویه‌دا گرتبێت.

هه‌ر ڕۆژی سێشه‌ممه‌ش سه‌رهه‌ڵداوانی لیبیا ئه‌و ڕاپـۆرتانه‌یان ڕه‌تکرده‌وه‌ که‌ ده‌ڵێن گفتوگۆیان له‌گه‌ڵ یاریده‌ده‌رانی ڕێبه‌ری لیبی موعه‌ممه‌ر قه‌زافیدا ئه‌نجامداوه‌.

سه‌رۆکی ئه‌نجومه‌نی کاتی نیشتمانی موسته‌فا عبدولجه‌لیل ڕۆژی سێشه‌ممه‌ گوتی هێچ گفتوگۆی ڕاسته‌وخۆ یاخود ناڕاسته‌وخۆ له‌گه‌ڵ نوێنه‌رایه‌تی قه‌زافی ئه‌نجام نه‌دراوه. گوتیشی گفتوگۆی له‌و جۆره‌ ڕوونادات هه‌تا ئه‌و کاته‌ی ڕێبه‌ری لیبی واز له‌ ده‌سه‌ڵات نه‌هێنێت.",سه‌رهه‌ڵـداوان ده‌ڵێن ئه‌وان ده‌سـتیان گرتووه‌ به‌سه‌ر زۆربه‌ی ناوچه‌کانی زاویـه‌ که‌ شـارۆچکه‌یه‌کی سـتراتیژیـیه‌ و 50 کیلۆمه‌تر له‌ ته‌رابلوسه‌وه‌ دوره‌,kur,dengiamerika,Dengi Amerika,fake news,8be233f4-874e-4966-8519-070ac584cc1d,article,MassiveSum
https://www.dengiamerika.com/a/2953082.html,,به‌رنامه‌کانی کاژمێری دووه‌م,,هه‌واڵه‌کان، ڕاپـۆرت، وتووێژ، سه‌رگوتاری ڕۆژانه‌‌ که‌ تیایدا ڕاوبۆچوونی حکومه‌تی ئه‌مه‌ریکا ده‌خرێته‌ ڕوو.,هه‌واڵه‌کان، ڕاپـۆرت، وتووێژ، سه‌رگوتاری ڕۆژانه‌‌ که‌ تیایدا ڕاوبۆچوونی حکومه‌تی ئه‌مه‌ریکا ده‌خرێته‌ ڕوو.,kur,dengiamerika,Dengi Amerika,fake news,18b8688e-0291-4a28-8acd-919a3b72c95d,article,MassiveSum
