uuid,content,summary,language,organization,content_type,dataset
1c6972ab-804c-4ea9-845d-dc1aa70b8168,"Around the world, research agencies are struggling to achieve gender parity. A paper published inNature Astronomyreports how a national Australian astronomy center achieved equal numbers of women and men using science.""We used research in sociology and psychology to develop evidence-based strategies, and to create a supportive and positive culture in our Center,"" says Professor Lisa Kewley, the founding director of ASTRO 3D, the Australian Research Council Center for All Sky Astrophysics in 3 Dimensions, and the lead author on the paper. Professor Kewley now leads the Center for Astrophysics, Harvard & Smithsonian.""Our success offers a model to other organizations, especially in thephysical scienceswhere participation rates for women continue to be well behind the biological sciences, and where gender equality has remained stubbornly low,"" says Professor Emma Ryan-Weber, the current Director of ASTRO 3D.""Astronomy is a gateway science,"" says Professor Ryan-Weber. ""Students are fascinated by the question of what's out there in space and how the elements that fused inside stars end up being the oxygen we breathe. I am proud that our center is providing a diverse range ofrole modelsfor the next generation—encouraging them to take up math and physics, which opens up career opportunities not just inastronomybut across the physical sciences and a range of technical industries, such as data science.""""Astronomy is regarded as leading in gender equity in the physical sciences. But when we established ASTRO 3D in 2017, I looked at the numbers and realized that oncurrent trendsit would take more than 60 years to reach gender parity,"" says Professor Kewley.Across Australia, women make up 30–35% of Ph.D. astronomy students, and less than 20% at the highest professorial level. ""And women are more than three times more likely to leave the profession. Sixty-two percent of women and 17% of men leave astronomy at the junior postdoctoral levels. We had to do better,"" Professor Kewley says.""Our program was implemented between December 2017 and January 2023. In that time, ASTRO 3D went from 38% women to 50%,"" she says.The key steps included:setting diversity targets with regular monitoring of progressselecting a diverse set of team leadersin-person diversity training for all organization membersensuring 50% women on postdoctoral selection committeesensuring 50% women on postdoctoral short-lists.""Diverse leadership is crucial for improving the diversity within teams,"" says Professor Stuart Wyithe, Director of the Research School for Astronomy & Astrophysics, The Australian National University.""Women-led teams recruited and retained more women postdoctoral researchers, attracted more women students, and worked with more women collaborators, while the converse was true for men-led teams,"" he says.""The ASTRO 3D program reached a tipping point when there were 40% women in the organization as supervisors, mentors and role models for students. After that, student enrolments by women in the Center accelerated. The gains were not made at the expense of men, as the membership grew over this period,"" Professor Kewley says.Recruiting women is one thing, but retaining them is just as important and ASTRO 3D introduced a range of policies to make sure their staff felt welcome and valued. These included a focus onleadership development, promotion of work-life balance, partner recruitment, as well as pathways for reporting misconduct.In all categories, larger percentages of women were retained than men.Among students, 55–58% women were retained compared with 37–48% men and a larger percentage of women postdoctoral researchers were retained in the Center (67–70% women and 55–69% men).""This suggests that the presence of women supervisors and role models is critical for attracting and retainingwomen.""Professor Ryan-Weber says the paper clearly paves the way for other research centers to achieve similar results.""Our researchers have made phenomenal discoveries in understanding how elements, stars, galaxies and the gas that surrounds them evolved from the early universe to today. Their skills have translated to international success in academia and to solve real-world problems in industry.""But the greatest legacy of ASTRO 3D may be as a role model for better diversity in research,"" she says.","Around the world, research agencies are struggling to achieve gender parity. A paper published in Nature Astronomy reports how a national Australian astronomy center achieved equal numbers of women a… [+4956 chars]",eng,Phys.org,article,GlobalNews
27efd0d2-b17a-4683-b0d1-e77060c2cbf8,"The U.S. Navy destroyer USS Hudner shot down several attack drones over the Red Sea that were launched from Houthi-controlled areas in Yemen early Thursday morning local time, according to U.S. Central Command. ""The ship and crew sustained no damage or injury,"" a statement from the command read. Just one week earlier, Navy officials announced the same ship shot down another drone originating in Yemen that was heading in the direction of the ship.  The Pentagon later assessed the American ship itself was not the target, though the drone got close enough to be of concern, Pentagon Deputy Press Secretary Sabrina Singh told reporters. The attack drone was likely on its way to Israel, according to U.S. officials. At the time, Singh implied that Iran-backed Houthi militants in Yemen were responsible for that attempted attack, but did not give an outright confirmation.  ""We're still doing an assessment of the attribution, but I would have no reason to doubt that it would have come from the Houthis,"" she said last Thursday. The U.S. military has not yet said who is believed to have launched the most recent one-way attack drone barrage shot down over the Red Sea. The U.S. did, however, blame the Houthis for an act of aggression against an American drone earlier this month, saying the militants shot the unmanned aircraft down as it flew in international airspace off the coast of Yemen on Nov. 8.","The U.S. Navy destroyer USS Hudner shot down several attack drones over the Red Sea that were launched from Houthi-controlled areas in Yemen early Thursday morning local time, according to U.S. Centr… [+834 chars]",eng,ABC News,article,GlobalNews
50f7669e-2b51-414c-92f1-cf7e0d7bc3c3,"WASHINGTON --WASHINGTON (AP) — President Joe Biden is nurturing economic ties this week with Asia, but he is not signing any trade deals at a regional summit in San Francisco. This fact — no trade deals — reveals much about the status of U.S. politics, the evolving global economy and the Biden administration's ambitions. U.S. negotiators say they have finalized agreements with 13 other countries on three parts of the Indo-Pacific Economic Framework. The operative word is “framework,"" a label that allows Biden to bypass Congress in reaching agreements in IPEF (pronounced EYE-pef). “It's a framework because the administration wanted to have something it could do by executive agreement,” said Robert Holleyman, a former deputy U.S. trade representative. Many U.S. voters have negative opinions about trade deals they see as having caused industrial job losses, a prevailing sentiment in the 2016 presidential election that carries over to next year's 2024 race. IPEF can partially fill that gap by sidestepping some of the domestic politics while addressing issues such as supply chains and climate change that have historically been outside trade deals. A look at the framework and the progress being announced at the Asia-Pacific Economic Cooperation leaders' meeting. Biden formally announced IPEF during a May 2022 trip to Tokyo. It has four major pillars: supply chains, climate, anti-corruption and trade. “We’re writing the new rules for the 21st century economy,” Biden said when the initiative was unveiled. But unlike a traditional trade deal, the framework is not about expanding market access or laying out penalties for unfair practices. The trade pillar is being overseen by U.S. Trade Representative Katherine Tai; the other three are under Commerce Secretary Gina Raimondo. The U.S. and its partners are announcing a signed agreement on supply chains and agreements in principle on climate and anti-corruption, while negotiators work through parts of the trade pillar, according to people who are tracking the talks. Raimondo told reporters on a call that the U.S. had largely been absent from the Indo-Pacific and that the coronavirus pandemic showed that supply chain problems could damage the American economy. “We all learned during COVID that supply chain disruptions can hurt American workers,” Raimondo said. “And that’s exactly why the president said we need to get back into the region with our partners in the Indo-Pacific.” Besides the U.S., there are 13 members that represent 40% of global gross domestic product. The other members are Australia, Brunei, Fiji, India, Indonesia, Japan, South Korea, Malaysia, New Zealand, Philippines, Singapore, Thailand and Vietnam, according to the U.S. government. Matthew Goodman, director of the Greenberg Center for Geoeconomic Studies at the Council on Foreign Relations, said before the leaders' meeting that the White House has been “signaling” the terms of the various agreements. Each pillar is negotiated separately. On trade, there will be some language on agriculture and expanding trade relationships. But the major issues of labor, environmental standards and rules for digital companies are still being negotiated. Sen. Sherrod Brown, D-Ohio, objected to the trade pillar in part because of a lack of worker protections, prompting the administration to not move forward with an agreement on the issue. Brown is up for reelection next year in an increasingly Republican state that identifies with its industrial heritage. “Instead of negotiating trade deals behind closed doors, we should be working to strengthen enforcement so that American workers can compete on a level playing field,” Brown said. The U.S. government has suggested there will be an agreement on the other three pillars. Raimondo said the U.S. signed the supply chain agreement and the countries had reached an agreement on principles on the climate and anti-corruption elements. She said negotiations were concluded on an “overarching” agreement among members that would create a forum for ongoing work together. “This is meant to be an enduring arrangement, an enduring durable framework,” said Raimondo. The climate component includes an economic cooperation component to help support IPEF countries that are moving away from fossil fuels to cleaner forms of energy. The anti-corruption component has legally binding commitments that would improve the transparency of administering taxes. The commerce secretary stressed that the agreements were just a beginning. There will be a $30 million fund on climate-related projects and an investor forum for clean energy technologies, as well as a private-public partnership to bring investments into the region. “It’s the starting line, not the finish line,” she said. Voters say past trade deals caused the loss of factory jobs that hollowed out their hometowns. The administration agrees. The 2016 presidential election was a landmark event on rejecting trade pacts. Both party's candidates, Republican Donald Trump and Democrat Hillary Clinton, walked away from the Trans-Pacific Partnership. As president, Trump revised the existing trade deal with Canada and Mexico, while raising taxes on a range of imports and starting a trade skirmish with China. Trade deals offer the prospect of cheaper goods and geopolitical stability, a prospect that was also somewhat undermined as the coronavirus pandemic exposed fragile supply chains that were overly dependent on China. Biden has sought to find alternatives to Chinese factories while maintaining the tariffs that Trump imposed on Chinese goods. In a June speech, Tai criticized past trade deals. “If we look at what those agreements did, we see the ways in which they contributed to the very problems we are now trying to address,” said Tai, emphasizing that “our new approach to trade recognizes people as more than just consumers, but also producers —the workers, wage earners, providers, and community members that comprise a vibrant middle class.” Trade deals also take years to negotiate and even longer to finalize across presidential administrations. The last new trade deal was signed with South Korea in 2007 and went into force in 2012. By comparison, IPEF is moving a speedy clip as agreements are being announced after less than two years.","WASHINGTON -- WASHINGTON (AP) President Joe Biden is nurturing economic ties this week with Asia, but he is not signing any trade deals at a regional summit in San Francisco.
This fact no trade deal… [+6104 chars]",eng,ABC News,article,GlobalNews
a428b4a6-f599-46b6-b0ed-f6a59642b835,"By . Louise Boyle . PUBLISHED: . 09:21 EST, 25 September 2012 . | . UPDATED: . 09:21 EST, 25 September 2012 . Mitt Romney expressed understandable concern following the dramatic emergency landing of his wife Ann's plane due to a fire on board -  before offering a surprising solution to the problem. The Republican presidential candidate told a fundraiser in Beverly Hills at the weekend that the fundamental design of airplanes was flawed for dealing with such emergencies. Romney said: 'When you have a fire in an aircraft, . there’s no place to go, exactly, there’s no - and you can’t find any . oxygen from outside the aircraft to get in the aircraft, because the . windows don’t open. Plane stupid? Mitt Romney told a fundraiser in Beverly Hills that it was 'very dangerous' that the windows didn't open on his wife's plane during an electrical fire . 'I don’t know why they don’t do that. It’s a real . problem. So it’s very dangerous.' The bizarre grasp of aviation did not appear to be a joke, as Romney also told the Los Angeles Times that he was extremely concerned about his wife's safety. He also said: 'I appreciate the fact that she is on the ground, safe and sound. And I don’t think she knows just how worried some of us were.' According to aviation experts, opening a plane window would have flooded the cabin with oxygen, fueled the fire and caused a loss of cabin pressure that could have ripped apart the fuselage. The presidential candidate was widely mocked for his remarks. The Daily Kos wrote: 'Yeah, great question Mitt. I mean, wouldn't it be awesome to be able to crack the window when you're at 35,000 feet? You know, get a taste of that 500+ mile per hour breeze?' Emergency: Ann Romney, pictured on the campaign plane in August, had a dramatic landing on Friday after her aircraft caught fire . On the scene: The Romney campaign tweeted their thanks to fire crews who rushed to help them following the emergency landing in Denver . Meanwhile MSNBC's Rachel Maddo wsaid : 'It's a real problem that the windows don't roll down on . airplanes? Is it also a problem that guns don't shoot backwards through . the barrel this way?' Mrs Romney's plane made a dramatic emergency landing on Friday afternoon after an electrical fire broke out on board. Smoke filled the cabin of the aircraft on its way to Los Angeles forcing the pilot to ground the plane unexpectedly in Colorado. Ann Romney and other passengers on the flight were unharmed in the incident. In a recorded conversation between the plane and the airport's flight tower, a man's voice can be heard saying: 'We have an electrical issue here and we’re going to declare an emergency.' 'Safe and sound': Romney expressed relief that his wife Ann was unharmed after her plane made an emergency landing en route to a political fundraiser . 'We’ll probably need assistance here,' the man, presumably the pilot, added, before explaining 'we got smoke in the cabin'. Mrs Romney's flight was at 40,000 feet when it turned around to make the emergency landing. Passengers were instructed by crew members to put their seat belts on during the grounding. Romney spokesman Sarah Haley, who was on the aircraft with Mrs Romney, said the plane, a Canadair CL-60 regional jet, was surrounded by fire trucks when it landed at the airport. Romney's fundraiser in California raked in $6million in for the campaign coffers with 1,500 supporters paying $50,000 to hear Romney speak at the Beverly Hilton Hotel. Romney's press office did not immediately have a comment for MailOnline.","Republican candidate told LA fundraiser it was 'very dangerous' that aircraft windows didn't open .
Ann Romney's plane made emergency landing in Colorado en route to LA after electrical fire broke out .",eng,CNN,article,DialyNews
ae486db6-d343-4f1b-adbb-e4b7ee81c239,"ScotRail train company needs drivers to take passengers through some of the most scenic routes in the country. One of the locations includes Glenfinnan, which appeared in twoHarry Potterfilms","ScotRail train company needs drivers to take passengers through some of the most scenic routes in the country. One of the locations includes Glenfinnan, which appeared in two Harry Potter films",eng,NPR,article,GlobalNews
437919d7-e05a-40d1-8b1a-d67b71fce1b1,"These revealing images off a unique insight into the hardened Israeli battalion,  made up mostly of woman, tasked with patrolling the restless Egyptian border. Based in the Negev desert, the battalion was formed in the year 2000 following mounting public pressure to allow women to serve in combat positions within the Israeli armed forces. Now, these images have offered an insight into what life is like within the battalion as the soldiers prepare for a graduation march near the Israeli-Egyptian border, near Azoz, Israel, this week. Scroll down for video . Soldiers from the Karakal battalion prepare for a graduation march near the Israeli-Egyptian border this week, near Azoz, Israel . Based in the Negev desert, on the border with Egypt, the battalion was formed in the year 2000 after mounting public pressure to allow women to serve in combat positions within the Israeli armed forces . While the unit is a mixed gender unit, in 2009, about 70 per cent of the unit was female. The women who volunteer to join the unit go through the same examinations and challenges as exclusively male battalions . These pictures offer a revealing insight into the soldiers of the battalion as they prepare for a graduation march near the Israeli-Egyptian border this week, near Azoz, Israel . While the unit is a mixed gender unit, in 2009, about 70 per cent of the unit was female. The women who volunteer to join the unit meanwhile go through the same examinations and challenges as exclusively male battalions. The unit was named after the caracal, a desert cat that is mainly found across Africa, Central Asia, and Southwest Asia into India, and whose sexes are almost indistinguishable . According to the Israel Defense Forces blog, the unit patrols the border with Egypt, protecting it from 'smugglers, infiltrators and terrorists.' In 2012, the Associated Press reported on a deadly shootout along the border between Israel and Egypt which shone a spotlight on the unit. Prior to the year 2000, women had not been allowed to take part in combat - but following growing pressure from the public, the Caracal unit was set up . The battalion prepares for its graduation march near the Israeli-Egyptian border near Azoz, in Israel on Wednesday . According to the Israel Defense Forces blog, the unit patrols the border with Egypt, protecting it from 'smugglers, infiltrators and terrorists.' While the unit is a mixed gender unit, in 2009, about 70 per cent of the unit was female. The women who volunteer to join the unit go through the same examinations and challenges as exclusively male battalions . Female fighters from the Caracal Battalion of the Israel Defense Forces use camouflage paint on their faces as they prepare for the graduation march . Soldiers from the Caracal Battalion share a quiet moment as they prepare for the graduation march on Wednesday . According to reports, the battalion responded to a militant attack, leaving three gunmen dead, including one who, according to Israeli officials, was killed by a female soldier. Following the incident, Prime Minister Benjamin Netanyahu boasted of the role carried out by the unit during a weekly Cabinet meeting. Prior to the year 2000, women had not been allowed to take part in combat - but following growing pressure from the public, the Caracal unit was set up and positioned along Israel's borders with Jordan and Egypt. While for years the region remained calm, following the fall of Egyptian leader Hosni Mubarak, the Israeli-Egypt border started to see much more conflict. A soldier in the Caracal Battalion takes part in the graduation march near the Israeli-Egyptian border on Wednesday . Following its formation in the year 2000, the Caracal unit was positioned along Israel's borders with Jordan and Egypt . While for years the region remained calm, following the fall of Egyptian leader Hosni Mubarak, the Israeli-Egypt border started to see much more conflict . A female member of the battalion prepares her automatic machine gun during the graduation march near Azoz on Wednesday . The unit was named after the caracal, a desert cat that is mainly found across Africa, Central Asia, and Southwest Asia into India, and whose sexes are almost indistinguishable . Members of the Caracal Battalion participate in a graduation march near the Israeli-Egyptian border on Wednesday, near Azoz, Israel . Members of the Caracal Battalion carry colleagues on stretchers as they celebrate after finishing the graduation march . In April 2012, MailOnline reported how a popular Israeli tourist resort was hit by a rocket attack, which was believed to have been launched by Islamic militants from Egypt's Sinai Peninsula. The year before, gunmen from the Sinai infiltrated into Israel and ambushed vehicles on a desert highway, killing eight Israelis in a brazen, co-ordinated attack. Israel accused Palestinian militants from Gaza of crossing westward into Sinai, making their way along the Israel-Egypt border and crossing back eastward into Israel to carry out the attack.","Mixed-sex unit was formed in 2000 following mounting public pressure to allow women to serve in combat positions .
Pictures offer revealing insight into battalion as soldiers prepare for a graduation march near the Egyptian border .
While the unit, named after a desert cat, is a mixed gender unit, in 2009, about 70 per cent of the unit was female .",eng,CNN,article,DialyNews
322fcccc-0144-4373-87f9-f7b457e6b8f4,"Thanks to the flu, a broken ankle, a staph infection, and bronchitis, plus several school cancellations, my three children were at home -- hurting, vomiting, coughing, or tracking muddy water into our house -- all but seven days last February. (Shall I pause to let the horror of that number sink in? All but seven.) I'm normally an efficient, organized person who thrives on plans and checklists, but by the end of that month, I'd accomplished almost nothing beyond reading aloud the entire fifth book of Harry Potter. I felt so anxious that I was on the verge of hyperventilation. Originally a form of self-defense, the ancient Chinese art of tai chi promotes serenity through gentle movement. ""You need to close your eyes, take a deep breath, and imagine yourself surrounded by an egg of light,"" a Buddhist friend said. But when I closed my eyes and took a breath, I was surrounded by used tissues and dirty laundry. Obviously, I was in need of some inner peace. Studies have shown that learning to still the mind, if only for a few minutes, can lower blood pressure, reduce heart rate, limit stress hormones, and enhance immune function. But traditional forms of meditation don't work for me. If I sit still and close my eyes, I fall asleep or think about my to-do list. So, I gave myself a new task: Find an activity that calms my mind without giving my weary body a chance to nod off. Does such a thing exist? Health.com: Making time for me . Tai chi . This ancient Chinese practice -- believed to offer all the health benefits of silent meditation while giving you something to do with your hands and feet -- seemed like an obvious place to start for an antsy, toe-tapping sort like me. The thing is, I have a poor sense of balance and tai chi often requires standing on one foot. To avoid the not-so-peaceful experience of looking like a dork in front of a group of total strangers, I opted for a DVD, with only the tiniest hope of success. I surprised myself. The quiet music and the calm voice of the middle-aged woman demonstrating the moves were so reassuring that I forgot I looked like an idiot. The effort it took to follow along in what resembles the slow-motion version of a beautiful dance was literally mesmerizing. If I didn't feel peaceful, exactly, at least I was filled with quiet concentration, the kind that banishes all thoughts of picky eaters, mortgage payments, and unreliable co-workers. I emerged from the first lesson feeling refreshed and rested. Health.com: A new prescription for happiness . Knitting . I have friends who are passionate about knitting. Don't they know that it's possible to buy an immediately wearable sweater for less than the cost of the yarn it takes to knit one? Nonetheless, stressed-out 21st-century workingwomen are returning in droves to the craft. It made no sense to me ... until I tried it, that is. Knitting, it turns out, is the perfect example of active stillness. In fact, 20 minutes of knitting can lower your heart rate and blood pressure -- the same physical response triggered by yoga, Tai Chi, or meditation. Some hospitals have even begun to offer knitting courses for stress release. The secret seems to lie in the soothing combination of rhythm and repetition. By the end of my first lesson, I'd become proficient enough that my hands could make the motions almost automatically. The sound of the needles had a metronomic quality, a calming pace that automatically slowed my thoughts. And the feel of the wool sliding through my fingers was almost like a caress. Health.com: Boost your mood with color . Walking in the woods . I'd read somewhere that exposure to nature can boost a person's general well-being and sense of calm -- and I certainly needed a dose of that. So I headed to some nearby woods where the redbuds and crab apples were in full bloom. Birds called piercingly, squirrels quarreled, and high branches clattered together in the wind. In other words, nothing about the forest was still or quiet or remotely peaceful, but somehow it made me feel peaceful. I stopped thinking about my family and work deadlines and all that laundry. In fact, I stopped thinking altogether. Back at my car, I checked the clock and was shocked to learn that more than an hour had passed. Now, I can't realistically give up an hour every day to nature. But studies have shown that even small doses of nature can be healing, so I've tried a few smaller-scale nature interactions, as well. I started a small aquarium, planted a windowsill bean garden, and hung a bird feeder where I can see it from my desk. Health.com: Make time to play . OK, so the fish aren't as interesting as I'd hoped for: Watching them swim aimlessly in their small tank, in constant motion but getting absolutely nowhere, hits a little too close to home for me. But the sight of tiny leaves unfurling on the bean vines and the scent of soil filling the room when I water them have been surprisingly gratifying. As for the bird feeder? It's the best minidose of nature I've found so far. All spring I watched goldfinches and cardinals courting right outside my window. Watching them hop from branch to branch as they get their fill and move out of the way for others to feed may not be meditation, per se, but it's something similar -- a reminder that the world can offer peace and stillness, even in the midst of mayhem. Enter to win a monthly Room Makeover Giveaway from MyHomeIdeas.com . Copyright Health Magazine 2009 .","Stilling your mind can lower blood pressure, reduce heart rate, limit stress hormones .
If traditional meditation leaves you sleepy, try mind-calming activities .
Tai chi believed to offer benefits of silent meditation but with movement .
20 minutes of knitting can lower your heart rate and blood pressure .",eng,CNN,article,DialyNews
4b9cd55f-026f-4020-9f32-d1b3722007a9,"LONDON, England (CNN) -- Hollywood star Will Smith led a crowd of 46,664 in a chorus of ""Happy Birthday"" to Nelson Mandela on Friday at a party for the South African prisoner, president and Nobel Peace Prize winner. Nelson Mandela had a smile and a message. Smith introduced Mandela to the London crowd celebrating Mandela's life with the words ""The one, the only, the birthday boy, Nelson Mandela, Nelson Mandelaaaaaaaaaa."" London was the scene of a concert 20 years ago to celebrate Mandela's 70th and to raise awareness of his imprisonment. Mandela told cheering fans, ""Your voices carried across the water to inspire us in our prison cells far away. Tonight, we can stand before you free. ""We are honored to be back in London for this wonderful occasion. ""But even as we celebrate, let us remind ourselves that our work is far from complete. ""Where there is poverty and sickness, including AIDS, where human beings are being oppressed, there is more work to be done. Our work is for freedom for all.""  Watch Mandela at the party » . As Mandela walked on stage, Smith led the crowd in a chorus of ""Happy Birthday."" Proceeds from the concert in London's Hyde Park will go toward the 46664 Campaign, which Mandela founded in 2003 to raise awareness about the impact of AIDS, especially in Africa, and to promote HIV-prevention measures around the world. The name of the charity represents Mandela's prison number when he was incarcerated at Robben Island. Organizers put 46,664 tickets up for sale. The finale of the concert was scheduled as Queen, Amy Winehouse and Jerry Dammers performing ""Free Nelson Mandela,"" a 1980s hit from the Specials that quickly became an anti-apartheid anthem, but pretty much every act joined them on stage. Dammers was also one of the driving forces behind the London concert in 1988 to awareness of Mandela's long imprisonment by the South African authorities. The former South African president turns 90 on July 18.  Watch the crowd celebrate » . Speculation surrounded whether Winehouse would perform after being  hospitalized with lung problems last week. More than a dozen African artists, including Johnny Clegg and the Soweto Gospel Choir, performed. Smith, music legend Quincy Jones and Formula One driver Lewis Hamilton were among the stars introducing acts. Other guests at the concert included British Prime Minister Gordon Brown, former U.S. President Clinton, talk show host Oprah Winfrey and actor Robert De Niro. Mandela served as his country's first democratically elected president from 1994 to 1999. In recent years, he has campaigned on behalf of HIV and AIDS awareness and has long called the battle against AIDS a basic human right. In 1964, a court sentenced Mandela to life in prison for plotting to overthrow the government by violence. He spent the first 18 years at Robben Island Prison, off Cape Town, South Africa, and later spent time at Pollsmoor prison and Victor Verster Prison, closer to the mainland. While in prison, Mandela became recognized as the most significant black leader in South Africa, and he became a potent symbol of resistance in the anti-apartheid movement. Mandela consistently refused to compromise his political position to obtain his freedom. South African President F.W. de Klerk released Mandela in February 1990 after 27 years in prison. Mandela was elected president of the African National Congress the following year, and in 1994, he was elected president of his country.","Celebrities, statesmen gather in London to celebrate Mandela's 90th birthday .
Mandela at outdoor concert in his honor in London's Hyde Park .
Crowd of 46,664 sing ""Happy Birthday"" led by Will Smith .
Performers include Amy Winehouse, Queen, Annie Lennox, Simple Minds .",eng,CNN,article,DialyNews
b077732d-0179-419a-af03-8b20ed59865e,"(CNN)  -- The Tennis Channel has canceled plans to broadcast a tournament in Dubai because an Israeli player was banned. Israeli tennis player Shahar Peer was denied a visa by the United Arab Emirates. Shahar Peer, the 45th-ranked women's player according to the World Tennis Association, qualified to compete in this week's Barclays Dubai Tennis Championships but was denied a visa by the United Arab Emirates. Dubai is one of the seven emirates of the UAE. The cable network had planned to air parts of the tournament this weekend. ""Tennis Channel recognizes that this exclusion has been made by state authorities and neither the tour nor tournament directors themselves,"" said a statement posted on the channel's Web site Wednesday. ""However we also honor the role and proud tradition that tennis has always played as a driving force for inclusion both on and off the courts. ""Preventing an otherwise qualified athlete from competing on the basis of anything other than merit has no place in tennis or any other sport, and has the unfortunate result of undermining the credibility of the very nature of competition itself."" The announcement comes the same day The Wall Street Journal Europe announced it is dropping its sponsorship of the tournament. ""The Wall Street Journal's editorial philosophy is free markets and free people, and this action runs counter to the Journal's editorial direction,"" the Journal said in a written statement. The paper also said it plans to cancel a special tennis-themed advertising section scheduled for Monday and its backing of a men's tournament in Dubai scheduled for next week. After days of international criticism, including the WTA saying it would review whether the UAE should be allowed to host future tournaments, the event's organizers said Peer was barred from the tournament for her own protection, apparently alluding to Israel's recent military offensive in Gaza. ""We do not wish to politicize sports, but we have to be sensitive to recent events in the region and not alienate or put at risk the players and the many tennis fans of different nationalities that we have here,"" organizers said in a written statement. The statement cited anti-Israel protests before one of Peer's matches at a recent tournament in New Zealand. But this is not the first time the UAE has barred Israeli tennis players. Last year, an Israeli men's doubles team was denied entry. The emirate also cited security concerns then. In a statement posted on the Tennis Channel's site, Peer thanked the cable channel for its decision. ""I was very moved and excited to hear about your decision not to broadcast the Dubai tournament following their denial to allow me to participate in the event,"" she wrote. ""You at Tennis Channel were the first ones to add action to the words and this is leading the way to other organizations as well. ""All I want is to play tennis and do well. I believe you are helping me to do exactly this.""","United Arab Emirates denies visa to Israeli tennis player Shahar Peer .
Tennis Channel: Sport should be 'driving force for inclusion ... on and off the courts'
Wall Street Journal Europe drops sponsorship of Barclays Dubai Tennis tourney .
Peer thanks channel: 'I was very moved and excited to hear about your decision'",eng,CNN,article,DialyNews
a3359d84-8e4c-46b9-9207-25b4bdffc89c,"Pre-release, Netflix’s Scott Pilgrim Takes Off was billed as a nostalgic return for the beloved graphic novel series. Not only is creator Bryan Lee O’Malley co-writing and showrunning the show with BenDavid Grabinski, the original cast from the live-action 2010 Scott Pilgrim movie is all here reprising their original roles that turned most audiences onto the book. But since this is technically an anime, there’s also a Japanese dub for viewers to listen to, if they so pleased.  With the show now out, Netflix has revealed the actors handling that dub, many of which you’re likely to have heard at some point in the last year if you’re an avid subs watcher. Leading the cast as Scott and Ramona Flowers are Hiro Shimono (Demon Slayer) and Fairouz Ai (Pokémon Concierge). Rounding out Scott’s friends are Aoi Koga (Xenoblade Chronicles 3) as Knives Chao, Katsuya Fukunishi (Final Fantasy XV) as Wallace, Katsuya Fukunishi (Digimon Adventure) as Young Neil, Tomo Muranaka (Boruto) as Kim, Anri Katsu (Final Fantasy XVI) as Stephen, Yu Kobayashi (Am I Actually the Strongest?) as Julie, and Misato Matsuoka (Demon Slayer) as Scott’s sister Stacy. Ramona’s Evil Exes are headlined by Tomokazu Seki (Jujutsu Kaisen) as Gideon Graves, Shinji Saito (Yu-Gi-Oh! The Dark Side of Dimensions) as Matthew Patel, Kana Hanazawa (Psycho-Pass Providence) as Scott’s evil ex Envy Adams, Yuichi Nakamura (My Hero Academia) as Lucas Lee, Wataru Hatano (Bleach) as Todd Ingram, Naomi Ohzora (Inari, Konkon, Koi Iroha) as Roxxie Richter, and Shunsuke Takeuchi (Vinland Saga) pulling double duty as the Katayanagi twins Ken and Kyle. The complete first season of Scott Pilgrim Takes Off is now on Netflix—let us know what you think of the series in the comments below.  Want more io9 news? Check out when to expect the latest Marvel, Star Wars, and Star Trek releases, what’s next for the DC Universe on film and TV, and everything you need to know about the future of Doctor Who.","Pre-release, Netflixs Scott Pilgrim Takes Offwas billed as a nostalgic return for the beloved graphic novel series. Not only is creator Bryan Lee OMalley co-writing and showrunning the show with BenD… [+1752 chars]",eng,Gizmodo,article,GlobalNews
