uuid,content,summary,language,organization,content_type,dataset
39e67342-2319-493c-a6a2-cb759750b3e3,"SHARK TANK - Barbara Corcoran, Daymond John, Mark Cuban, Kevin O'Leary, Robert Herjavec  and Lori ... [+] Greiner are the ""Sharks"" on Walt Disney Television via Getty Images' ""Shark Tank."" (Patrick Ecclesine/Disney General Entertainment Content via Getty Images) The Medicare Diabetes Prevention Program is a lifesaver. Consisting of at least 16 class sessions that provide practical training about healthy eating, physical activity and other strategies for weight control, the program reduces the chance that people at high risk for diabetes actually develop that life-threatening condition. However, the program is floundering, with distressingly few people having access to or enrolling in the program. Could it be because Medicare administrators haven’t watched enough episodes of Shark Tank? Like any segment on the Tank, let’s start with the pitch. The program has been shown to prevent diabetes in people with high body mass indexes who are at high risk of developing the disease. Over 16 sessions, it presents patients with a curriculum designed to help them improve their lifestyles, primarily focusing on eating and exercise. In addition to these sessions, the program offers people access to a fitness center, such as a local YMCA, and also to a lifestyle coach. Unlike lots of health products which appear on Shark Tank, this one would not cause Mark Cuban to lash out for making bogus claims. The Medicare program is backed by rigorous scientific studies, showing that it reduces the chance that an at-risk person will develop diabetes. Research has even shown a reduction in medical spending of more than $1,000 per year for everyone enrolled in the program. I imagine a proud Medicare administrator standing in front of the sharks, pitching the program: “More than 90 million Americans have pre-diabetes. At $1,000 per person, this program could save the American healthcare system billions of dollars.” Leaning excitedly forward, Mr. Wonderful chimes in: “With a program that good, you must have lots of customers. Tell me your numbers.” The administrator shuffles nervously: “Well, you know, so far, we have spent most of our time proving that the program works.” “How long have you been up and running?” “In 2016, we passed a rule offering the program to Medicare beneficiaries,” the administrator replies. “That rule didn’t come into effect, however, until 2018.” “So you have been out for a few years,” Barbara Corcoran interjects. “How many people are in the program? Tens of thousands? Hundreds of thousands?” “Actually, just a few thousand people so far.” Ten shark eyes roll simultaneously. The Sharks hurl questions at the administrator with the ferocity of a UFC champion: “How have you marketed the plan? What is your customer acquisition cost? How many YMCAs have agreed to be part of the program? What’s your plan to find more such partners?…” The administrator stutters, head bowed low, with no good answers, no acceptable excuses. As a primary care physician, I was excited when randomized trials proved the benefits of this program and thrilled when Medicare promised to cover its costs. But as a business professor, I’m concerned. It is impossible for patients to benefit from the program if they don’t enroll in it. The Medicare Diabetes Prevention Program needs more than science. It needs a business plan. As Mr. Wonderful might say: “A cockroach would have done a better job of rolling out this program than you’ve done.” As the Medicare administrator squirms in discomfort, Mr. Wonderful delivers his verdict: “You haven’t proven that you know how to bring this program to market. For that reason, I’m out.”","SHARK TANK - Barbara Corcoran, Daymond John, Mark Cuban, Kevin O'Leary, Robert Herjavec and Lori ... [+] Greiner are the ""Sharks"" on Walt Disney Television via Getty Images's ""Shark Tank."" (Patrick E… [+3494 chars]",eng,Forbes,article,GlobalNews
051b77ea-d9ed-4e67-af8e-ed71eaf5e72e,"By . Binky Felstead . PUBLISHED: . 03:14 EST, 24 June 2013 . | . UPDATED: . 03:43 EST, 24 June 2013 . It’s been a bit of a mad week for me – it was my 23rd birthday last week and I celebrated in style! While experimenting with different beauty looks before the big night, I found one I particularly love, taking inspiration from the metallic beauty looks that were all over the SS13 catwalks: Gold nails, gold on the eyes – even gold lips! I’ve taken my favourite elements of these looks to create the ultimate Grecian-style golden goddess look, featuring warm, shimmery skin and a dazzling gold eye. It’s great for a night out, and looks amazing against a bronzed bod. It’s also surprisingly easy to achieve – here’s how I did it. Golden girl: Binky loves gold nails, gold on the eyes - even gold lips and here she shows you how to get the look at home . To achieve the shimmery skin I wanted I used the Clarins Instant Light Complexion Perfector, which can be worn alone or under foundation. This product is loaded with shimmery pigments that really illuminate the skin and bring it to life, as well as adding some sheer coverage. I gently dabbed it to the skin and blended it in with my fingers; you don’t need too much of it, just a few squeezes of the pump are enough to provide a beautifully glowing base. How To Do Golden Makeup . The main attraction in this look is of course the glittering gold eye. To create this I used the bareMinerals High Shine Eye Colour in Bronze, packing the colour all the way over my eyelid as well as on my lower lash line. The eyeshadow is super-pigmented and creamy, it glides on like a dream! I then added some warmth to my glittering gold eyes by applying Guerlain’s Terracotta 4 Seasons Bronzing Powder to my socket lids. I did this with an angled brush, concentrating on the outer corners for a winged effect. The gorgeous bronze colour works really well against the gold. Don’t be scared to experiment with beauty products, make-up is all about having fun after all! Glitter eye: The main attraction in this look is of course the glittering gold eye and don't be scared to experiment . Next, to add some depth to my eyes, I applied the Daniel Sandler Waterproof Eyeliner on my upper and lower waterlines. This really makes the eyes pop. I then covered my lashes with Daniel Sandler Jumbo Jet Mascara, which both lengthens and volumises the lashes without making them clump together. You all know how much I love my bronzer, and this look is all about looking golden and gorgeous, so I decided to use another bronzing product – the Clarins Bronzing Duo – to sculpt my face. First, I swept the lighter shade in the palette under my cheekbones, across my temples and down the sides of my nose. This light shade contours the face and makes it look slimmer. I then moved on to the darker shade, which I applied across my cheekbones to really warm up my skintone. Shimmer girl: You don't have to stop at the face - you can accentuate your shoulders and décolletage with some shimmery body bronzer for that all-over golden goddess look . Finally, I applied the Daniel Sandler Lipshine in Buff. This is a sheer lipstick with just the right amount of pigmentation – it’s a peachy nude colour with shimmery golden undertones that complemented the gold on my eyes perfectly. You don’t have to stop at the face – you can accentuate your shoulders and décolletage with some shimmery body bronzer for that all-over golden goddess look. Apply Too Faced’s Royal Oil Coconut Body Bronzer to your arms and chest, and finish off with a dusting of powder bronzer on your collarbones.So there you have it, a golden goddess look guaranteed to get you a Hercules!",Binky says don't be afraid to experiment and even try a gold lip .,eng,CNN,article,DialyNews
54855cde-9a24-4981-83a6-be15d3c789e3,"Australia’s eSafety commissioner fined X, formerly called Twitter, on Sunday for failing to meet the country’s Online Safety Act requirements. Australia accused the social media platform of not taking the necessary steps to tackle child sexual exploitation content on X, including sexual extortion and live-streaming abuse. Commissioner Julie Inman Grant issued X a $610,500 AUD ($386,147) fine for failing to comply with previous warnings that it needed to reel in child exploitation content. X has 28 days to pay the fine or request a withdrawal of the infringement notice, but if the time elapses without an adequate response, the news release states that the commissioner will be open to taking other action.  Other Big Tech companies received similar warnings to take action against child sexual abuse and sexual exploitation including Google, TikTok, Twitch and Discord. The commissioner identified Google as having not provided adequate responses to a questionnaire sent out in February about the measures the tech companies put in place to moderate content.  While Google allegedly did not provide sufficient responses, Grant said in the news release that “X’s non-compliance was found to be more serious.” X did not respond to some questions, and the company left some sections completely blank while providing other incomplete or inaccurate responses, according to the release. Grant says X ignored many of the child exploitation questions “including the time it takes the platform to respond to reports of child sexual exploitation; the measures it has in place to detect child sexual exploitation in livestreams; and the tools and technologies it uses to detect child sexual exploitation material.” In the year since Elon Musk bought X for a record-breaking $44 billion, the detection of child sexual exploitation dropped from 90% to 75%, according to the release.   “Twitter/X has stated publicly that tackling child sexual exploitation is the number 1 priority for the company, but it can’t just be empty talk, we need to see words backed up with tangible action,” Grant said.  She says if X and Google can’t come up with answers to key questions about how they are tackling child sexual exploitation they either don’t want to answer for how it might be perceived publicly or they need better systems to scrutinize their own operations. “Both scenarios are concerning to us and suggest they are not living up to their responsibilities and the expectations of the Australian community,” Grant added. Australia implemented the Online Safety Act in 2021 requiring online companies to provide information about their safety practices or face a fine. Under the Safety Act, the tech companies have to meet all expectations including protecting children from harmful or unlawful content, putting reporting mechanisms for users to issue complaints, and responding to requests by the eSafety commissioner, among others. “Frankly, I was surprised at how hard it was to extract precise and accurate information, and frankly, surprised that some companies that should have much more sophisticated and mature systems and resources didn’t seem willing or able to be able to provide that information that had been provided by other companies,” Inman Grant told The Guardian on Sunday. “Or in the case of Twitter, to leave things totally blank, to obfuscate [from providing] inaccurate information.” Grant says she wasn’t able to get direct answers about how many trust and safety employees still work at X since Musk took over the company. In December, Musk disbanded X’s Trust and Safety Council which was responsible for moderating content such as child exploitation.","Australias eSafety commissioner fined X, formerly called Twitter, on Sunday for failing to meet the countrys Online Safety Act requirements. Australia accused the social media platform of not taking … [+3456 chars]",eng,Gizmodo,article,GlobalNews
2db40efa-565f-4062-86e4-1ee2a97044d0,"(CNN) -- Sure David Copperfield can make the Statue of Liberty vanish in front of a live audience, but what can he do with an iPad? In a YouTube video posted by ""salarymagician,"" Shinya -- who identifies himself as a magician at the beginning of the video -- incorporates the iPad in his sidewalk magic act, which just happens to take place in front of an Apple store. I'm not sure what's more impressive: How well he knows his way around an iPad, or how entertaining his magic tricks are. Different versions of the YouTube video have already been viewed more than 700,000 times. It doesn't really matter that many of Shinya's tricks probably wouldn't be possible without long sleeves and quick hands -- at one point he takes too long to pull a piece of cheese out of his sleeve. He redeems himself twice over when he makes a live dove appear in his hand moments after showing a video of it on the iPad screen. Another highpoint of Shinya's act is when he pretends to pour a glass of milk onto his iPad. Despite the fact that the contents of the glass are clearly staying put, it appears as though the milk has filled the virtual glass on the screen. Is this really magic? Probably not, but it looks pretty darn cool. Another cool, yet subtle, part of the video is when Shinya covers his face with the iPad. His moving face appears on the screen, but he's wearing glasses. When he removes the iPad, the same glasses are on his face. We should have seen this coming. Apple CEO Steve Jobs deemed the iPad ""a truly magical and revolutionary product"" when he unveiled the tablet-style computer in January. What can you do with your iPad?","The magician uses an iPad to do a series of magic tricks .
He makes a live bird appear moments after showing a video of it on the screen .
Jobs deemed the iPad ""a truly magical and revolutionary product"" in January .",eng,CNN,article,DialyNews
b6dea3fa-6057-4ae4-876c-1abbce49574c,"By . Richard  Shears . A Taliban war lord has told how Prince Harry . was the prime target for fanatical fighters while he was serving in . Afghanistan, including a number of plots to either kill or kidnap him. The startling revelations emerged today as . Prince Harry was surrounded by heavy security in Sydney, where he is . representing the Queen at a review of naval ships on Sydney harbor. As the fourth in line to the throne remained . under heavy protection - including police commandos in rubber dinghies as . standard procedure  - alarming claims were made that Prince Harry was a . constant target for Taliban fighters while he was serving in Afghanistan. The Taliban insurgent, Qari Nasrullah, . made it clear that Prince Harry was not looked upon as the son of the Queen of . England. Prince Harry was the target of Taliban forces while serving in Afghanistan, it has been claimed. In Sydney today, the prince was met by Vice Admiral Ray Griggs, Chief of Navy, before embarking on the HMAS Leeuwin as they attend the 2013 International Fleet Review . Prince Harry and Australian Prime Minister Tony Abbott view Sydney Harbour as they participate in the the 2013 International Fleet Review . Taliban member Qari Bashir has claimed Prince Harry was a prime target in a new interview . 'As far as the Mujahideen were concerned, he . was just an ordinary soldier who was fighting for America,' Nasrullah told The Daily Mirror in a secret interview in Pakistan. 'This is how we view . him. 'He may well be a Prince in Britain, but to us he is merely a common soldier. 'There were many plans to capture him but - maybe it was his good luck - . he managed to escape.' During his first tour as an infantryman . Prince Harry had to be recalled for his own safety when it was leaked that . he was serving in Afghanistan. He completed his second tour as part of 662 . Squadro, 3 Regiment, Army Air Corps at the end of last year. He had been in Afghanistan for just a few days . before the main UK base Camp Bastian was attacked by suicide bombers. In this image released on January 21, 2013, Prince Harry makes early morning checks as he sits on an Apache helicopter at the British controlled flight-line at Camp Bastion on December 12, 2012 in Afghanistan. He was serving until January this year . This picture taken on November 1, 2012 shows Britain's Prince Harry at a mission briefing at the British controlled flight-line at Camp Bastion in Afghanistan's Helmand Province, where he was serving as an Apache helicopter pilot/gunner with 662 Sqd Army Air Corps. Ground . forces charged at the desert perimeter, firing rock-propelled grenades and . Soviet-make AK47 assault rifles. Although it is believed Harry was off duty at . the time, the battle continued for four hours resulting in the deaths of two US . servicemen and the destruction of several planes and helicopters. Nasrullah, his face covered by a scarf, asked . in the secret Mirror interview why the British people did not take notice of . the suffering of children in Kunar province as a result of NATO air strikes. And he wondered why many marriage ceremonies were bombarded. Harry is surrounded by security on the HMAS Leeuwin while on an official visit to Sydney today for fleet week . Prince Harry stands and salutes as he arrives at Garden Island in Sydney to attend the 2013 International Fleet Review . Sydney harbor has been flooded with navy ships as part of fleet week and Prince Harry's arrival . Earlier: Prince Harry arrives in Sydney . While the new revelations that the Taliban had planned . to kill or kidnap Prince Harry would not have reached the ears of security . officials responsible for the royal visitor's safety in Australia before he . began his official duties today, no chances were being taken in any case. Members of the Royal family remain a constant . target for fanatics of all types and they remain under guard whenever they are . out in public. When Prince Harry began his duties - inspecting . an international fleet of warships joining in the celebrations for the Australian . navy's 100th birthday - armed plain clothes police and security experts mingled . with the thousands who had gathered around Sydney harbour's foreshores.","Rebel leaders were determined to take out the fourth in line to the throne .
Veteran Taliban commander chillingly said it was 'good luck' nothing happened to Harry .
News comes as he tours Sydney on behalf of the Queen .",eng,CNN,article,DialyNews
2f7e6bc5-00c7-4c2a-a1c7-85aa10b77791,"Cryptocurrency itself isn't on trial, but strong feelings about the virtual currency may be shapingSam Bankman-Fried's criminal trial. During an otherwise plodding day of jury selection on Tuesday in Manhattan federal court, several prospective jurors shared some of their feelings about cryptocurrency. Several said that they or their family members had invested in cryptocurrency in general. All of them lost money. One potential juror, who was ultimately dismissed, said he would harbor bias in the case because he and his twin brother each experienced major financial losses after investing in cryptocurrency. ""I invested in crypto. I did lose a lot,"" he said. ""My twin brother invested even more and it did finally ruin him."" Another potential juror said he believed he harbored a bias in the case because of ""everything negative"" he's heard about the tokens. ""I'm not sure I could be totally unbiased about crypto given the history and everything negative I've heard about it,"" he told US District Judge Lewis Kaplan on Tuesday afternoon. Strong feelings about cryptocurrency, Kaplan explained, weren't relevant in the case. Prosecutors allege that former billionaire Bankman-Fried defrauded customers and investors of FTX, a cryptocurrency exchange he ran. He did this by commingling funds with Alameda Research, a cryptocurrency hedge fund he also controlled, they say. Jurors, Kaplan said, would be tasked with determining whether Bankman-Fried's actions fell into the legal parameters of fraud. After that man said he believed he would be biased — and explained that he had just started a new job and is supposed to be the best man at an upcoming wedding — Kaplan dismissed him from the case. Lawyers and Kaplan must choose 12 jurors and six alternates for the trial, which is scheduled to last six weeks. They whittled the group of around 170 down to about 50 eligble jurors, which would be narrowed to 18 on Wednesday morning, before opening statements. Familiarity with cryptocurrency, the dramatic collapse of FTX, or Bankman-Fried's case specifically isn't necessarily disqualifying to be a juror. Several prospective ones had said they'd learned about the case through news publications and podcasts. None said they were a customer or lender with FTX or Alameda Research. Another prospective juror said she worked at the private equity firm Insight Partners, which she said lost money from investing in FTX. But she didn't have any personal dealings with the company and could be impartial in the case by deciding ""on the basis of the facts,"" she said. Kaplan didn't immediately dismiss her from the jury pool, but did before the end of the day. (A spokeswoman for Insight Partners told Insider that the company had made a small investment in FTX and never held a position Alameda Research.) A different potential juror said he doesn't ""understand the cryptocurrency, how it works,"" even after asking his son to explain it to him. ""You probably have a lot of company in this courtroom,"" Kaplan dryly responded. After he said ""all I can think of is the Madoff case,"" that prospective juror was dismissed. Other jurors raised different concerns. One prospective juror said she would have a problem rendering a guilty verdict if Bankman-Fried faced the death penalty. The trial is not, Kaplan assured her, a death penalty case. She appeared comforted to learn that. Kaplan did not mention that Bankman-Fried faces a potential — if unlikely —sentence of over 100 years. This story was updated to include a comment from a spokeswoman for Insight Partners.","FTX founder Sam Bankman-Fried is on trial for fraud.Chelsea Jia Feng/Insider
<ul><li>Feelings about cryptocurrency may be shaping the jury in Sam Bankman-Fried's criminal trial.</li><li>He's charged… [+2812 chars]",eng,Business Insider,article,GlobalNews
1bd11945-fbae-42b1-98f8-7ba622f9bf79,"Connectionsis the latest puzzle game from the New York Times. The game tasks you with categorizing a pool of 16 words into four secret (for now) groups by figuring out how the words relate to each other. The puzzle resets every night at midnight and each new puzzle has a varying degree of difficulty. Just likeWordle, you can keep track of your winning streak and compare your scores with friends. Some days are trickier than others. If you’re having a little trouble solving today’sConnectionspuzzle, check out our tips and hints below. And if you still can’t get it, we’ll tell you today’s answers at the very end. InConnections, you’ll be shown a grid containing 16 words — your objective is to organize these words into four sets of four by identifying the connections that link them. These sets could encompass concepts like titles of video game franchises, book series sequels, shades of red, names of chain restaurants, etc. There are generally words that seem like they could fit multiple themes, but there’s only one 100% correct answer. You’re able to shuffle the grid of words and rearrange them to help better see the potential connections. Each group is color-coded. The yellow group is the easiest to figure out, followed by the green, blue, and purple groups. Pick four words and hitSubmit. If you’re correct, the four words will be removed from the grid and the theme connecting them will be revealed. Guess incorrectly and it’ll count as a mistake. You only have four mistakes available until the game ends. We can help you solve today’s Connection by telling you the four themes. If you need more assistance, we’ll also give you one word from each group below. Still no luck? That’s OK. This puzzle is designed to be difficult.  If you just want to see today’sConnectionsanswer, we’ve got you covered below: Connectionsgrids vary widely and change every day. If you couldn’t solve today’s puzzle, be sure to check back in tomorrow.",Connections is the latest puzzle game from the New York Times. The game tasks you with categorizing a pool of 16 words into four secret (for now) groups by figuring out how the words relate to each o… [+2383 chars],eng,Digital Trends,article,GlobalNews
45959f92-544f-47b9-88ea-4baa07525290,"By . Travelmail Reporter . The cost of a hotel room in Glasgow has rocketed as the city plays host to the Commonwealth Games next week. A new report which was published shows rooms have increased by a massive 158 per cent. This means that a night in a hotel will now cost an average of £344 for the Games period of 23 July to 4 August, according to the Trivago Hotel Price Index (THPI) for July. Georges Square in Glasgow: Home to the eye-catching new 2014 Commonwealth Games logo . This is compared to an average of £133 for the week previous, and is a significant increase on this time last year, when a hotel room in Glasgow cost an average of just £78. The most expensive night - Sunday 27 July will cost an average of £448, the study found, with Trivago suggesting this spike was due to the planned opening of the newly refurbished Hampden Park stadium on this date. The stadium, which has received a £14m overhaul, will host athletics events including the men's 5,000 metres, in which Mo Farah is rumoured to be competing. May saw the largest increase in interest in the city's hotels - a rise of 104 per cent and in June, searches increased by a further 13per cent. Super Mo: Athletics superstar Farah will be hoping to add more medals to his vast collection during the event . Hampden Park transformed: Scotland's national football stadium will host the athletics at the Commonwealth games .","A night in a hotel will now cost an average of £344 for the Games period .
A year ago prices were on average of £78 per room .
The most expensive night - Sunday 27 July - will cost an average of £448 .",eng,CNN,article,DialyNews
11da0d5c-8026-4a2e-be6a-cd68bc031fc9,"LONDON --Nissan will invest $1.4 billion to update its factory in northeast England to make electric versions of its two best-selling cars, a boost for the British government as it tries to revive the country's ailing economy. The Japanese automaker manufactures the gasoline or gas-hybrid Qashqai and smaller Juke crossover vehicles at the factory in Sunderland, which employs 6,000 workers. Nissan Motor Co. said it's directly investing up to 1.12 billion pounds ($1.4 billion) to produce electric successors to the two models. The money also will enable “wider investment in infrastructure projects and the supply chain, including a new gigafactory"" for EV batteries at the site, the government said in a separate press release. “Nissan’s investment is a massive vote of confidence in the U.K.’s automotive industry,” which contributes 71 billion pounds a year to the economy, Prime Minister Rishi Sunak said. Sunak visited the factory for the announcement, posing for photos with Treasury chief Jeremy Hunt in front of a blue Qashqai on the assembly line, meeting workers and getting a tour from plant staff. The day before, Hunt announced tax cuts and other budget priorities ahead of a nationalelectionnext year, coming as economic growth is weak in the U.K. and still-high inflation is squeezing consumers. The Qashqai is the U.K.’s second most popular vehicle this year, while the Juke is the seventh. Nissan also said it will make the next generation of its long-running Leaf electric car at the factory. The company said in 2021 that it planned to build an electric vehicle at the factory, alongside batteries made next door by supplier AESC, owned by China's Envision. AESC already has two gigafactories in Sunderland, and Friday's announcement adds a third. EVs are “at the heart of our plans to achieve carbon neutrality,"" Nissan President and CEO Makoto Uchida said in a statement. “With electric versions of our core European models on the way, we are accelerating towards a new era for Nissan, for industry and for our customers.” Nissan has set a target of electrifying its entire European passenger car lineup by 2030. “With today’s announcement, we are making that vision happen,"" Uchida said at the plant, which temporarily stopped production for the ceremony. The future of Nissan's Sunderland had been in question before and after Britain’s 2016 vote to leave the European Union. Brexit opponents said leaving the bloc without a trade deal would damage Britain’s economy because companies like Nissan would face tariffs on exports to the EU. The auto industry is bracing for 10% post-Brexit trade tariffs taking effect in January. They threaten to raise the cost of new EVs by punishing manufacturers in their respective markets for not sourcing enough of their components from either the EU or Britain. Many EV makers will struggle to meet the requirement because Europe lags behind Asia in battery production. Nissan, however, is the only carmaker in the U.K. with a dedicated battery plant nearby. Nissan joins other automakers making the transition to EV production in the U.K., even as Sunak pushed back a deadline to end the sale of new gas and diesel cars by five years, to 2035. BMW said earlier this year that it's investing 600 million pounds into its Mini factory in Oxford, England, to start making electric vehicles by 2026. India’s Tata Sons, which owns JaguarLand Rover, is building a 4 billion-pound EV battery factory in the U.K. that's expected to produce about 40 gigawatt hours of battery cells every year, enough to provide half the U.K.’s electric vehicle batteries. Stellantis, parent company of British automaker Vauxhall, is investing 100 million pounds to make electric vans and cars in northwestern England.","LONDON -- Nissan will invest more than 1 billion pounds ($1.3 billion) to update its factory in northeast England to make electric versions of its two best-selling cars, a boost for the British gover… [+2039 chars]",eng,ABC News,article,GlobalNews
d815427a-f568-41c6-8a14-d438c715d651,"David Moyes drew his first Basque derby 1-1 in a hard-fought game at Anoeta. He saw his Real Sociedad take a third minute lead through top scorer Carlos Vela but they were pegged back in the second half and despite facing 10 men for the last 10 minutes had to settle for a point. The start could not have been better for Moyes . He has been urging his full-backs to overlap even giving them the example of Leighton Baines to follow and when the goal came on three minutes it was a run from right-back Carlos Martinez that started the move. He overlapped down the right and crossed for Alfred Finnbogason. The Icelandic striker made poor contact with his header but when the ball ran to the other flank Chory Castro jinked to the byline and crossed for Carlos Vela to head past Gorka Iraizoz. Team-mates rush to congratulate Carlos Vela after the Mexican forward put Real Sociedad in the lead . Oscar de Marcos equalised for Athletic Bilbao in the second-half on Sunday night . David Moyes issues instructions to Alfred Finnbogason during the game at Anoeta . REAL SOCIEDAD: Zubikarai, Carlos, Ansotegi, Iñigo, De la Bella, Markel, Granero (Zurutuza 64), Castro (Canales 64) Chory, Vela, Finnbogason . Subs not used: Rulli, Ruben Pardo, Izeta, Gaztanaga, Hervias . Scorer: Vela 3 . ATHLETIC BILBAO: Iraizoz, De Marcos, Balenziaga, San José, Laporte, Iturraspe, M.Rico, Unai (Viguera 60), Susaeta (Gurpegi 81), Aduriz, Muniain (Gomez 78) Subs not used: Urkiaga, Martinez, Buisan, Hierro . Booked: San Jose . Sent off: Laporte . Scorer: De Marcos 61 . Athletic could have doubled their lead on 11 mintues when Iñigo Martinez headed Xabi Prieto corner just wide. Athletic were struggling to contend with Carlos Vela and former Liverpool defender Mikel San Jose was booked for clattering the Mexican striker. Vela was thrown up in the air again from a challenge with Mikel Balenziaga. He was a constant threat and had he, and not his strike partner Finnbogason, been on the end of Xabi Prieto’s cross moments later it would have been 2-0. The Icelandic is completely lacking in confidence and headed woefully wide. Real Sociedad were not having it all their own way and Aritz Aduriz twice tested Eñaut Zubikarai. He also got down well to his right to save Susaeta free-kick but Athletic remained in the ascendancy until half time. Chory Castro shot was saved by Iraizoz and Vela had the whole of the Anoteta on their feet with a mazy run and shot that deserved a goal. Athletic took the game to the home side in the second half but Real Sociedad were able to break quickly with the pass of Castro. He was fed by Xabi Prieto but when the cross came in again Finnbogason was unable to finish. There was always a good chance that they were going to pay for such sloppy finishing and on the hour the equalizer came. Markel Susaeta sent a curling cross to the back post and right back Oscar de Marcos arrived with perfect timing and conviction to volley past Zubikarai. Esteban Granero fights for the ball with opposing striker Aritz Aduriz at Anoeta . Markel Bergara attempts to tackle Athletic Bilbao youngster Iker Muniain on Sunday night . La Real had not been the same side in the second side. Susaeta had time to measure his cross and De Marcos’ energy to meet the centre from his full-back position ahead of Real Sociedad full back Alberto de la Bella was also telling. Moyes must have feared total capitulation just a week after his team conceded four in the second half against Villarreal but they were up against ten men from 79 minutes onwards when Athletic Bilbao centre-back Aymeric Laporte was sent off for a second yellow card. He elbowed Xabi Prieto as the both jumped for a header and deserved to go. Real Sociedad almost took immediate advantage when a run from Castro forced a free-kick on the edge of the area and substitute Sergio Canales thundered it on to the bar. There was still time for Canales to squander another chance with a shot well saved by Iraizoz. Derby games were never kind to Moyes in England. He lost his first one as Manchester United manager 4-1. This was an improvement on that – and against Champions League opponents – but he he will know with better finishing it could have been even better. Vela holds off the challenge of Mikel Rio as he looks to make ground in attack . Moyes shouts from the bench during his first Basque derby on Sunday night .","Carlos Vela scored after just three minutes at the Anoeta .
Mexican forward headed in a cross after neat play on the right .
But Oscar de Marcos equalised in the second half .
Aymeric Laporte sent off with 10 minutes remaining for visitors .
But David Moyes' side couldn't find winner in his first Basque derby .",eng,CNN,article,DialyNews
