uuid,content,summary,language,organization,content_type,dataset
bc7c47cb-fdd4-41e4-8a71-e703d3d6a187,"A consultant gynaecologist has admitted sterilising a woman without her permission and without medical need. Dr David Sim was working in the Newry, Mourne and Down area at the time. He carried out the procedure during an emergency caesarean section in September 2021. He has admitted to the Medical Practitioners Tribunal Service (MPTS) that the sterilisation was not necessary to save the woman's life or prevent harm to her health. The tribunal panel was told that he blocked the patient's fallopian tubes to permanently impair their normal function. On Monday he admitted this was in violation of the woman's reproductive rights. The MPTS will now consider whether his current fitness to practise as a doctor is impaired because of misconduct as well as any possible sanctions.","A consultant gynaecologist has admitted sterilising a woman without her permission and without medical need.
Dr David Sim was working in the Newry, Mourne and Down area at the time.
He carried out … [+586 chars]",eng,BBC News,article,GlobalNews
83537aed-21bc-4141-b363-e39df6b72013,"Finnish investigators say they believed an anchor of a Chinese container ship was dislodged and caused the damage to the undersea BalticConnector gas pipeline between Finland and Estonia on the Baltic Sea earlier this month. The National Bureau of Investigation, a branch of the Finnish police, said that it has  evidence and data  pointing to the Hong Kong-flagged cargo vessel NewNew Polar Bear as the culprit in damaging the pipeline running across the Gulf of Finland. Detective Superintendent Risto Lohi, NBI’s head of the investigation, said in a news conference Tuesday that a 1.5 to 4-meter-wide dragging trail on the seabed is seen to lead to the point of damage in the gas pipeline. That trail is believed to have been caused by a heavy 6-ton anchor which the Finnish Navy retrieved late on Monday. “There are traces in the (anchor) which indicate that it has been in contact with the gas pipeline,” Lohi said, citing data from expert analysis. Whether the pipeline damage was intentional, unintentional or caused by “bad seafaring” is subject of the next phase in the probe, officials said. What happened to the pipeline? On 8 October, Finnish and Estonian gas system operators said they noted an unusual drop in pressure in the pipeline after which they shut down the gas flow. It turned out that the 77-kilometre-long pipeline that runs between the Finnish coastal town of Inkoo and the Estonian port of Paldiski was mechanically damaged in the Finnish economic zone and had shifted from its original position where it is buried in the seabed. There was widespread initial speculation in Finland that the pipeline damage was intentionally carried out by Russia, in an apparent reaction to Finland's recent NATO membership, although senior leaders did not specifically name Moscow in public.  Last week, Finnish officials named the NewNew Polar Bear as the prime suspect as the course and positioning of the 169-meter-long ship in the Baltic Sea coincided with the time and place of the gas pipeline damage. Recent photos published on social media of the Chinese vessel, which called at the port of St. Petersburg in Russia during its Baltic Sea voyage, show the vessel is missing one of its anchors. The Marine Traffic website shows the ship is currently sailing on Russian northern waters and is presumably heading back to China via the Northern Sea Route. Finnish investigators said they have tried several times to contact the ship’s captain but without success and are now cooperating with Chinese officials on the case. A Chinese foreign ministry spokesperson said at a regular government media briefing on Monday that Beijing has called for an “objective, fair and professional” investigation into the damage to the BalticConnector and stressed that the Chinese vessel was sailing normally at the time. New photos by the Finnish Border Guard showed substantial damage to the 300-million euro gas pipeline that connects Finland to the European gas network. The BalticConnector pipeline was launched for commercial use at the beginning of 2020. Repair work is expected to take at least until the end of April 2024. A Finland-Estonia and Sweden-Estonia telecom cable was damaged at the same time as the pipeline. Finnish authorities say they believe the Finland-Estonia data cable damage is tied to the Chinese vessel as well. ","Finnish police say they have data pointing to the Hong Kong-flagged cargo vessel NewNew Polar Bear as the culprit in damaging the pipeline running under the Baltic Sea.
 Finnish investigators say th… [+3289 chars]",eng,Euronews,article,GlobalNews
7d1995b5-33df-4fbe-9517-1a48f92595f1,"By . Nick Enoch . Being the wife of a jockey can be nerve-racking, as Annabel Waley-Cohen found out at Cheltenham today. Her face, contorted into a variety of pained expressions, said it all as she watched her husband Sam finish third in the Ryanair Chase at Britain's biggest jump festival. But as well as being an amateur rider, Sam Waley-Cohen also has a rather fascinating claim to fame: he is believed to be the man who brought his close friends Prince William and Kate Middleton back together after their split in 2007. It was at a party thrown by Sam at his family’s mansion in Oxfordshire in June of that year that Kate and William were seen chatting - and within a few weeks they were holidaying together on a yacht in the Seychelles. Annabel Waley-Cohen watches her husband Sam ride in the Ryanair Chase at Cheltenham today. Sam Waley-Cohen threw a party in June 2007 - just months after his good friends Kate and William had split up. The reunited pair holidayed in the Seychelles weeks later . Annabel could hardly bear to watch as 'royal matchmaker' Sam rode Rajdhani Express in the Ryanair Chase . Annabel shouts encouragement to her husband . Annabel feels the relief after the race is over and her husband finished in third place . Speaking to the Mail in 2011, Sam was quick to play down his role as Cupid. ‘People love the idea that somebody put them back together but they put themselves together far more,’ he said at the time. By coincidence, it was at the Cheltenham Festival, in March 2007, that it first became clear there was any trouble in Kate and William's relationship. The spark appeared to be gone, whereas just a year earlier they were spotted kissing in public for the first time. Days later, pictures emerged of William partying in Boujis nightclub with other women. Sam Waley-Cohen (right) finished third in the race today. Speaking to the Mail in 2011, Sam was quick to play down his role as Cupid. 'People love the idea that somebody put them back together but they put themselves together far more,' he said at the time . Sam and Annabel (left) at Cheltenham yesterday. Right, Sam has been involved in organising charity events, including the DayGlo roller-disco in 2008 at which Kate Middleton wore yellow hot pants . It was at the Cheltenham Festival, seven years ago (above), that cracks in Kate and William's relationship became apparent . That Easter, Kate gave William an ultimatum - to either commit to their relationship, or it was over. So it was that the young couple, who had met while studying history together at St Andrews University in 2001, called time on their romance. Mere months later, Sam threw his party... and the rest is royal history. The son of leading racehorse owner Sir Robert Waley-Cohen and his wife Felicity, the daughter of Viscount Bearstead, Sam is the product of a privileged background. However, tragedy struck his family while he was a teenager. Prince William kisses his wife Kate, Duchess of Cambridge on the balcony of Buckingham Palace after the Royal Wedding in April 2011 . Sam celebrates with Princess Anne after winning on Long Run at the Cheltenham Gold Cup in 2011 . In 1995, his brother Thomas, younger by two years, was diagnosed with Ewing’s sarcoma, a rare form of bone cancer. He died in 2004, just days after his 20th birthday. For Sam, horse-racing helped him through his grief. In 2005, he unexpectedly won at the Cheltenham Festival, riding his father’s horse Libertine. And in 2011, he also won the Cheltenham Gold Cup on another of his father's horses, Long Run. Fast forward to the present and Waley-Cohen rode Rajdhani Express to third, behind winner and favourite Dynaste and second-placed Hidden Cyclone. Ryanair boss Michael O'Leary and wife  in the parade ring at the Cheltenham Festival today .","Rider Sam Waley-Cohen threw party attended by Kate and William a few months after they split up .
Weeks later, the young couple holidayed together in Seychelles .
Sam raced today in Ryanair Chase at Britain's biggest jump festival .",eng,CNN,article,DialyNews
acf3ef03-34b4-43d7-a38d-4d57a505659a,"ISTANBUL, TURKEY - JUNE 10: Erling Haaland of Manchester City celebrates with the UEFA Champions ... [+] League trophy after the team's victory during the UEFA Champions League 2022/23 final match between FC Internazionale and Manchester City FC at Ataturk Olympic Stadium on June 10, 2023 in Istanbul, Turkey. (Photo by Catherine Ivill/Getty Images) The Ballon d’Or is soccer’s most prestigious individual prize. Dominated by Lionel Messi and Cristiano Ronaldo for the last 15 years, there is greater debate over who could get their hands on the prize this season - although Messi might end up adding a record eighth Ballon d’Or to his collection after winning the 2022 World Cup. Pep Guardiola, someone who played a key role in turning Messi into the world’s best, believes it should go to a different player, though. Indeed, he has strongly argued for Erling Haaland to win a first Ballon d’Or after the Norwegian striker was integral to Manchester City’s Treble-winning success of last season. “Haaland should win - Yes. We won the treble and he scored 50 million goals,” said Guardiola when asked to suggest a Ballon d’Or winner for 2023. His argument, while simplistic, is a persuasive one. Manchester City were indeed the best team in Europe last season and Haaland was their exceptionally dangerous frontman. MANCHESTER, ENGLAND - MARCH 18:  Pep Guardiola the manager of Manchester City embraces Erling ... [+] Haaland after he is substituted during the Emirates FA Cup Quarter Final match between Manchester City and Burnley at Etihad Stadium on March 18, 2023 in Manchester, England. (Photo by Alex Livesey - Danehouse/Getty Images) Haaland set a new record for the most goals in a single Premier
PINC
 League season by hitting 36 times in just 35 appearances. He also scored 12 goals in just 11 games as Manchester City won the Champions League for the first time in their history. Haaland was the most feared player in European soccer last term. Of course, Messi’s achievement in Qatar was historic. Argentina hadn’t won the World Cup since the days of Diego Maradona and Messi delivered the one prize that had evaded him his entire career until that point. Haaland, meanwhile, watched the 2022 World Cup from home due to Norway’s failure to qualify. LUSAIL CITY, QATAR - DECEMBER 18: Lionel Messi of Argentina lifts the FIFA World Cup Qatar 2022 ... [+] Winner's Trophy during the FIFA World Cup Qatar 2022 Final match between Argentina and France at Lusail Stadium on December 18, 2022 in Lusail City, Qatar. (Photo by Julian Finney/Getty Images) “The Ballon d'Or has to be two sections,” said Guardiola. “One for Messi, and after look for the others. The worst season of Messi is the best for the rest.” Most bookmakers have Messi as the favourite to win another Ballon d’Or even after an underwhelming club campaign at Paris Saint-Germain in the first half of 2023. A generational transition is taking place at the top of elite level soccer. Messi now plays in Major League Soccer with Inter Miami while Ronaldo is at Al-Nassr in Saudi Arabia. Haaland, along with Jude Bellingham and Kylian Mbappe, represents the next generation. He is at the vanguard of the new era. Whether or not Haaland wins the 2023 Ballon d’Or, he is likely to be in contention for the prize for the next decade. Players like the Norwegian don’t come along very often. If Haaland keeps scoring goals and winning matches, a Ballon d’Or trophy will come his way at some point in the future.","ISTANBUL, TURKEY - JUNE 10: Erling Haaland of Manchester City celebrates with the UEFA Champions ... [+] League trophy after the team's victory during the UEFA Champions League 2022/23 final match be… [+3309 chars]",eng,Forbes,article,GlobalNews
f2569a9c-49b5-4f85-88a4-d2122116ef95,"ATLANTA --The Georgia judge overseeing theelectionsubversion case against former PresidentDonald Trumpand others declined a request to revoke the bond of one of the defendants but did impose stricter bond conditions after prosecutors complained about his social media posts that mentioned witnesses and co-defendants. Fulton County District Attorney Fani Willis made a rare appearance in the courtroom to argue for the revocation of the bond of Harrison Floyd, who was a leader in the organization Black Voices for Trump. Floyd was one of 18 people accused along with the former president of participating in a wide-ranging scheme to illegally try to overturn the 2020 election. Willis filed a motion last week asking Superior Court Judge Scott McAfee to revoke Floyd's bond. In her first in-person appearance in this case since the indictment, she argued in court that Floyd has been attempting to intimidate and contact likely witnesses and his co-defendants in violation of the terms of his release. Floyd's lawyers argued that his social media posts are constitutionally protected speech and that he was in no way trying communicate with or intimidate any witness or co-defendant. McAfee said there is no constitutional right to bail and that bond orders can contain conditions that curtail a defendant's rights, but he also noted that people are generally allowed to publicly criticize the merits of the case but cannot cross a line. He said Floyd appears “very boldly willing to explore where that line is"" in this case. McAfee said he did believe there had been a “technical violation” of Floyd's bond conditions but that not all violations merit revocation. McAfee said he didn't believe that Floyd's posts amounted to intimidation, pointing out that they didn't include posting of personal information or any explicit wording that something should be done about the people he mentioned. But he said the question was much closer when it comes to whether Floyd was trying to directly or directly communicate with witnesses or codefendants, noting that the people did end up seeing his posts. “I think the public safety interests raised as a result of today’s hearing indicate that his actions have a consequence,” the judge said. After discussion with the lawyers, and over some objections from Floyd's attorneys, McAfee signed a modified bond order proposed by prosecutors. The new bond conditions say Floyd shall have “no contact” with or do anything to intimidate any co-defendant, witness or person named in the indictment. They also prohibit him from making any public statement about any of those people and from posting anything about them or contacting them in any way on social media. That includes not interacting with a post by any other user that would violate the order if he had been the one who posted it. Floyd attorney Chris Kachouroff complained that the order would effectively “muzzle” his client. McAfee said rushing to modify the order while sitting there could cause problems but that he was open to modifying the terms in the coming weeks. “I think what the judge did was fair,” Kachouroff said after the hearing. “I don't like it, but he's within the realm of reason.” The charges against Floyd relate to allegations of harassment toward Ruby Freeman, a Fulton County election worker who had been falsely accused of election fraud by Trump and his Republican supporters. Floyd took part in a Jan. 4, 2021, conversation in which Freeman was told she “needed protection” and was pressured to lie and say she had participated in election fraud, the indictment says. Floyd was among 18 people charged along with Trump and accused of participating in a wide-ranging scheme to illegally try to keep the Republican incumbent in power even after he lost the presidential election to DemocratJoe Biden. Four defendants have pleaded guilty after reaching a deal with prosecutors that includes a promise to testify in any trials in the case. Trump and the others have pleaded not guilty. No trial date has been set, but Willis last week asked McAfee to set it for Aug. 5, 2024. Floyd was the only defendant in the case who spent time in jail after his indictment because he's the only one who didn't have a lawyer reach an agreement on bond conditions before he turned himself in at the Fulton County Jail. The conditions of his release include not communicating directly or indirectly about the facts of the case with any of his co-defendants or any known witnesses. Willis stressed that her concern was protecting witnesses and making sure the defendants get a fair trial. “He can publicly criticize me all he wants. I don’t value his opinion. It doesn’t matter,” Willis said. “But what he may not do is publicly do things that intimidate witnesses, and so that needs to be clear.” She called three witnesses during Tuesday's hearing — an investigator in her office, a high-ranking official in the Georgia secretary of state's office and an attorney for Freeman. She walked them through numerous posts Floyd had made on social media. The investigator testified that he had communicated with a lawyer for Jenna Ellis, a co-defendant who pleaded guilty last month. The lawyer said Ellis had seen Floyd's post accusing her of lying and believed that it was meant to harass or intimidate her or to encourage others to do so. Gabriel Sterling, a top secretary of state's office official who strenuously defended the legitimacy of the state’s 2020 vote count against Trump’s false claims that he won said he had seen Floyd's posts insulting him and Secretary of State Brad Raffensperger. But he said posts like that are “par for the course” for a public official. Freeman's lawyer, Von Dubose, said a service his team pays to monitor threats to Freeman and her daughter had noticed a spike in such activity related to Floyd's posts. Floyd's attorneys disputed that the threat activity in that report could be reasonably attributed to his posts. They also noted that while Trump's bond order specifically puts limits on certain social media posts as part of his bond conditions, Floyd's does not. They argued that Floyd's posts were protected speech and that attempting to communicate with anyone by tagging them on social media is analogous to shouting to someone across a crowded stadium. They also argued that Floyd didn't attack Freeman and views her as a favorable witness for his defense.",ATLANTA -- A judge in Atlanta is set to hear arguments Tuesday on a request to revoke the bond of one of former President Donald Trump's co-defendants in the Georgia case related to efforts to overtu… [+3571 chars],eng,ABC News,article,GlobalNews
8a08bda5-987d-4865-a1e1-69d382c76dd5,"With temperatures currently hovering around 2F (-17C), it's fair to say that it's pretty chilly in Ithaca, New York, right now. It's so cold, in fact, that the local tourist bureau has issued a hilarious ad on its website urging potential visitors to forgo a trip to the Upstate New York city and head to the Florida Keys instead. Visitithaca.com added the pop-up window to their website under the banner, 'That's it. We surrender. Winter, you win. Key West anyone?' Scroll down for video . The hilarious ad from Ithaca tourist board - complete with a gorgous image of bathers enjoying the azure water in Key West - advises potential visitors to go to sunny Florida until the weather warms up . The ad goes on to say that 'due to this ridiculously stupid weather' visitors should reconsider their travel plans, and to 'come back when things thaw out. Seriously, it's for the birds here now.' 'On behalf of 100 million Northeasterners, we're saying that we're done with cold and snow.' Speaking to the Ithaca Journal, Bruce Stoff, director of the Ithaca Convention & Visitors Bureau, defended the tongue-in-cheek message: 'This is a way for us to stay engaged with our customers at a time when Upstate New York isn't exactly top of mind.' But it appears that the reverse psychology tactics may have paid off. The quirky ad has caused a flurry of interest on social media with hundreds of Twitter users commenting and re-tweeting it to their followers. Twitter was awash with people re-tweeting the ad and praising the tourist board's keen sense of humour . Many Twitter users praised the tourist board for its honesty and sense of humour, while user MikeMongo is among a number of people on the site who claim the amusing ad may actually persuade them to visit the city. If you are considering a visit once the snow finally thaws and temperatures reach double figures, they're plenty of attractions waiting for potential visitors. According to the tourist bureau's website, the city is blessed with stunning natural scenery, including abundant waterfalls and gorges. If you do get around to visiting Ithaca when it thaws out, there are plenty of attractions to keep visitors happy . 'In our corner of the Finger Lakes Region of New York, we've become a destination known for cultural events, activities and outstanding outdoor recreation. 'Our population is infused with the constant energy of youth from the bright students and faculty of Ithaca College and Cornell University making it a unique and dynamic vacation destination that is charming, intelligent and varied.' Well, they say no publicity is bad publicity...","Pop-up on tourist board website says 'We surrender... Key West anyone'?
Temperatures in Ithaca are currently hovering around 2F (-17C)
The quirky ad has caused a storm on Twitter .
Visitor bureau says ad is a way of keeping it engaged with its customers .",eng,CNN,article,DialyNews
984dbdb3-90d0-4870-90e8-6e78dcb2c4c0,"Parts of the UK are bracing for snow and wintry showers this week as the cold spell continues. Temperatures dropped below freezing for much of the country over the weekend, with lows of -8C (17.6F) forecast for Tuesday. The coldest recorded temperature so far this autumn was -7.7C in Shap, Cumbria, on Saturday morning. BBC Weather says snowfalls are possible but there is ""a lot more uncertainty than normal"" in forecasts. Tuesday night will bring frost to much of the country, with temperatures of around -2C to -5C, and possibly as low as -8C, across parts of the north of England and rural Scotland, the Met Office said. Higher ground in Scotland and northern England saw snowfall last week, which is typical for late November. Met Office spokesman Oli Claydon said snow showers are expected on the North Sea coast, including Scotland and the north east of England, from Wednesday. He added that ""we are not likely to see significant accumulation on the ground"". Snow may also fall in parts of south-eastern England, including Hampshire.  The cloudy and damp start to the week will give way to sunnier spells, before turning unsettled later in the week, forecasters say. Lead BBC Weather presenter and meteorologist Simon King said: ""It's going to be a cold week with temperatures only around 2 to 7 degrees Celsius - which is below the average for the time of year."" He added: ""With a cold north easterly wind, snow showers will come into northern and eastern areas of the UK and while this will mostly be over high ground, there's a chance that there could be snow to low levels for a time. ""There's also a small possibility of getting some sleet or snow to southern areas of the UK later in the week too. ""Forecasting snow in the UK, in December is actually really tricky. Being an island, it's typically not quite cold enough and we still have a battle between milder tropical air and colder Arctic air. ""While we still have the battle of the air masses, how much rain that turns into sleet or snow is always a difficult forecast to make."" Parts of central Scotland woke up to frost on Monday following cold overnight temperatures falling to -6.4C in the village of Tyndrum, according to the Met Office. It stayed above freezing for the rest of the country as bands of cloud and rain moved in.  Showers and hill snow could still affect parts of Scotland and north-east England, where it will also be windy. The low temperatures will persist through Tuesday and Wednesday, with sunny spells forecast. An area of low pressure moving in from the South West on Thursday could meet colder air, with showers expected across southern England and Wales, turning to snow over higher ground. The temperature peaked in double figures in southern England and Wales on Monday before dropping again into Tuesday. Find out the weather forecast for your area, with an hourly breakdown and a 14-day lookahead, by downloading the BBC Weather app: Apple - Android - Amazon  The BBC Weather app is only available to download in the UK.","Parts of the UK are bracing for snow and wintry showers this week as the cold spell continues.
Temperatures dropped below freezing for much of the country over the weekend, with lows of -8C (17.6F) … [+2993 chars]",eng,BBC News,article,GlobalNews
0d5fe8e2-0d09-4e10-ba18-427721bb42bb,"Oscar Pistorius will start a period of psychiatric evaluation at a state institution next Monday, a South African judge has ruled. Judge Thokozile Masipa said on Tuesday that the double-amputee athlete's murder trial at the High Court in Pretoria will be postponed until June 30 while he is observed as an outpatient at Weskoppies Psychiatric Hospital. Evaluation: Oscar Pistorius leaves the High Court in Pretoria after his murder trial was postponed until June 30 while he undergoes psychiatric tests in a state institution . Assessment: Judge Thokozile Masipa ruled that Pistorius will go to Weskoppies Psychiatric hospital for tests . New twist: Pistorius talks to brother Carl inside the courtroom after the latest dramatic moment in his murder trial . Pistorius must attend the hospital at 9am every weekday and will be evaluated by a panel of four mental health experts. He can leave every day at 4pm or when allowed by hospital authorities. Judge Masipa ruled that Pistorius's period of observation will not be more than 30 days. A psychiatrist had testified at Pistorius's trial that he had an anxiety disorder which may have contributed to him fatally shooting girlfriend Reeva Steenkamp at his home on Valentine's Day last year. Sorry we are not currently accepting comments on this article.","Judge Thokozile Masipa ordered assessments to start next Monday .
Pistorius will report to Weskoppies Psychiatric Hospital as an outpatient .
Athlete must attend every weekday morning at 9am .
Will be evaluated by panel of mental health experts .",eng,CNN,article,DialyNews
