uuid,content,summary,language,organization,content_type,dataset
f26c2867-5989-4bc3-bc7d-5f6de39e54bb,"By . Rob Draper . Follow @@draper_rob . Nothing brings home the youthfulness . of England’s squad more than a quick check of their first World Cup . memories: Raheem Sterling’s are from South Africa 2010. ‘The . first World Cup I fully remember was the last one, when Steve [Gerrard] . scored in the first game against the United States,’ said 19-year-old . Sterling. ‘I was . sitting at home eating pizza with friends during the game and then we . went out for a little kick-about at half-time to try to imitate these . boys.’ Dreamland: Raheem Sterling (right) in training with England team-mate Rickie Lambert ahead of the World Cup . Fully focused: Sterling is looking forward to playing in the World Cup at the age of just 19 . Sterling gestures towards to Gerrard, who is sting alongside him as part of the World Cup squad. Four years ago he was a 15-year-old youth playing football on St Raphael’s Estate in the shadow of Wembley, though for most of his early life the stadium was a building site. Only in his teens did the new stadium emerge and by then Sterling was on QPR’s books before joining Liverpool at 16. But no one epitomises the youthful potential of this England squad more than Sterling. He is not the youngest — that honour falls to Luke Shaw — but in terms of a young man most likely to make an impression on the world, Sterling is the prime candidate. As pressure intensified in Liverpool’s title run-in, Sterling looked nerveless, becoming a key player in the title challenge, despite having being marginal at the start of the season. He fairly forced his way into the team with his pace, finishing and skill impossible to ignore. Just ask Arsenal’s back four. Stars in his eyes: Sterling (right) training with England's talismanic forward Wayne Rooney . ‘It was an enjoyable team to play in,’ said Sterling. ‘And the fans as well, the way they got behind us in the . last few games was brilliant. I’ve never seen anything like it. I got . real goose bumps.’ England have had their fair share of youthful . prodigies, from the  over-exposed Theo Walcott, who joined the squad at . 17 in 2006, to Michael Owen, a raw 18-year-old who lit up the World Cup . in 1998. Wayne Rooney also burst on to the world scene at 18, but that . was at the European Championship in 2004. Sterling approaches this . World Cup with expectations of his experience being more akin to Owen’s . than Walcott’s, who didn’t play. If anyone is likely to shock opponents, . it is Sterling. ‘Now I’m just working hard, so anything can happen, . but I’m not going to say I’m going to do amazing things,’ he said. ‘I . will give 100 per cent and hopefully what I try will come off and work. But I’m not going to put myself under pressure and say I’m going to do . what Michael Owen did. I’m just going to work hard for the team.’ Even . the most confident young prodigy can shrink a little when promoted to . the England squad. ‘It’s a bit nerve-racking, sitting there eating . dinner with your new England team-mates. You don’t want to be too much . in someone else’s zone. But I’ve had a lot of help and advice from the . Liverpool lads.’ Though he was born in Maverley, Jamaica, he came to . London when he five. His initial emergence saw him given an England cap . at 17, becoming the third youngest after Walcott and Rooney since 1881. Yet the limelight faded as Brendan Rodgers demoted him from the first . team. Topping it off nicely: Steven Gerrard celebrates scoring against the USA in 2010, a goal the 15-year-old Sterling watched on TV while eating pizza . His life off the pitch was also under scrutiny, a . well-established rumour asserting that he had fathered a number of . children. In reality he has only one daughter, one-year-old Melody, . although he is no longer with her mother. In football terms, it . looked as though he might have shone brightly but faded quickly. Rodgers’ restraint paid off in the second half of last season, . Sterling’s renaissance bringing him back into the national . consciousness. Not only was he key to Liverpool’s rise, but he was also . considered mature enough to play centrally behind the strikers as well . as wide right or left. ‘It was a new position for me and I had to . adapt. I think Brendan mainly put me there to move the ball quicker. Sometimes I like to stay on the ball a bit too long and I think he put . me in there so someone might smash me or something like that! He put me . in there to make sure I play with two touches. I played there when I was . younger at QPR, just behind the striker, and I quite like it.’ Tactically, . he has proved himself adept and Rodgers felt he had grown up enough to . describe him as the best young player in Europe. ‘Obviously that’s nice . to hear,’ said Sterling. ‘But I try to block it out. For a manager like . Brendan to say that is obviously good for me, but I just try to keep . level-headed.’ He says it is his mother, Nadine, who keeps him . grounded and in the next breath reveals he has moved out to his own . place. Like most teenagers, he doubtless feels ready to take on the . world.","Sterling watched Gerrard score vs USA on TV, aged 15 .
Says he has to 'pinch himself' playing with likes of Gerrard and Luis Suarez .
John Barnes urges people to not put too much pressure on Sterling .
Sterling says he won't 'overdo it' if he gets his chance in Brazil .",eng,CNN,article,DialyNews
32fc106b-ca0e-483d-adf7-429902054bfa,"By . Daily Mail Reporter . Last updated at 7:55 PM on 30th October 2011 . After being call all kinds of names and had their industry demonized, it doesn't come as an exact shock to hear that the country's wealthy are donating the least to the Occupy Wall Street protests. Online fundraising site WePay said that people earning over $250,000 have only donated 1.39 per cent of the cause's cash, falling very closely in line with their representation as the country's wealthiest one per cent. This news comes as protesters face increased police opposition across the country. Getting handouts: Donations of cash and various food have helped sustain protesters who are staying in New York's Zuccotti Park . The site has accumulated a total of $325,000 to the protesters, with the majority coming from the self-proclaimed middle class. People that decided to make donations online were asked by the site to give their annual income to allow for demographic analysis. Of those donations, 60 per cent were given by people who claim that they make between $35,000 and $100,000. 'The middle class is really giving the bulk of the money,' said Bill Clerico, the CEO of WePay. 'In the last 30 days, donations have really snowballed as more movements have joined Occupy Wall Street,' he continued. Manhandled: A protester is grabbed by police officers during the unrest in Denver on Saturday . The donations are spread across the . country and the world, as sympathizers in 36 different countries, . including Afghanistan and the United Arab Emirates. All 50 states are financially . represented, and the geographic break down helps to paint a clearer . picture of where the country stands on the movement. Connecticut residents have given the . most, with the average donation coming in at $65.15, with Hawaii and New . Jersey following suit staying within a dollar above and below the $60 . mark respectively. North Dakota had the lowest average donation with only $16.25, and Arkansas came in second to last with $20.50. Interestingly, those figures fall . along party lines: the three highest paying states voted for the . Democratic Barack Obama in the 2008 while Nebraska and Arkansas voted . for John McCain, the Republican nominee. Staying power: Though many protests have come since the original, New York seems to have the most momentum as they hit the one month mark on October 17 . Anniversary dates- like New York's one . month mark on October 17- and big media spectacles- often caused by . police violence- prompt more people to open the purse strings, serving . as big money days for the site. Given the weekend's incidents at some protests, it seems like there will be many more of those days to come. A tense standoff between Occupy Denver . protesters and authorities near the Colorado Capitol erupted Saturday . with a surge of demonstrators being met with police force that included . pepper spray and rubber bullets. Grounded: A man is arrested after clashing with police during the Occupy Denver protest after a march through the downtown district . The clash came as Occupy Wall Street . protesters and state officials in Tennessee squared off for a third . consecutive night Saturday, even though a local judge has refused to . jail demonstrators who have been arrested and said the state lacks the . authority to set a curfew on the property. These violent blow ups come at the . same time as groups of over 30 people were arrested in both Portland, . Oregon and Austin, Texas in the late hours of Saturday night and early . morning of Sunday. Arrested: Denver police handcuff a man after a tense standoff on the steps of the state Capitol and Civic Center . In New York City, where the Occupy . Wall Street movement began last month, a mix of snow, rain and slush . made for sheer misery at the encampment in Zuccotti Park in lower . Manhattan. Drenched protesters hunkered down in tents and under tarps as the plaza filled with rainwater and melted snow. Technically, tents are banned in the . park, but protesters say authorities have been looking the other way, . even despite a crackdown on generators that were keeping them warm. 'I want to thank the New York Police . Department,' said 32-year-old protester Sam McBee, decked out in a . yellow slicker and rain pants. 'We're not supposed to have tents. We're not supposed to have sleeping bags. You go to Atlanta, they don't . have it. You go to Oakland, you don't have it. And we got it.' Weapons raised: Mayhem as the protesters face the wrath of heavily equipped police officers .","Donations tend to rise and fall depending on the state's politics .
Comes as protests grow violent and police use rubber bullets in Denver .
Over 30 arrested in Portland and 38 in Austin as police crackdown .",eng,CNN,article,DialyNews
f8b9c70c-ea84-4ac5-97eb-8e8c5eb5ad8b,"Editor's Note: Drew Westen, Ph.D., is professor of psychology and psychiatry at Emory University, founder of Westen Strategies, and author of ""The Political Brain: The Role of Emotion in Deciding the Fate of the Nation."" He has been a consultant or adviser to several candidates and organizations, including the AFL-CIO, and has informally advised the Obama campaign. Drew Westen says Democrats realized you need more than position papers to sway the voters. ATLANTA, Georgia (CNN) -- A single factor never produces a complex event like the historic election of Barack Obama. But when the final post-mortem on the election of 2008 is someday written, it will no doubt include at least three. First, John McCain started with three strikes against him. Those strikes happen to be the three strongest predictors that enter into the equations used by political scientists to predict who will win an election: an unpopular incumbent president (in this case, the most unpopular in the history of polling), an economic downturn (in this case an understatement), and an unpopular war. In some ways, McCain lost the presidency twice to George W. Bush. In the 2000 South Carolina primary, McCain was defeated by what have been generously referred to as ""dirty tricks;"" and in the two-year run-up to the 2008 election, he allied himself with Bush and his policies to win his party's nomination (even referring to Bush as ""one of our greatest presidents""), which was his undoing with independent voters in the general election. Second, whether McCain rues the day he chose Sarah Palin (who moved from the asset to the liability column around the same time Lehman Brothers did), Palin no doubt rues the day she chose to become a small-town mayor instead of a community organizer. It was precisely the extraordinary capacity to organize people that allowed Obama and his chief advisers to bring such unprecedented numbers of people to the polls. Not only was this the first election in recent memory in which Democrats outgunned Republicans with their get-out-the-vote efforts, but it was the first time since Eisenhower recognized the potential value of television as a medium for advertising over 50 years ago that Democrats have led Republicans in technology. From the moment I met Obama's media wizard, Scott Goodstein, 18 months ago, I realized Obama would have a tremendous advantage on that front, but I didn't realize by how much. But then there's that other major factor: For the first time since Bill Clinton, the Democrats chose a candidate with both the general intelligence to govern and the emotional and political intelligence to win. And they finally abandoned the approach to campaigning that has been their downfall for generations: peppering voters with facts, figures, and policy positions and assuming they will see what a rational choice the candidate is. We don't choose any of the important people in our lives that way, whether spouses or presidents. Obama beat McCain the same way he beat Hillary Clinton: by out-inspiring them, boxing them into the role of the candidate against hope, and defining himself as the candidate who represents change. And in the last few weeks of the campaign, Obama finally began to control the four stories that matter in an election: . 1. the story you tell about your yourself (that he was the candidate of change, fleshing out what he meant by change); . 2. the story you tell about your opponent (that McCain was four more years of Bush); . 3. the story the other candidate is telling about himself (McCain the maverick, which Obama countered by citing McCain's proud proclamation that he had voted with Bush over 90 percent of the time and parrying, ""That's not a maverick, that's a sidekick""); and . 4. the story McCain was telling about Obama (that he lacked the experience and judgment to lead, which Obama countered with his steadiness in the face of the Wall Street meltdown and his strong, steady performances in the debates). Elections are won by candidates who control those four stories and in so doing inspire the electorate and channel their fears (in this case, fears about the economy trumping all else). Going forward, Obama needs to find his way as a leader between the excesses of the ""permanent campaign,"" in which a president remains in campaign mode throughout his presidency -- taken to its extreme under George W. Bush, who allowed his political strategist, Karl Rove, an inordinate role in crafting policies rather than just figuring out how to talk with the public about them -- and Obama's more natural predilection to talk like a law professor. What Democrats learned from this election is that if their candidate thinks like a professor but inspires like a preacher, they can have their cake and eat it, too. President-elect Obama faces enormous mountains to climb that will require enormous public support. He will no doubt pursue the policies he considers best for digging our nation out of some deep ditches, both domestically and internationally. But the best policies don't sell themselves, whether the date is November 3 or January 21, and the style that led him to the White House -- a calm, thoughtful, steady approach to policy combined with an extraordinary capacity to inspire -- is the same style that will make him an extraordinary leader. The opinions expressed in this commentary are solely those of Drew Westen.","Drew Westen: McCain was burdened by bad economy, Bush unpopularity .
Democrats had technological edge for first time in decades, Westen says .
Westen says Democrats learned you can't win with position papers, statistics .
They dealt with people's fears, mostly about the economy, Westen says .",eng,CNN,article,DialyNews
51a58fa5-1608-4abc-89e0-5a1c61ae1471,"ISLAMABAD: Pakistan Muslim League-Nawaz (PML-N) supremo Nawaz Sharif met with US Ambassador Donald Blome in Lahore and discussed the current political and economic landscape in the country, Dawn News reported on Saturday.The US envoy called on the party leader, and their discussion centred on the importance of Pakistan's relations with the United States.As per the Pakistan-based news daily, the meeting was specifically focused on his party's preparations for the upcoming elections and coincided with Nawaz's series of public gatherings leading up to the elections next year, following his return to the country on October 21.Dawn News reported, quoting the party's official statement, that Nawaz shared his thoughts on the political and economic situation in Pakistan and the former premier conveyed to the envoy that ""the people of Pakistan would once again place their trust in the PML-N to navigate the country through the numerous challenges it currently faces"".The discussion between the duo also encompassed various domains, including trade, economy, climate change, security, and regional stability.Nawaz also raised the issue of the ""plight of innocent Palestinians who are being mercilessly killed by the indiscriminate Israeli bombardment and imposition of siege around Gaza"", Dawn News reported.He called for an immediate end to hostilities and the urgent provision of humanitarian and medical assistance to war-hit people.Nawaz Sharif landed at Islamabad airport last month as he returned to Pakistan after four years of exile in London.His return has boosted the political fortunes of his party, The Geo News reported. ",10 ways to get over a heartbreak,eng,The Times of India,article,GlobalNews
82b79d3d-08bf-4175-a7a6-22b1c6b23143,"Harry Kane kept his astonishing season rolling with two goals in two minutes for England’s Under 21s — only for France to hit back and inflict a first defeat in 12 games on Gareth Southgate’s men. Tottenham striker Kane took his tally to 15 goals from 14 starts for club and country, but Arsenal’s French starlet Yaya Sanogo grabbed a brace of his own to wipe out the 2-0 lead. Kingsley Coman rifled a shot into the top-left corner after 73 minutes to clinch the friendly win for France. England midfielder Tom Ince shoots past goalkeeper Alphonse Areola and defender Aymeric Laporte.... ....and Harry Kane is left with a tap in to put England Under 21s 2-0 ahead against France . France U21: Areola, Laporte, Conte, Mendy, Gbamin, Tolisso (Sanson 74), Imbula (Bakayoko 64), Veretout, Ntep, Sanogo, Thauvin (Coman 63) Subs Not Used: Nardi, Foulquier, Amavi, Bahebeck . Booked: Tolisso,Mendy . Goals: Sanogo 29,44,Coman 73 . England U21: Bond,Keane,Garbutt,Gibson (Jenkinson 42),Lascelles, Chalobah (Forster-Caskey 33), Carroll, Pritchard (Ings 46), Ince, Kane (Wilson 65), Redmond . Subs Not Used: Butland, Robinson, Hughes, Bamford, Woodrow. Booked: Carroll,Lascelles . Goals: Kane 20,22 . Att: 5,000 . Ref: Serdar Gozubuyuk (Leeuwarden) Kane struck first after 20 minutes of a rain-soaked contest in Brest, running on to an incisive pass from Tom Ince before dinking the ball over the goalkeeper with his left foot. And the same combination struck again, with Ince — currently on loan at Forest from Hull — producing a brilliant turn before crossing for Kane to tap home from two yards. An assistant failed to spot Sanogo was offside as he touched home Antoine Conte’s effort to reduce the arrears. Then on the stroke of half-time Sanogo levelled with another smart piece of poaching. It was the first defeat for Gareth Southgate's Young Lions and England Under-21s' first since the last European tournament in Israel in 2013 - a run of 15 games. The only blip in the meantime was a draw in Finland in September 2013. England beat Portugal 3-1 in Burnley last Thursday for an 11th straight win and Southgate made five changes, with Kane among those coming in. There was torrential rain in western France and England had to withstand wave after wave of Les Bleus attacks as their impressive winning record faced a fierce test. England striker Kane celebrates his second goal with Nottingham Forest loanee Tom Ince . France forward Yaya Sanogo fights with England duo Luke Garbutt (left) and Alex Pritchard . England showed their pedigree with with their first glimpse of goal. Ince dropped deep and fed Kane in the left channel and the Tottenham striker showed composure to lift the ball over the on-rushing France goalkeeper Alphonse Areola. A second followed swiftly when Ince turned brilliantly on receiving Nathaniel Chalobah's pass inside the edge of the area and then fired across goal with Kane applying the finishing touch on the line. France halved their deficit with a deserved goal when Benjamin Mendy clipped the ball to the back post and Antoine Conte's cross was tucked in by Sanogo. Chalobah departed injured soon afterwards with Jake Forster-Caskey of Brighton coming on in his place and another premature change was required when Ben Gibson went off, with Carl Jenkinson coming on. France forward Paul-Georges Ntep takes on England defender Michael Keane . Nathaniel Chalobah chases Florian Thauvin during a torrential downpour in Brest, France . France forward Thauvin gets his shot away despite a challenge from England defender Ben Gibson . France forward Thauvin (left) challenges for the ball with England defender Garbutt . England midfielder Pritchard holds off France defender Benjamin Mendy during the eventual defeat . France levelled after Jonathan Bond's save from Jordan Veretout found Paul-Georges Ntep de Madiba. The winger turned the ball into the six-yard box where Sanogo pounced. It was no less than France deserved. Sanogo fired into the side-netting as France pressure continued in the second half. The English resistance was finally broken when Ntep de Madiba ran at the visiting defence and fed Coman, who side-footed into the corner for what proved to be the winner. Jake Forster-Caskey can't hide his disappointment after France score their third goal . England midfielder Alex Pritchard tries to slip past Jean Philippe Gbamin of France . England striker Danny Ings takes on Tiemoue Bakayoko and Benjamin Mendy of France .","Harry Kane took his tally to 15 goals from 14 starts for club and country .
Arsenal’s French starlet Yaya Sanogo grabbed a brace of his own .
Kingsley Coman rifled a shot into top-left corner to clinch friendly win .",eng,CNN,article,DialyNews
d68e4d48-7edf-4368-9907-4babad75b5bd,"At least seven people have died after a dense ""super fog"" caused a huge, 158-car pile-up near New Orleans. Thick fog and smoke from multiple marsh fires mingled to reduce visibility for drivers commuting on Monday. Twenty-five people were injured in the crash on Interstate 55 in St John the Baptist Parish, said police, who warned the death toll could rise. Some vehicles caught fire and were abandoned, leaving a trail of burnt-out wreckage and mangled metal. The blaze broke out as one of the vehicles involved in the crash was a tanker truck carrying what police called a ""hazardous liquid"".  One car was driven off the road and into the water, but the driver was safely rescued, police told WWL-TV. Officers said the motorway will remain closed until at least midday on Tuesday. ""A portion of the crash scene caught on fire shortly after the initial incident. One tanker truck carrying a hazardous liquid is being off-loaded due to a compromised tank/trailer,"" Lt Melissa Matey said in a statement. Mike Tregre, sheriff of St John the Baptist, said an estimated 100 people were stranded and school buses were being used to transport them to their destinations.  Clarencia Patterson Reed, 46, who was driving to Hammond, told local media she was able to avoid hitting the car in front of her, but the vehicles behind her began slamming into her car.  ""It was 'Boom. Boom.' All you kept hearing was crashing for at least 30 minutes,"" she said. She was able to get out of her car, but her wife was trapped inside and was injured.  The National Weather Service (NWS) in New Orleans described the weather phenomenon as a ""super fog"", cautioning that similarly dangerous weather conditions could appear later this week.  On its website, it states super fog can form when a mixture of smoke and moisture from damp, smouldering vegetation mixes with cooler air. The smoky conditions reduced visibility to less that 10ft (3m).  The NWS said on Tuesday morning that heavy overnight winds had helped to disperse fog in some areas, but warned that dangerous driving conditions persisted in many areas.  Governor John Bel Edwards offered his thoughts and prayers for those killed in the crash, and urged residents to donate blood at a local medical centre to ""help replenish supplies that are being drained today to care for the wounded"".  Louisiana has battled blazing wildfires, heatwaves and relentless droughts over the course of the summer. Exceptional drought - the highest category tracked by the US Drought Monitor - is currently in place across 62% of the southern state.","At least seven people have died after a dense ""super fog"" caused a huge, 158-car pile-up near New Orleans.
Thick fog and fumes from multiple marsh fires mingled to reduce visibility for drivers comm… [+1528 chars]",eng,BBC News,article,GlobalNews
cbc39786-f653-41c5-bd6f-83934359aaf1,"Roger Ross Williams, the director ofCassandro, opened up about why it was important to portray a positive queer story in the biopic based on a real-life gay amateur wrestler that turned Mexicanlucha libreon its head. “It was really important to tell a positive queer story about someone who is inspirational — someone who inspired me,” Williams said during a panel for the MGM Amazon Studios film at Deadline’s Contenders Film: Los Angeles. Williams said he made a short about the wrestling star and when he met theluchadorhe said, “You’re it! You’re my first scripted film.” “I totally fell in love with his energy, his positivity, and the power of his story that in this macho, totally macho, male-dominated, homophobic world — he used that, he took back his power,” he said. “He used all the negativity and he turned it into a positive thing that gave him energy and made him a superhero and conquered the world oflucha libre.” Cassandrois portrayed by Gael García Bernal, who costume designerMaría Estela Fernándezcalls a “very generous actor.” Seeing him dressed as anexóticowas “amazing for everybody,” Fernández said during the panel. “He was so happy to be in those moments,” she said, with Williams adding, “He owned it. He owned the spandex.” RELATED:‘Cassandro’ Review: Gael Garcia Bernal Dazzles In The Ring As The ‘Liberace Of Lucha Libre’ Williams also revealed that, although Cassandro is still alive, he suffered a stroke shortly before they started shooting the film, and he is now paralyzed. “He came in a wheelchair to set and weeped watching Gael play him,” Williams said. The director also said he had the “greatest screening of my life” seeing Cassandro watch the finished film as he “mimicked the action on the screen” seeing his mother and his big match with Santo. Check out the panel video above. Presenting SponsorUnited for Business.Flights, Camera, United! Supporting the entertainment industry with exclusive perks and discounts.","Roger Ross Williams, the director of Cassandro, opened up about why it was important to portray a positive queer story in the biopic based on a real-life gay amateur wrestler that turned Mexican luch… [+1790 chars]",eng,Deadline,article,GlobalNews
72ca9dcb-a8de-4f87-aaaa-9077e7e20f16,"Larger women are being charged more for having their legs waxed at a beauty salon - because they use up more materials than skinnier women. Clients at the MM Bubbles salon in London's upmarket South Kensington are being hit with a 'fat tax' of £5 if they are a size 12 or above. Larger women, who are a size 18 or more could be charged £10 more than the standard charge for the 45 minute treatment. 'Fat tax': A London beauty salon has slapped an additional charge on women above a size 12 who have their legs waxed . According to The Sun, the price hike on the treatment, which is currently advertised at £21 due to a promotional offer, has left some women angry. The paper tested the additional charge by sending a size 22-24 model to the salon to see whether she was charged extra. Extra charge: Women above a 12 are being charged extra because they use extra materials, says the salon . She was charged £26 - an additional £5 to the advertised price. The salon owner reportedly told the model, named only as Helen: 'I know maybe for you it is not very nice but I use more stuff.' Helen told The Sun: 'Luckily, I'm okay with my size. 'But for other women worried about their weight this could really devastate them.' Another woman, who was a size 14-16 was reportedly charged an extra £10. The charge applies to women who are a size 12 or larger despite the average UK dress size currently being 16. Christina Damela, one of the salon's beauty therapist, confirmed that additional charges for leg waxes are applied to larger women.","MM Bubbles in South Kensington has introduced the additional charge .
Women who are size 12-16 get charged an extra £5 for leg waxing .
While larger women who are a size 18 or over get charged £10 more .",eng,CNN,article,DialyNews
9101cca1-466c-4e6e-b543-89f3bdda079d,"Ian Poulter became the latest brave (or mad) star to take up the craze sweeping - and freezing - professional golf right now: the Ice Bucket Challenge. The flaymboyant Englishman shared a video of himself pouring a huge bin full of ice and water over his own head in his garden in England on Tuesday, mimicking many of the game's biggest names who have already taken up the gauntlet. After doing so, Poulter immediately challenged his friend and Ryder Cup team-mate Justin Rose to follow suit, as well as US Open champion Martin Kaymer and one more player who might prove a little harder to convince... Tiger Woods. VIDEO Scroll down to watch Ian Poulter and the stars of golf take the Ice Bucket Challenge . Brrrrrrrrr! Ian Poulter picks up a container full of ice water (left) before soaking himself (right) Freezing: Poulter emptied an entire bin full of water on himself and looked a little shaken afterwards . VIDEO Poulter fit to play on Thursday . Woods is known for his often cold demeanor, so whether he needs any further cooling down is a matter for debate. But if Woods does not accept the dare within 24 hours, in the spirit of the competition he will have to donate $100 to a charity of Poulter's choosing. Are you up to it, Tiger? Poulter nominated 14-time major winner Woods to repeat the challenge . Brave: Women's US Open champion Michelle Wie (with her trophy, right) douses herself in ice cold water . Nuts: American rising star Rickie Fowler (left) and Swedish star Suzann Pettersson have done their dares . Rose, meanwhile, claimed he would be doing his bit very soon. 'Got a little work to do today then I guess it's #IceBucketChallenge time this afternoon! Thanks for that @IanJamesPoulter', the former US Open champion said on Twitter. The craze has become a social media phenomenon in the world of golf over the last few days, with many of the game's biggest names enjoying a bit of masochistic fun. Women's US Open champion Michelle Wie shared a video of herself taking on the ice bucket, as did Lydia Ko, Lexi Thompson and Suzann Petterssen, her fellow stars in the women's game. Rising American star Rickie Fowler is among the high profile male players to take part so far. But the world will be on tenterhooks for the next 24 hours waiting to see if Woods rises to the challenge.","Ice Bucket Challenge is becoming viral internet phenomenon .
Golf stars to take part include Ian Poulter, Rickie Fowler and Michelle Wie .
Players nominate others to follow them once challenge is completed .
Justin Rose has accepted Poulter's challenge and will post his video soon .
Tiger Woods was also called out by Poulter but has yet to respond .",eng,CNN,article,DialyNews
9e4cb8f0-1481-407d-92fd-d8719a3a299f,"EXCLUSIVE:In a matter of hours, the latest feature fromMTV Documentary Filmswill premiere on Paramount+:A Song Film ByKishi Bashi: OMOIYARI. The documentary directed byJustin Taylor Smithand Kaoru Ishibashi – the composer and musician who goes professionally by the name Kishi Bashi – follows Kishi Bashi “as he embarks on a personal quest creating music in locations relevant to the Japanese American Incarceration during WWII,” according to a description of the film. “It is on this journey in which Kishi Bashi comes to terms with his own Japanese American identity and uncovers a myriad of social issues that have gripping modern relevance.Omoiyariis a genre breaking, artistic exploration that fuses history, music, and the complexities of the human condition.”Related StoriesDocumentaryMTV Documentary Films To Premiere 5 Shorts On Paramount+ Next Week, Each One ""Sublime And Beautifully Directed""DocumentaryAugusto Góngora Dies: Acclaimed Latin-American Journalist & Subject Of Sundance-Winning Documentary 'The Eternal Memory' Was 71 The film, which premiered earlier this year at SXSW, debuts on the Paramount+ streaming platform in the U.S. and Canada on Tuesday. The following day it premieres in the U.K., Australia, Latin America, Italy, France, Germany, Switzerland, and Austria. Kishi Bashi was born in Seattle to parents who grew up in Japan. InOMOIYARI, “he improvises and writes music in an effort to better understand his own identity as a bi-cultural American,” notes the film’s website. “Using never before seen archival footage from the [Japanese internment] camps, mixed with breathtaking visual storytelling, Kaoru weaves a story using history, music and current events to create a portrait of America from the perspective of someone caught between two worlds.” Critic Bradley Gibson, in a review of the documentary for Film Threat, writes, “Bashi’s music is powerful and compelling, enervating stories from the past that have shaped our present. He shines a light on the darker demons of our nature that will make us captives of fear if not resisted.” Omoiyari, a companion album to the film, was released in May, the fourth Kishi Bashi has released as a solo artist. In his review of the album, the New York Times’ John Pareles writes, “[T]he album is impressionistic, not didactic; the choruses are about loneliness and lost love, not outrage.Omoiyarigrapples with heritage and assimilation, displacement and survival, mourning and coping, all tucked into its plush arrangements. It makes peace with history, but does not forget.” A Song Film By Kishi Bashi: OMOIYARIis directed by Justin Taylor Smith and Kaoru Ishibashi and produced by J.J. Gerber, Max Ritter and Jim Angelo. Executive producers are Ryan Suffern, Jenny Mills and Drew Wallin; Sheila Nevins is an executive producer for MTV Documentary Films. Music and score are provided by Kishi Bashi; the director of photography is Max Ritter.","EXCLUSIVE: In a matter of hours, the latest feature from MTV Documentary Films will premiere on Paramount+: A Song Film By Kishi Bashi: OMOIYARI.
The documentary directed by Justin Taylor Smith and … [+2469 chars]",eng,Deadline,article,GlobalNews
