uuid,content,summary,language,organization,content_type,dataset
58974271-7101-4384-8169-059c4ff66ae2,"By . Sophie Jane Evans . A 17-year-old boy has died on the final day of Latitude festival after suffering from an 'isolated medical condition'. The teenager, who has not been named, was airlifted from the festival at Henham Park, near Southwold in Suffolk, yesterday afternoon. He died in the early hours of today at Norfolk and Norwich University Hospital, organisers said. Festival: A 17-year-old boy has died on the final day of Latitude festival after suffering from an 'isolated medical condition'. Above, festival-goers are pictured at the event, which was headlined by Lily Allen and Damon Albarn . A statement read: 'The young male suffered from an isolated medical condition. The police are not treating this as suspicious.' The boy was treated by three air ambulance medics at the scene after becoming seriously ill, the East Anglian Air Ambulance said. Around 35,000 people have attended the family-friendly arts and music festival since Thursday. The event was headlined by Lily Allen and former Blur frontman Damon Albarn, with American rock duo The Black Keys set to play a final headline performance tonight. Muddy: The teenager, who has not been named, was airlifted from the festival at Henham Park, near Southwold in Suffolk, yesterday afternoon. Above, Oxfam Inequality campaigners run through mud at the festival today . Event: Around 35,000 people have attended the family-friendly arts and music festival. Above, the Latitude sign . Over the course of the festival, weather conditions have been varied, with temperatures reaching 28C on the first day. But over the weekend, there have been spectacular storms and rains, resulting in muddy conditions. Many festival-goers packed up their tents this morning and some cars were spotted struggling in the mud in the car parks. Last night, Albarn and Graham Coxon staged a mini-Blur revival as heavy rain began to fall. Opening night: On Friday night, Lily Allen headlined the festival's packed main arena in a pair of denim shorts . Guitarist Coxon joined his former . bandmate on stage for an encore as thunder rumbled and lightning forked . across the sky above the main stage. After a solo rendition of early song End Of A Century, Albarn told the crowd: 'There are some Blur songs I can play on the piano, but this one would be impossible without the man I wrote it with.' On Friday night, Lily Allen tackled her critics head-on at the festival, headlining the packed main arena in a pair of small denim shorts. Wearing her red hair tied back, the . singer took the place of Two Door Cinema Club after they pulled out at . the last minute due to illness. Performance: Last night, Damon Albarn (pictured) and Graham Coxon staged a mini-Blur revival as rain fell . Earlier in the day, Allen said she was 'exhausted by nastiness' on Twitter after agreeing to take the Irish indie band's place. For her second track, she joked: 'Can we do this at such short notice?', before launching into a rendition of the band's hit Something Good Can Work.","Teenager fell seriously ill at Latitude festival in Suffolk, yesterday afternoon .
He was airlifted from event, but died in the early hours of today at hospital .
Police are not treating the 17-year-old's death as suspicious, say organisers .
Around 35,000 people have attended family-friendly arts and music festival .
Event was headlined by Lily Allen and former Blur frontman Damon Albarn .",eng,CNN,article,DialyNews
544f3d85-3c52-4d22-bdbc-42074f448564,"Horsehair worms look like simple creatures on the surface, but they're actually some of nature's mostsophisticated bodysnatchers. Theseparasitic worms, which resemble dark and stringy horse hair, take control of their host's brain and drive it to suicide. Scientists have been studying hairworms and their mind-control for years, but how these clever highjackers achieve such a feat, at molecular scales, was a scientific mystery until recently. As larvae, a hairworm's first mission in life is to get eaten, usually by a tadpole or young mosquito. But it's not until that animal gets eaten by a larger land insect, such as acricket, millipede, grasshopper, or mantis, that the worm takes over. After the insect's digestive juices dissolve the first host's body, the horsehair worm breaks out Trojan-horse style. It saps its new host's nutrients, for about three months,before driving the host to drown itself. Hairworms both breed and lay eggs in the water, so after their host kills itself, the worm can swim over to the nearest ball of orgy-ing hairworms to start the cycle anew. The worms take control of their host via a clever copycat trick, according to research published last month in the peer-reviewed journalCurrent Biology. The researchers found that worms mimic chemicals in their host's body that act just like the host's neurotransmitters — chemical messengers that help the brain communicate with the rest of the body. In the study, researchers examined the genetic code of the horsehair worm species Chordodes fukuii and its favorite host, mantises, aka mantids. They found that when Chordodesmanipulate a mantis toward suicide, the worm's genome undergoes a lot of changes. Nearly 3,200 of its genes become more active and start producing more proteins, while around 1,700 genes become less active. Meanwhile, researchers observed minimal change in the genes of the mantis. This gave the scientists a key clue to discover how the worms take control: If the only changes happened within the Chordodes'genome, this meant the Chordodes controls the mantis by creating its own chemicals instead of using its host's. The worms were likely able to produce these mind-controlling chemicals by stealing copies of mantis DNA via a process called horizontal gene transfer, said study author Tappei Mishina. This idea was further supported by the fact that the researchers found 1,420 Chordodes genes closely matched mantis genes. Usually, genetic code transfers vertically from parent to child, but in horizontal gene transfer, the Chordodes nabs the mantis DNA directly. Hairworms aren't the only organisms that can do this —virusesdo it a lot. But hairworms are definitely one of the larger, more complex organisms to demonstrate this ability. Rather than committing one giant DNA heist, Mishina said the Chordodes likely stole bits of genetic material that accumulated over generations. This DNA gave them the tools they needed to brainwash their hosts. The study authors went one step further to try and figure out what exactly these chemicals are doing to the mantis' brain to control it. They linked the hairworm's genetic changes to three potential mechanisms. The first mechanism is manipulating neurotransmitters like dopamine. ""We found extremely high dopamine levels from some manipulated mantids compared with un-manipulated and un-infected mantids,"" Mishina said, adding that more research is needed to know for sure. Butprevious studieshave shown that dopamine drives movement and motivation in insects, much like it does in humans. Another possible way, the authors report, is that a wormalso activates genes that encourage the mantis to move toward light, ideally light with horizontal polarization, like what's reflected off bodies of water. Lastly, the study authors found genetic changes linked to the mantis' circadian rhythm. Horsehair worms make their hosts more active in the middle of the day, when it's easier to find light reflecting off water. The more the host moves around, the more likely they find a suitable place to drown. Fortunately, there are no reports of horsehair worms brainwashing humans, according to theUniversity of California's Integrated Pest Management Program. If you somehow ate an insect that was infested with one, the worst you would probably get is some mild intestinal upset. Hairworms only mimic chemicals from their favorite species of host. So the Chordodes worms can only control mantises and can't puppeteer other insects or mammals, according to the study.","Horsehair worms look like simple creatures on the surface, but they're actually some of nature's most sophisticated bodysnatchers.
These parasitic worms, which resemble dark and stringy horse hair, … [+4813 chars]",eng,Business Insider,article,GlobalNews
e077a582-2367-42c8-94b3-779d070ec32c,"(CNN) -- Japan's national soccer team will not play as a guest nation at the Copa America tournament in Argentina after failing to secure the release of the earthquake-hit country's Europe-based players. The J-League has been so badly disrupted by the March 11 disaster that domestic clubs will not allow players to travel to South America. However, the Japanese Football Association was persuaded to revise its April 3 decision to pull out of the July 1-24 tournament, and had hoped to participate with a squad made up of its overseas stars. ""It is a great pity that we won't be able to take part in the tournament as the local people were preparing to welcome us,"" JFA president Junji Ogura told his association's website on Wednesday. ""We realized that we would not be able to form a squad good enough to play in the Copa America, and on that basis we had no choice but to give up the opportunity to play in the tournament."" JFA technical director Hiromi Hara met with officials at 11 clubs, but was told that they could not release the players because next season will start earlier than usual due to the mid-2012 staging of the European Championship in Poland and Ukraine. ""Many of our players have become top players at these clubs, and that is something to be pleased about,"" Hara said. ""Club officials told me they would understand if this was the Asian Cup or a one-off charity match, but they had a problem with it being the Copa America."" The JFA has made alternative plans to prepare for the 2014 World Cup qualifiers in September. The Samurai Blue will play Peru and the Czech Republic in the Kirin Cup in early June, and then take on South Korea in August in a friendly. Japan won the 2011 Asian Cup in Qatar in January, beating Australia in the final under the guidance of coach Alberto Zaccheroni. ""This year has turned to be an exceptional year following the East Japan disaster, and we have been put into a situation where we have had to make a difficult decision,"" the Italian said. ""However, we would like to move on to set our full focus on our preparations for our important World Cup qualifiers."" The Copa America tournament traditionally features two guest nations and 10 from South America. Costa Rica will replace Japan, while Mexico will be the other team from outside the CONMEBOL federation.","Costa Rica to replace Japan at the Copa America football tournament in July .
Japanese officials confirm last month's decision to pull out, having decided to reconsider .
JFA had hoped to take a squad made up of its overseas-based players .
European clubs refuse to release them due to next season's earlier start time .",eng,CNN,article,DialyNews
fa8757df-f5b5-4051-84e2-454989115702,"By . Robin Cottle for MailOnline . Former Arsenal striker Kevin Campbell doesn't think Alexis Sanchez is the man to fire the Gunners to title glory. The Chilean forward arrived in a £30 million deal from Barcelona this summer and boss Arsene Wenger hopes he's the man to help end a 10-year Premier League title drought. But speaking to the Weekend Sports Breakfast on talkSPORT, Campbell claims Wenger hasn't addressed the deficiencies in his squad - namely a reliable goalscorer and midfield powerhouse. Leading the line: Kevin Campbell doubts whether Alexis Sanchez will solve Arsenal's problems . He said: 'Alexis Sanchez is a fantastic signing but I don't think the problems have really been addressed. 'I like the Calum Chambers signing but he's going to take a bit of time to bed in. The two main problems were the centre of the pitch and a noted goalscorer and they haven't addressed that problem. 'If you struggled against the top boys and you don't address the problems, then you can't expect a different result in my opinion.' As well as Sanchez, Wenger has brought in Chambers in for £12 million from Southampton and French defender Mathieu Debuchy arrived for £10 million from Newcastle. Big ambitions: Sanchez (right) and team-mates Mikel Arteta and Mathieu Flamini will be hoping to prove Campbell wrong this season . On the ball: Sanchez (right) takes on Yannick Bolasie on his Premier League debut . New kid on the block: Sanchez is expected to be a key player for Arsenal this season as they chase glory . But attempts to sign World Cup winning Real Madrid midfielder Sami Khedira has failed and Campbell, who also played for Everton and Nottingham Forest, said the Gunners are still short in the middle of the park. And Campbell questions whether the former Barcelona man, who scored 21 goals in all competitions for the Catalans last season, has the physical attributes to lead the line in English football. He said: 'Coming from Barcelona is different to playing in the Premier League. 'Sanchez is going to get a lot more physical pressure against him, so I don't see him as being a centre forward who can take the hits. 'I don't see him being that central striker.' Arsenal verdict: Kevin Campbell takes on Oldham during his time with the Gunners and will follow his former club keenly this season . Campbell scored 59 goals in 228 games for the Gunners from 1988 until leaving for Nottingham Forest in 1995. Sanchez played the full 90 minutes as Arsenal beat Crystal Palace 2-1 on the opening day of the Premier League season.","Alexis Sanchez arrived in a £30 million deal this summer .
The Chilean World Cup star made his Premier League debut in the 2-1 win over Crystal Palace .
Sanchez, 25, scored 21 goals in all competitions for Barcelona last season .
But former striker Campbell doesn't think Arsenal manager has addressed problems from last season - a noted goalscorer and power in midfield .",eng,CNN,article,DialyNews
88efbeec-9d1b-400d-8b01-955d6228b148,"She didn't have enough power to maneuver and effectively trade artillery rounds with enemy vessels in the swift Savannah River. Instead, the locally produced CSS Georgia, a one-of-a-kind ironclad produced for the Confederacy during the Civil War, became a stationary floating battery, bristling with artillery pieces. She did her job. The Yankees, intent on taking Savannah, Georgia, refused to take on the CSS Georgia or other nearby defense obstructions. The CSS Georgia won the battle, but lost the war: The vessel was scuttled in December 1864 shortly before Union forces took Savannah and presented the city to President Abraham Lincoln as a Christmas present. The shipwreck has rested in the murky river since, rarely disturbed and having weathered the indignity of being hit during dredging a couple of times over the years. Ironclad Civil War sailors laid to rest 150 years later . This week, U.S. Navy divers, working with archaeologists for the U.S. Army Corps of Engineers, retrieved a 64-square-foot section of the ironclad, a precursor to the long-anticipated removal and preservation of the shipwreck so the city's vital shipping channel can be deepened. The Corps expects to spend an estimated $9.5 million on the project. The removal is expected to begin in summer 2014, although funding has not been finalized. ""Over time the ship's casemate, the iron-covered upper portion of the warship, came apart,"" the Corps' Savannah District said in a statement Wednesday. ""The small portion removed Tuesday will give archaeologists the ability to assess the condition of the remainder of the ship."" Shipwreck found on Gulf floor while thousands watched . That remainder includes remaining cannon, pieces of the ship's power plant and propeller shaft and two chunks of the casemate. Officials are excited because the recovery of the casemates -- the compartments where artillery pieces were housed -- is believed to be the first of a Confederate ironclad. One of the surviving casemates is huge: 68 feet by 24 feet. Full moon gets partial blame for Civil War general's death . Divers, who have only a few feet of visibility, have been assessing the CSS Georgia wreck, so they know what they will be facing next summer. The site is adjacent to Old Fort Jackson and the main shipping channel. ""This is just a small section. It was not cut off,"" Corps public affairs specialist Sandra Hudson said of the piece recovered Tuesday. ""It was a small piece they found that would be the most viable to pull up."" Archaeologists have the challenge of preserving the CSS Georgia through chemical and other means, making her iron stable so that the remains one day can be displayed in museums. This 5,000-pound chunk of casemate, lifted by crane onto a barge, is being sent to Texas A&M University for archaeological testing, Hudson said. Civil War heirlooms bond families with past . The remains of the CSS Georgia may answer some mysteries, including its dimensions and the manner of construction. The casemates were made of railroad iron. The vessel could handle 10 guns, though fewer were onboard when it was destroyed. There are no known blueprints for the ironclad, which was produced in Savannah in 1862 as part of a defensive naval squadron. Its wreckage straddles the borders of Georgia and South Carolina. According to the Corps, Savannah's harbor will be deepened from 42 feet to 47 feet, ""greatly expanding its capability to handle larger cargo vessels."" The ongoing expansion of the Panama Canal means bigger ships will need deeper water at ports around the United States. If things go as planned, the remains of the CSS Georgia and associated artifacts will be on the surface before the 150th anniversary of its sinking. 12 fascinating Civil War sites .","The CSS Georgia never fired a shot in anger during the Civil War .
She was scuttled rather than left to fall into Union hands during the war .
Now the ironclad must be moved so a shipping channel can be deepened .",eng,CNN,article,DialyNews
5e5af5bf-9d9b-4371-8ffc-9444c3fc61a8,"By . James Black . PUBLISHED: . 13:46 EST, 6 January 2013 . | . UPDATED: . 17:00 EST, 7 January 2013 . Christmas is one of the busiest times of year for supermarkets, however the seasonal rush may have failed to deliver grocery giant Morrisons the boost in sales the company had hoped for. An update for the six weeks to the end of December, released tomorrow, is likely to show like-for-like sales fell by more than 2% on a year ago for the chain, as the UK's fourth biggest grocer is squeezed by bigger rivals and discounters such as Aldi and Lidl. The latest figure will fuel expectations that the chain's under-pressure chief executive Dalton Philips will be forced to downgrade profit hopes. Under pressure: Morrisons chief executive Dalton Philips may be forced to downgrade the company's profit hopes . Analysts believe Morrisons is struggling to compete because of its lack of grocery delivery service and limited number of convenience stores. Competition in the sector over the Christmas period has been as fierce as ever, with the big players focused on promotional deals and money-off coupons. Tesco sharpened its performance after a disastrous 2011 and is likely to show a modest return to like-for-like sales growth later this week, while Sainsbury's will also be up by about 1% in sales figures on Wednesday. The most recent set of figures from Morrisons in November showed like-for-like sales, excluding VAT and fuel, were down 2.1% after the Bradford-based firm admitted it had not done enough to advertise its promotions. Competition: The new figures are expected to show a 2% drop in sales compared to last Christmas . Despite a pledge to step up discounting and tactics to draw in hard-up shoppers - including a Christmas meal with all the trimmings from £2.49 per person - Morrisons is again seen reporting sales down by around 2%. Broker Jefferies is even more pessimistic, believing same-store sales fell by as much as 2.8% as discounters such as Aldi and Lidl attract more business. Mr Philips has led a major push to promote the chain's fresh food credentials, announcing an advertising deal with TV presenters Ant & Dec and sponsorship of hit shows Britain's Got Talent and Ant & Dec's Saturday Night Takeaway. He is expected to signal a move into online shopping later this year, while the company hopes to have 70 convenience stores by the end of 2013.","Update expected to show December sales fell by more than 2% .
UK's fourth biggest grocer is squeezed by bigger rivals .
Chief executive Dalton Philips may downgrade hopes in the City .
Company aims to have 70 convenience stores by the end of 2013 .",eng,CNN,article,DialyNews
a5b9d8c1-3666-4109-bb95-9eaf97b6f60a,"By . Liz Thomas . PUBLISHED: . 19:31 EST, 19 July 2012 . | . UPDATED: . 19:32 EST, 19 July 2012 . Britons are spending more time listening to their radios, but younger listeners are turning off in favour of the internet. Although over-35s continue to tune into their favourite shows, radio is falling out of favour with those in their teens and early 20s. A study by media regulator Ofcom found that last year Britons listened to an average 22.5 hours of radio each week – an increase of 24 minutes on 2010. Tuning in: A study by media regulator Ofcom found that last year Britons listened to an average 22.5 hours of radio each week ¿ an increase of 24 minutes on 2010 . However, the medium was less popular with younger people, with those aged 15 to 24 listening to only 17 hours a week – a fall of 22 per cent in ten years. Similarly 25 to 34-year-olds tuned in for only 19.3 hours last year compared with 22.7 in 2001. Ofcom said the reason was down to young people using music  sharing websites such as Spotify and Soundcloud, and the increase in MP3 music players, such as iPods, which can hold thousands of songs on one device. Radio accounted for 82 per cent of the time adults spent listening to audio material, compared with only 56 per cent for those in their late teens. The success of Radio 4 could also be part of the reason that older listeners are still tuning in, the research suggested. The station recorded listening figures of around 11million a week last year, while its flagship show the Today Programme, which is fronted by John Humphrys, almost overtook Chris Moyles’s Radio 1 Breakfast Show, aimed at listeners in their late teens. Switch: The Today Programme, with John Humphrys, left, almost overtook the Radio 1 Breakfast Show, fronted by Chris Moyles and targeted at late teens . Radio accounts for 26 per cent less “share of ear” for 15-18-year-olds than for all adults combined. Apple's iTunes and video-sharing site YouTube are also changing the way people listen to music. In the report Ofcom said: 'Spotify remains the most popular online streaming service. It continues to command the highest unique audience of online streaming with year-on-year growth of 24 per cent. The boom in smartphones - 40 per cent of Britain and two thirds of 16-24-year-olds - is also having an impact on the way young people listen to music. Ease of access to the internet means that people are accessing streaming services and online radio stations on the go.","Ofcom study found .
that last year Britons listened to an average 22.5 hours of radio each .
week .
Those aged 15 to 24 only listened to 17 hours a week .",eng,CNN,article,DialyNews
5483c3b4-6dae-4b44-af49-201281339284,"(EW.com) -- In response to Netflix's recently released list of the ""Top 10 Movie Rentals of All Time,"" BitTorrent has release its own -- albeit utterly illegal -- list of the ""Top 10 Most Pirated Movies"" of all time. The usual suspects were there, with ""Avatar"" (21 million downloads) taking top (dis?)honors, and ""The Dark Knight"" tying for second place with ""Transformers"" at 19 million downloads apiece. And, yes, of course there's a ""Pirates of the Caribbean"" installment on there. It's only right. Still, there is surprisingly little overlap between the lists (only ""Inception"" and ""The Departed""). Apparently Netflix users favor Oscar bait while Internet thieves go for tentpole popcorn movies, with the Venn Diagram overlap between those two strangely being Leonardo DiCaprio. So what other movies made the list, and which were the most head scratch-inducing? See the full list after the jump. 1. Avatar (2009) 2. The Dark Knight (2008) 3. Transformers (2007) 4. Inception (2010) 5. The Hangover (2009) 6. Star Trek (2008) 7. Kick-Ass (2010) 8. The Departed (2006) 9. The Incredible Hulk (2008) 10. Pirates of the Caribbean: At World's End (2007) CLICK HERE to Try 2 RISK FREE issues of Entertainment Weekly . © 2011 Entertainment Weekly and Time Inc. All rights reserved.","""Avatar"" (21 million downloads) taking top (dis?)honors .
""The Dark Knight"" tying for second place with ""Transformers""
Still, there is surprisingly little overlap between the lists .",eng,CNN,article,DialyNews
61a8292c-e091-4491-919b-9fab241cba5c,"Los Angeles (CNN) -- Dionne Warwick, one of the most recognizable pop voices of the 1960s, filed for bankruptcy last week, citing more than $10 million in tax debt dating back to 1991. ""Due to several consecutive years (the late '80s through the mid-'90s) of negligent and gross financial mismanagement, Dionne Warwick has realized the current necessity to file personal bankruptcy,"" Warwick publicist Kevin Sasaki said in a statement to CNN Tuesday. Warwick, 72, made hits out of many Burt Bacharach and Hal David songs, and won five Grammys in a 50-year career. The singer is down her last $1,000 in cash and only owns furniture and clothing worth $1,500, according to the Chapter 7 filing in New Jersey. The bankruptcy documents filed in New Jersey on Thursday outline a sad financial situation for Warwick, a cousin of the late Whitney Houston. Along with $7 million in federal IRS debt, Warwick said she owes more than $3 million to the state of California in franchise taxes. Another $500,000 is owed to a lawyer and a business manager, the filing said. ""In light of the magnitude of her tax liabilities, Warwick has repeatedly attempted to offer repayment plans and proposals to the IRS and the California Franchise Tax Board for taxes owed,"" Sasaki said. ""These plans were not accepted, resulting in escalating interest and penalties. Although the actual amount of back taxes owed have been paid, the resulting penalties and interest has continually accrued."" Warwick's total assets are worth just $25,500, mostly because of two fur coats and two sets of diamond earrings valued at $13,000, the documents showed. She also claimed clothing worth $5,000, art worth $5,000 and furniture valued at $15,500. Warwick recently took a credit card debt management class, it said, perhaps relating to a $20,000 Visa debt. Her monthly income was listed at $20,950, although she is eligible for a pension from the SAG/AFTRA union, the filing said. Warwick listed her employment with Star Girl Productions, an entertainment management company. She has been touring in recent months, singing her hits for fans in Europe and South America, according to her website. Warwick's success began in 1962 with ""Don't Make Me Over,"" followed by 18 consecutive Top 100 singles. Other Bacharach/David classics include ""Walk on By,"" ""Anyone Who Had a Heart,"" ""Message to Michael,"" ""Promises Promises,"" ""A House is Not a Home,"" ""Alfie,"" ""Say a Little Prayer,"" ""This Girl's in Love With You,"" ""I'll Never Fall in Love Again,"" ""Reach Out For Me"" and the theme from ""Valley of the Dolls."" ""Warwick has spent many years of her career raising funds for several humanitarian and philanthropic causes without compensation,"" Sasaki said. ""Aside from carrying the banner for world hunger, she was the first musical artist to donate all sales and proceeds from her landmark recording, 'That's What Friends Are For' to AIDS and The American Foundation For AIDS Research (amfAR)."" 2012: Dionne Warwick sings Hal David's last lyrics . CNN's Jane Caffrey contributed to this report.","Her tax woes stem from ""negligent and gross financial mismanagement,"" publicist says .
Warwick is down to her last $1,000 in cash, but owes $10.7 million .
Most of her debt is for taxes owed from the 1990s, court documents say .
Success began in in 1962 with ""Don't Make Me Over,"" followed by 18 straight Top 100 hits .",eng,CNN,article,DialyNews
9f5f72e9-3fb5-4704-acbc-830e05e24c9b,"LONDON, England (CNN) -- London's newest hotelier Mark Fuller is showing commendable bravado for someone about to open a luxury hotel during a global recession. Entrepreneur Mark Fuller in the Sanctum Soho hotel, a rock'n'roll ""haven of hedonism"" in London. ""F*** the recession, let's get on with it,"" he says, while sitting on the roof terrace of the Sanctum Soho, a 30-room establishment dubbed the rock'n'roll hotel, as much for its ""anything goes"" service philosophy as the pedigree of its owners, which include the co-managers of heavy metal band Iron Maiden. ""We do not recognize there is a credit crunch because we believe you should battle through it,"" Fuller says, adding, ""If you get panicky and scary about things like this, you're no man at all."" Besides, he admits, three years ago when he started working on the concept of an 'alluring haven of hedonism' (as the hotel is described on its Web site), the credit crunch didn't exist. And by the time it hit, it was too late to pull out. ""We wouldn't do anyway,"" Fuller insists, adding ""fortune favors the brave, as they say.""  See images of the rock star hotel » . The former band manager turned entrepreneur, is looking quite the rock star tonight, decked head-to-toe in black while a shiny silver skull stares ominously from his belt buckle. Downstairs, staff are frantically preparing for a launch party that promises to be heavy on champagne, cocktails and celebrities. It's almost like the crunch doesn't exist. This is Fuller's world and he's hoping plenty of people will want to join it. ""In every downturn in the economic climate I think people look for some affordable glamour and escape,"" he says. Fuller also owns and runs the Embassy Hotel, an exclusive nightclub in the upmarket London suburb of Mayfair which he plans to franchise in Dubai, Istanbul and Abu Dhabi. The partners in his new hotel venture ooze rock credential: Iron Maiden co-managers Rod Smallwood and Andy Taylor. While Taylor has experience running a restaurant and hotel, ""The Inn on the Green,"" Smallwood's experience in the hotel industry is based on 30 years on the road with Iron Maiden. Last year he stayed in 80 hotels in 40 countries and one of his biggest gripes is returning to his hotel after a gig and finding the bar is closed. ""You want good service, and you want the bars open, and you want good food available,"" he says from the roof terrace equipped with a bar and Jacuzzi he's taken to calling ""my lounge."" Smallwood expects to stay in the hotel once a week and says it will become a London bolt-hole for the band. While non-music types and the tone-deaf are welcome to stay in the hotel, over-enthusiastic groupies are not. ""If you're on the road for three months, you can never escape,"" Smallwood says. ""The fans, some of them, think they have a God-given right, just because they're staying in the same hotel, to put a camera in your face over your cornflakes."" ""The rule here is no autographs and no photographs,"" he says firmly. ""Say Paul Weller is sitting in the corner having a beer, and you go and ask for an autograph or photograph, you will not stay here again."" Along with privacy and a beer at all hours, guests have access to an on-call guitar doctor, a necessity, apparently, if you break a string while strumming in your room. Guests who have inadvertently left their guitar at home can hire one from reception. The rock star concept extends to the room decor. The silver wallpaper and mirrored columns may appear garish in daylight, but at 3 a.m. one suspects they add a touch of glamour. Free standing baths are a bold leap from the bed and the mini bar is well-stocked with champagne. Rod Smallwood is confident the concept will work. ""Recession or no recession, we're talking about 30 rooms in a huge major city. If we can't sell 30 rooms in the depths of recession it means we're useless, and we know we're not."" Mark Fuller says he's selling more than a hotel room. In times of economic crisis the Sanctum Soho offers the chance to forget the mortgage and live like a rock star, if only for a day. ""You can sit in the restaurant and have a hamburger for seven pounds ($10),"" he says. ""The drinks are cheaper than most hotels, and probably cheaper than most nightclubs. The room accommodation runs everywhere from £125 ($255) straight up to £450 ($650). Take your pick. Cut your coat."" I mishear him. ""Cut your coke?"" I ask. ""No, you can't do that!"" he exclaims. ""Musicians are not like that anymore,"" Fuller says. ""The music industry is such now that people release CDs to support tours, not the other way around, so this is a professional state. ""I just don't want to be the hotel at the end of the tour, then I'm in danger,"" he laughs.","Entrepreneur braves recession to open rock'n'roll hotel in London's Soho .
Sanctum Soho offers roof terrace with 24 hour bar, Jacuzzi, guitar doctors .
Rooms sparkle with silver wallpaper, free standing baths and champagne .
Backers include Iron Maiden co-managers Rod Smallwood and Andy Taylor .",eng,CNN,article,DialyNews
